age,mass,luminosity,temperature,gravity,radius
0.06,0.002,-6.273,439.0,3.537,0.1261
0.06,0.003,-5.939,531.0,3.708,0.1269
0.06,0.004,-5.68,615.0,3.83,0.1273
0.06,0.005,-5.473,693.0,3.927,0.1273
0.06,0.006,-5.287999999999999,771.0,4.007,0.1272
0.06,0.006999999999999999,-5.122999999999999,848.0,4.075,0.1271
0.06,0.008,-4.979,922.0,4.133,0.1269
0.06,0.009000000000000001,-4.85,993.0,4.185,0.1269
0.06,0.01,-4.724,1067.0,4.23,0.127
0.06,0.011000000000000001,-4.5360000000000005,1182.0,4.261,0.1286
0.06,0.012,-4.157,1431.0,4.251,0.1358
0.06,0.013000000000000001,-3.801,1693.0,4.223,0.146
0.06,0.013999999999999999,-3.755,1739.0,4.255,0.146
0.06,0.015,-3.9,1643.0,4.332,0.1383
0.06,0.016,-3.9419999999999997,1622.0,4.38,0.1352
0.06,0.017,-3.9330000000000003,1639.0,4.414,0.1339
0.06,0.018000000000000002,-3.898,1674.0,4.441,0.1336
0.06,0.019,-3.866,1708.0,4.467,0.1332
0.06,0.02,-3.82,1752.0,4.488,0.1335
0.06,0.022000000000000002,-3.7439999999999998,1829.0,4.5280000000000005,0.1337
0.06,0.024,-3.656,1915.0,4.5569999999999995,0.135
0.06,0.026000000000000002,-3.5839999999999996,1989.0,4.586,0.1358
0.06,0.027999999999999997,-3.511,2063.0,4.609,0.1374
0.06,0.03,-3.446,2130.0,4.63,0.1389
0.06,0.033,-3.358,2223.0,4.657,0.141
0.06,0.035,-3.301,2282.0,4.671,0.143
0.06,0.038,-3.23,2357.0,4.692,0.1454
0.06,0.04,-3.187,2403.0,4.705,0.147
