age,mass,luminosity,temperature,gravity,radius
0.08,0.002,-6.415,407.0,3.5469999999999997,0.1247
0.08,0.003,-6.0920000000000005,489.0,3.718,0.1254
0.08,0.004,-5.835,566.0,3.841,0.1256
0.08,0.005,-5.629,638.0,3.9389999999999996,0.1255
0.08,0.006,-5.456,705.0,4.02,0.1252
0.08,0.006999999999999999,-5.295,775.0,4.09,0.1249
0.08,0.008,-5.149,844.0,4.15,0.1246
0.08,0.009000000000000001,-5.018,911.0,4.203,0.1243
0.08,0.01,-4.886,983.0,4.248,0.1243
0.08,0.011000000000000001,-4.688,1095.0,4.28,0.1257
0.08,0.012,-4.254,1366.0,4.268,0.1331
0.08,0.013000000000000001,-3.947,1588.0,4.257,0.1404
0.08,0.013999999999999999,-4.046,1528.0,4.322,0.1352
0.08,0.015,-4.172,1450.0,4.387,0.1299
0.08,0.016,-4.175,1457.0,4.426,0.1282
0.08,0.017,-4.1530000000000005,1482.0,4.459,0.1271
0.08,0.018000000000000002,-4.101,1527.0,4.484,0.1272
0.08,0.019,-4.056,1568.0,4.5089999999999995,0.127
0.08,0.02,-4.0089999999999995,1611.0,4.531000000000001,0.127
0.08,0.022000000000000002,-3.9160000000000004,1697.0,4.57,0.1273
0.08,0.024,-3.827,1783.0,4.604,0.1279
0.08,0.026000000000000002,-3.7439999999999998,1864.0,4.6339999999999995,0.1287
0.08,0.027999999999999997,-3.662,1944.0,4.657,0.1299
0.08,0.03,-3.591,2017.0,4.68,0.131
0.08,0.033,-3.498,2116.0,4.711,0.1327
0.08,0.035,-3.4389999999999996,2178.0,4.729,0.1338
0.08,0.038,-3.361,2262.0,4.752,0.1358
0.08,0.04,-3.3139999999999996,2312.0,4.765,0.1372
0.08,0.043,-3.247,2382.0,4.781000000000001,0.1397
0.08,0.045,-3.208,2423.0,4.792,0.141
