age,mass,luminosity,temperature,gravity,radius
0.8,0.003,-7.084,288.0,3.7889999999999997,0.1156
0.8,0.004,-6.84,330.0,3.908,0.1164
0.8,0.005,-6.649,368.0,4.004,0.1165
0.8,0.006,-6.495,402.0,4.084,0.1164
0.8,0.006999999999999999,-6.357,436.0,4.1530000000000005,0.1161
0.8,0.008,-6.231,470.0,4.215,0.1156
0.8,0.009000000000000001,-6.11,505.0,4.27,0.1151
0.8,0.01,-5.961,550.0,4.316,0.115
0.8,0.011000000000000001,-5.521,696.0,4.3260000000000005,0.1192
0.8,0.012,-5.425,735.0,4.363,0.1194
0.8,0.013000000000000001,-5.609,675.0,4.433,0.1146
0.8,0.013999999999999999,-5.605,681.0,4.476,0.1132
0.8,0.015,-5.557,702.0,4.511,0.1126
0.8,0.016,-5.511,722.0,4.543,0.112
0.8,0.017,-5.462999999999999,744.0,4.573,0.1115
0.8,0.018000000000000002,-5.41,769.0,4.601,0.1111
0.8,0.019,-5.365,791.0,4.629,0.1105
0.8,0.02,-5.314,816.0,4.655,0.1102
0.8,0.022000000000000002,-5.236000000000001,857.0,4.702,0.1093
0.8,0.024,-5.1739999999999995,891.0,4.747,0.1085
0.8,0.026000000000000002,-5.112,927.0,4.788,0.1077
0.8,0.027999999999999997,-5.04,970.0,4.827,0.1069
0.8,0.03,-4.976,1011.0,4.864,0.106
0.8,0.033,-4.877,1076.0,4.915,0.1049
0.8,0.035,-4.805,1124.0,4.946000000000001,0.1042
0.8,0.038,-4.7,1199.0,4.988,0.1034
0.8,0.04,-4.647,1240.0,5.016,0.1028
0.8,0.043,-4.575,1297.0,5.053,0.1021
0.8,0.045,-4.523,1339.0,5.077,0.1016
0.8,0.048,-4.425,1421.0,5.11,0.1011
0.8,0.05,-4.372,1468.0,5.13,0.1007
0.8,0.053,-4.3,1532.0,5.1579999999999995,0.1004
0.8,0.055,-4.256,1573.0,5.176,0.1002
0.8,0.057999999999999996,-4.192,1635.0,5.202999999999999,0.0998
0.8,0.06,-4.145,1682.0,5.218999999999999,0.0996
0.8,0.063,-4.044,1782.0,5.24,0.0996
0.8,0.064,-4.023,1804.0,5.247000000000001,0.0997
0.8,0.065,-3.992,1834.0,5.251,0.0999
0.8,0.066,-3.958,1870.0,5.257000000000001,0.1
0.8,0.067,-3.964,1863.0,5.263999999999999,0.0999
0.8,0.068,-3.945,1883.0,5.27,0.1
0.8,0.069,-3.903,1927.0,5.275,0.1002
0.8,0.07,-3.8360000000000003,2002.0,5.279,0.1004
0.8,0.071,-3.805,2034.0,5.2829999999999995,0.1007
0.8,0.07200000000000001,-3.7769999999999997,2064.0,5.2860000000000005,0.101
0.8,0.073,-3.748,2095.0,5.289,0.1013
0.8,0.07400000000000001,-3.7110000000000003,2134.0,5.29,0.102
0.8,0.075,-3.681,2166.0,5.292000000000001,0.1024
0.8,0.077,-3.617,2236.0,5.294,0.1035
0.8,0.08,-3.532,2327.0,5.295,0.1054
0.8,0.085,-3.398,2470.0,5.29,0.1092
