age,mass,luminosity,temperature,gravity,radius
0.3,0.002,-7.035,291.0,3.5869999999999997,0.1191
0.3,0.003,-6.73,346.0,3.758,0.1197
0.3,0.004,-6.502999999999999,395.0,3.884,0.1197
0.3,0.005,-6.316,441.0,3.984,0.1192
0.3,0.006,-6.152,486.0,4.069,0.1184
0.3,0.006999999999999999,-6.006,530.0,4.141,0.1177
0.3,0.008,-5.877000000000001,573.0,4.205,0.1169
0.3,0.009000000000000001,-5.7589999999999995,615.0,4.262,0.1161
0.3,0.01,-5.635,662.0,4.312,0.1155
0.3,0.011000000000000001,-5.435,742.0,4.352,0.1158
0.3,0.012,-4.945,967.0,4.359,0.1198
0.3,0.013000000000000001,-5.08,908.0,4.419,0.1165
0.3,0.013999999999999999,-5.185,865.0,4.4719999999999995,0.1138
0.3,0.015,-5.15,887.0,4.51,0.1127
0.3,0.016,-5.093999999999999,919.0,4.543,0.112
0.3,0.017,-5.03,955.0,4.574,0.1114
0.3,0.018000000000000002,-4.968,993.0,4.603,0.1109
0.3,0.019,-4.902,1033.0,4.629,0.1105
0.3,0.02,-4.843999999999999,1070.0,4.655,0.1101
0.3,0.022000000000000002,-4.7330000000000005,1144.0,4.702,0.1094
0.3,0.024,-4.628,1219.0,4.744,0.1088
0.3,0.026000000000000002,-4.529,1292.0,4.783,0.1084
0.3,0.027999999999999997,-4.436,1366.0,4.817,0.1081
0.3,0.03,-4.349,1437.0,4.849,0.1078
0.3,0.033,-4.231,1540.0,4.8919999999999995,0.1076
0.3,0.035,-4.158,1607.0,4.918,0.1076
0.3,0.038,-4.056,1703.0,4.953,0.1077
0.3,0.04,-3.9930000000000003,1764.0,4.974,0.1079
0.3,0.043,-3.903,1854.0,5.001,0.1083
0.3,0.045,-3.8480000000000003,1910.0,5.019,0.1087
0.3,0.048,-3.772,1990.0,5.042,0.1092
0.3,0.05,-3.7239999999999998,2042.0,5.056,0.1098
0.3,0.053,-3.657,2114.0,5.075,0.1106
0.3,0.055,-3.615,2160.0,5.086,0.1111
0.3,0.057999999999999996,-3.5589999999999997,2223.0,5.103,0.112
0.3,0.06,-3.523,2263.0,5.112,0.1126
0.3,0.063,-3.472,2320.0,5.126,0.1136
0.3,0.064,-3.4560000000000004,2338.0,5.131,0.1139
0.3,0.065,-3.44,2355.0,5.1339999999999995,0.1144
0.3,0.066,-3.425,2372.0,5.138,0.1147
0.3,0.067,-3.411,2388.0,5.142,0.1151
0.3,0.068,-3.395,2405.0,5.145,0.1155
