age,mass,luminosity,temperature,gravity,radius
0.005,0.0005,-6.079,455.0,2.7939999999999996,0.14800000000000002
0.005,0.001,-5.522,644.0,3.141,0.141
0.005,0.002,-4.92,901.0,3.425,0.14300000000000002
0.005,0.003,-4.552,1098.0,3.576,0.14800000000000002
0.005,0.004,-4.283,1263.0,3.675,0.152
0.005,0.005,-4.061,1413.0,3.745,0.157
0.005,0.006,-3.886,1543.0,3.802,0.161
0.005,0.007,-3.725,1668.0,3.843,0.166
0.005,0.008,-3.5789999999999997,1786.0,3.8739999999999997,0.171
0.005,0.009,-3.46,1885.0,3.9,0.17600000000000002
0.005,0.01,-3.363,1965.0,3.9210000000000003,0.18100000000000002
0.005,0.012,-3.194,2102.0,3.948,0.192
0.005,0.015,-2.9810000000000003,2264.0,3.96,0.212
0.005,0.02,-2.661,2452.0,3.905,0.261
0.005,0.03,-2.262,2616.0,3.795,0.363
0.005,0.04,-2.068,2754.0,3.8139999999999996,0.41
0.005,0.05,-1.8459999999999999,2806.0,3.722,0.51
0.005,0.06,-1.902,2875.0,3.8989999999999996,0.455
0.005,0.07,-1.829,2916.0,3.917,0.48100000000000004
0.005,0.072,-1.814,2921.0,3.918,0.488
0.005,0.075,-1.716,2912.0,3.832,0.55
0.005,0.08,-1.76,2946.0,3.925,0.51
0.005,0.09,-1.696,2974.0,3.928,0.54
0.005,0.1,-1.5819999999999999,2983.0,3.865,0.611
