#WAVE	TRANSMISSION
1.268472	0.000401
1.268575	0.00040899999999999997
1.268678	0.000417
1.268781	0.000425
1.2688840000000001	0.000433
1.268987	0.00044100000000000004
1.269089	0.000449
1.269192	0.00045700000000000005
1.269295	0.000465
1.269398	0.00047300000000000006
1.269501	0.000481
1.2696040000000002	0.000489
1.269707	0.0004969999999999999
1.26981	0.000505
1.2699129999999998	0.000513
1.270016	0.000521
1.270119	0.000529
1.270222	0.000492
1.270325	0.00043799999999999997
1.270429	0.00044800000000000005
1.270532	0.00047400000000000003
1.270635	0.00057
1.270738	0.000679
1.2708409999999999	0.000614
1.270944	0.00053
1.271047	0.000606
1.27115	0.000688
1.271253	0.000797
1.271356	0.00091
1.2714590000000001	0.001074
1.271563	0.001214
1.271666	0.001213
1.2717690000000001	0.0012230000000000001
1.271872	0.001277
1.271975	0.001375
1.272078	0.001594
1.272182	0.00185
1.272285	0.002179
1.2723879999999999	0.002519
1.272491	0.002877
1.2725950000000001	0.0032340000000000003
1.2726979999999999	0.003592
1.272801	0.004104
1.272904	0.004765
1.273008	0.005554
1.273111	0.006435
1.2732139999999998	0.007562
1.273317	0.008829
1.273421	0.010445
1.2735239999999999	0.012212
1.273627	0.01444
1.273731	0.016812
1.273834	0.019915000000000002
1.273937	0.023169
1.274041	0.027458
1.274144	0.031878
1.274247	0.038033
1.274351	0.044325
1.2744540000000002	0.05296699999999999
1.274557	0.061789
1.274661	0.07245900000000001
1.274764	0.083633
1.2748680000000001	0.09762799999999999
1.2749709999999999	0.112076
1.275075	0.128055
1.2751780000000001	0.144905
1.2752809999999999	0.163971
1.275385	0.183579
1.275488	0.20422300000000002
1.275592	0.22546300000000002
1.275695	0.24759099999999998
1.275799	0.26959299999999997
1.275902	0.291457
1.276006	0.31290100000000004
1.276109	0.334037
1.2762129999999998	0.353256
1.276316	0.371248
1.27642	0.387968
1.2765229999999999	0.404099
1.276627	0.417917
1.27673	0.43095100000000003
1.276834	0.442143
1.276938	0.45291499999999996
1.277041	0.46134899999999995
1.277145	0.469509
1.277248	0.47560699999999995
1.277352	0.481555
1.277456	0.485371
1.2775590000000001	0.48908500000000005
1.277663	0.49182299999999995
1.277767	0.494408
1.27787	0.49620299999999995
1.277974	0.49785100000000004
1.278078	0.498978
1.278181	0.500019
1.2782850000000001	0.500887
1.278389	0.50165
1.278492	0.5022399999999999
1.2785959999999998	0.5027560000000001
1.2787	0.503179
1.278804	0.503401
1.278907	0.503436
1.2790110000000001	0.5033569999999999
1.279115	0.5031979999999999
1.279219	0.502965
1.2793219999999998	0.502695
1.279426	0.502159
1.2795299999999998	0.501528
1.279634	0.500941
1.2797370000000001	0.500365
1.279841	0.499594
1.279945	0.498795
1.280049	0.498046
1.280153	0.497291
1.280257	0.4964
1.28036	0.495521
1.280464	0.494741
1.280568	0.494005
1.280672	0.493476
1.280776	0.492939
1.28088	0.492382
1.2809840000000001	0.49187
1.281088	0.491487
1.281192	0.49105600000000005
1.281296	0.49054
1.2814	0.49017
1.281504	0.48996000000000006
1.281607	0.48968999999999996
1.281711	0.48936899999999994
1.281815	0.489048
1.281919	0.488727
1.282023	0.488397
1.282127	0.488033
1.282231	0.487713
