#LAM	TRANSMISSION
1.2887524414	0.000287436
1.2889525390999998	0.000447373
1.289	0.000459683
1.2891525390999998	0.000499313
1.2893526367	0.000875598
1.2895526367	0.00125197
1.2897527344	0.00179074
1.2899527344	0.00222149
1.29	0.00243824
1.290152832	0.00313882
1.290352832	0.00416424
1.2905529297	0.00579541
1.2907530273	0.00764284
1.2909530273	0.0104094
1.291	0.011262
1.291153125	0.0140415
1.291353125	0.0195658
1.2915532227	0.0269835
1.2917532227	0.0374293
1.2919533203	0.0517688
1.292	0.0563022
1.2921533203000002	0.0711923
1.292353418	0.0959697
1.292553418	0.127937
1.2927535156	0.165473
1.2929536133	0.209502
1.293	0.22024
1.2931536133	0.255833
1.2933537109000002	0.304892
1.2935537109000002	0.35125
1.2937538086	0.393453
1.2939538086	0.42869
1.294	0.437287
1.2941539062	0.465876
1.2943539062	0.482701
1.2945540038999999	0.492162
1.2947540039	0.496483
1.2949541016	0.497232
1.295	0.497019
1.2951541992	0.496305
1.2953541992	0.494457
1.2955542969	0.492339
1.2957542969	0.490708
1.2959543945	0.489889
1.296	0.4898
1.2961543945	0.489497
1.2963544921999999	0.48976
1.2965544921999999	0.490672
1.2967545898000001	0.491908
1.2969545898000001	0.493145
1.297	0.493621
1.2971546875	0.495242
1.2973547852	0.497506
1.2975547852	0.500149
1.2977548828	0.502468
1.2979548828	0.504299
1.298	0.504772
1.2981549805	0.506461
1.2983549805	0.508702
1.2985550781	0.510792
1.2987550781	0.512665
1.2989551758	0.514486
1.299	0.514858
1.2991551758	0.516078
1.2993552734	0.517435
1.2995552734	0.518358
1.2997553711	0.519222
1.2999554688000001	0.520253
1.3	0.520338
1.3001554688	0.520663
1.3003555664	0.520539
1.3005555664	0.520198
1.3007556641	0.520344
1.3009556641	0.520437
1.301	0.520469
1.3011557617	0.520584
1.3013557617	0.520405
1.3015558594	0.520444
1.3017558594	0.520861
1.3019559569999999	0.521062
1.302	0.521166
1.3021560547	0.521601
1.3023560547	0.522268
1.3025561523	0.522284
1.3027561523	0.522409
1.3029563477	0.523131
1.303	0.523264
1.3031563476999999	0.523676
1.3033564453000002	0.523552
1.3035564453000001	0.523688
1.303756543	0.52339
1.303956543	0.523364
1.304	0.523299
1.3041566406	0.523066
1.3043567382999999	0.522388
1.3045567382999999	0.521547
1.3047568359000001	0.520381
1.3049568359000001	0.519431
1.305	0.519202
1.3051569336	0.518368
1.3053569336000002	0.517581
1.3055570312	0.517011
1.3057570312	0.515898
1.3059571289	0.515165
1.306	0.515113
1.3061571289	0.514921
1.3063572265999999	0.515051
1.3065573242000001	0.514915
1.3067573242000001	0.5144
1.3069574219	0.513123
1.307	0.512354
1.3071574219	0.509578
1.3073575195	0.499366
1.3075575195	0.48578
1.3077576171999998	0.465774
1.3079576171999998	0.439131
1.308	0.431666
1.3081577148	0.403826
1.3083577148	0.363613
1.3085578125	0.31949
1.3087578125	0.27318
1.3089579102	0.226049
1.309	0.217003
1.3091580078	0.183041
1.3093580078	0.143345
1.3095581055	0.110552
1.3097581055	0.0837393
1.3099582030999999	0.0635008
1.31	0.0600786
1.3101582031	0.0471248
1.3103583008	0.0349897
1.3105583008	0.0257409
1.3107583984	0.0190485
1.3109583984000002	0.0142601
1.311	0.0135248
1.3111584961	0.0107234
1.3113585938	0.00794764
1.3115585938	0.00609746
1.3117586914	0.00462787
1.3119586913999999	0.00337591
1.312	0.00321858
1.3121587891	0.00261411
1.3123587891	0.00196106
1.3125588867	0.00147118
1.3127588867	0.00114449
1.3129589844	0.000763205
1.313	0.000718521
1.3131589844	0.000545207
1.3133590819999998	0.000327145
1.3135591797	0.000109055
1.3137591797	0.000109062
