#WAVE	TRANSMISSION
1.65098	0.000443
1.651114	0.000521
1.651248	0.000487
1.651382	0.000557
1.651516	0.000699
1.65165	0.0009130000000000001
1.651784	0.000916
1.651918	0.000989
1.652052	0.0011330000000000001
1.6521860000000002	0.001418
1.65232	0.0016309999999999999
1.652454	0.001778
1.6525880000000002	0.002098
1.652722	0.002457
1.652856	0.0028510000000000002
1.6529909999999999	0.0033130000000000004
1.653125	0.003834
1.653259	0.004412
1.6533930000000001	0.005158
1.653527	0.006085
1.653661	0.007167
1.6537950000000001	0.008445999999999999
1.653929	0.009992000000000001
1.654064	0.011775
1.654198	0.014013
1.654332	0.016632
1.654466	0.019599000000000002
1.6546	0.023322
1.6547349999999998	0.027856
1.654869	0.033077999999999996
1.6550029999999998	0.0395
1.6551369999999999	0.047164
1.655272	0.055787
1.6554060000000002	0.065777
1.6555400000000002	0.077489
1.655674	0.090456
1.655809	0.10533599999999999
1.655943	0.122235
1.656078	0.140506
1.6562119999999998	0.16051300000000002
1.6563459999999999	0.18202100000000002
1.65648	0.204344
1.6566150000000002	0.22733699999999998
1.6567490000000002	0.25064200000000003
1.656884	0.273882
1.657018	0.29635900000000004
1.6571529999999999	0.317822
1.657287	0.338606
1.6574209999999998	0.358433
1.657556	0.37692800000000004
1.65769	0.394129
1.657825	0.409028
1.657959	0.42122600000000004
1.658094	0.431932
1.6582279999999998	0.44083900000000004
1.658363	0.44741800000000004
1.658497	0.45273599999999997
1.6586319999999999	0.45656499999999994
1.658766	0.45898599999999995
1.6589009999999997	0.460678
1.659036	0.461527
1.65917	0.461942
1.659305	0.462075
1.6594389999999999	0.46186000000000005
1.659574	0.461674
1.659709	0.461581
1.659843	0.461614
1.659978	0.462236
1.6601130000000002	0.462805
1.660247	0.463391
1.660382	0.464174
1.6605169999999998	0.465002
1.6606509999999999	0.465868
1.660786	0.46732299999999993
1.6609209999999999	0.46878500000000006
1.661055	0.47022200000000003
1.6611900000000002	0.471552
1.661325	0.473033
1.66146	0.474652
1.6615950000000002	0.476367
1.661729	0.47790200000000005
1.661864	0.479267
1.6619990000000002	0.48027
1.662134	0.481271
1.6622689999999998	0.48223299999999997
1.662404	0.483224
1.662538	0.484213
1.6626729999999998	0.48513199999999995
1.662808	0.485626
1.662943	0.486076
1.6630779999999998	0.486466
1.663213	0.486678
1.663348	0.487062
1.6634830000000003	0.487404
1.663618	0.487299
1.6637529999999998	0.487299
1.663888	0.48726
1.6640220000000001	0.48698400000000003
1.6641569999999999	0.48676
1.664293	0.48652399999999996
1.6644279999999998	0.486212
1.664563	0.485814
1.664698	0.485361
1.6648330000000002	0.48483999999999994
1.664968	0.48431899999999994
1.6651029999999998	0.48375200000000007
1.665238	0.483171
1.665373	0.482652
1.6655080000000002	0.48219700000000004
1.665643	0.48182700000000006
1.665778	0.481361
1.6659130000000002	0.480572
1.666048	0.47938800000000004
1.666184	0.47963100000000003
1.6663189999999999	0.47966800000000004
1.666454	0.479394
1.6665889999999999	0.47905
1.666724	0.478778
1.6668599999999998	0.478584
1.666995	0.47869300000000004
1.66713	0.478609
1.6672650000000002	0.47837799999999997
1.667401	0.478239
1.6675360000000001	0.478103
1.667671	0.47796000000000005
1.6678060000000001	0.47775500000000004
1.6679419999999998	0.47777200000000003
1.668077	0.47788100000000006
1.6682119999999998	0.477963
1.668348	0.477972
1.6684830000000002	0.47791999999999996
1.668618	0.477759
1.668754	0.477649
1.6688889999999998	0.477354
1.669024	0.476448
1.6691599999999998	0.47606499999999996
1.669295	0.475897
1.669431	0.4759
1.6695659999999999	0.47590299999999996
1.669702	0.475929
1.6698369999999998	0.476
1.669972	0.47571599999999997
1.6701080000000001	0.47538800000000003
1.670243	0.47508
1.670379	0.474803
1.6705139999999998	0.47453
1.67065	0.474258
1.670785	0.473919
