#wave	trans
0.92	8.316122582547839e-05
0.921	0.0001006132563303099
0.922	0.00012855313038310224
0.923	0.00016748520134843246
0.924	0.000207369204950233
0.925	0.0002706921587014979
0.926	0.00036432627145912254
0.927	0.0004957958401803804
0.928	0.0006951006820730423
0.929	0.0009700690084579064
0.93	0.0013864785912478578
0.931	0.0020084440673754753
0.932	0.002931142217686687
0.933	0.00380253693734883
0.934	0.004210719262238222
0.935	0.004666863384217515
0.936	0.005228436792819409
0.937	0.006020211545250809
0.938	0.007023083668052018
0.939	0.008261291527225934
0.94	0.009984215426632206
0.941	0.01226239921134428
0.942	0.015355455341861316
0.943	0.019615280633172097
0.944	0.025591074895789687
0.945	0.03426724880306151
0.946	0.0471040914382976
0.947	0.06638132732113029
0.948	0.09537627605399843
0.949	0.13826448941855002
0.95	0.1994951870094618
0.951	0.28120528778206005
0.952	0.3817248328763824
0.953	0.4949164171156335
0.954	0.6100820080687113
0.955	0.7157699883882696
0.956	0.8032108973123046
0.957	0.8680118825595716
0.958	0.9107927507662368
0.959	0.9363286023770856
0.96	0.9503145292467359
0.961	0.9577611906846347
0.962	0.9623085563045066
0.963	0.9659227033718997
0.964	0.9692681015214447
0.965	0.9725226652942687
0.966	0.975570194198466
0.967	0.9782006358936058
0.968	0.9801858346328719
0.969	0.9815641027542574
0.97	0.9823347386195128
0.971	0.9825325812741545
0.972	0.9823365279191435
0.973	0.9818608492359622
0.974	0.9812859160083388
0.975	0.9807666620898201
0.976	0.9804183761274752
0.977	0.9803884488549413
0.978	0.9807211923498127
0.979	0.9814679705814218
0.98	0.982623064831751
0.981	0.9840703095076656
0.982	0.985829457313118
0.983	0.9877750453376943
0.984	0.9897416140349053
0.985	0.9915925434694137
0.986	0.9933427797772283
0.987	0.9948647548279506
0.988	0.9960524428000019
0.989	0.9968793545093177
0.99	0.9974347456465582
0.991	0.9977048979426508
0.992	0.9978477629264374
0.993	0.9979215812529174
0.994	0.99790442479363
0.995	0.9979568062198202
0.996	0.9981230026085665
0.997	0.998371191877428
0.998	0.9986586059395929
0.999	0.9989874199143325
1.0	0.999383596553533
1.001	0.9996983766440827
1.002	0.9998888164861162
1.003	1.0
1.004	0.9999133407574963
1.005	0.9996718174589864
1.006	0.9993803687733963
1.007	0.9990968491291015
1.008	0.9987583868144675
1.009	0.9984360986045246
1.01	0.9982153104663095
1.011	0.9981183363479237
1.012	0.9981174943006279
1.013	0.9982313792642157
1.014	0.998477814335708
1.015	0.9987435108829819
1.016	0.9989659831157885
1.017	0.9992616771401192
1.018	0.9993904029329312
1.019	0.9994415915944466
1.02	0.9994523976984998
1.021	0.9993671067319789
1.022	0.9991928759951524
1.023	0.9988927262220029
1.024	0.9985977690399288
1.025	0.9983697182946604
1.026	0.9980107314333013
1.027	0.997726860969882
1.028	0.9974348158510815
1.029	0.9971161763431774
1.03	0.9968376738803959
1.031	0.9965122630953552
1.032	0.9961121920382846
1.033	0.9956690018717861
1.034	0.9951909725580252
1.035	0.9945851998060493
1.036	0.9940636654614744
1.037	0.9934589803708795
1.038	0.9927125178561338
1.039	0.9919236028696936
1.04	0.9909317929448367
1.041	0.9897534725963326
1.042	0.9882564427388926
1.043	0.9862630342419839
1.044	0.9836949380297918
1.045	0.980514087276663
1.046	0.9766065968155183
1.047	0.9719301194814484
1.048	0.9665750335252645
1.049	0.9607746172838266
1.05	0.9547502552268144
1.051	0.9486601092931481
1.052	0.9426737790612733
1.053	0.9371237273097139
1.054	0.9317754478346738
1.055	0.926423870374974
1.056	0.9203836149296178
1.057	0.9123135330522842
1.058	0.9005810626115772
1.059	0.8830227394062332
1.06	0.8572664856803011
1.061	0.8210321103084334
1.062	0.7724395636303677
1.063	0.7104611440148655
1.064	0.6361216411316373
1.065	0.552470671197625
1.066	0.46425658622554256
1.067	0.37718413343035373
1.068	0.2966546825754821
1.069	0.22673440516748136
1.07	0.16961484731864532
1.071	0.125242017070323
1.072	0.0921452155345974
1.073	0.06840575767066077
1.074	0.051922468901815726
1.075	0.04070693674956406
1.076	0.03293886760888723
1.077	0.027437671388521965
1.078	0.023567268959533046
1.079	0.020991850619061326
1.08	0.012026818369614448
1.081	0.007955141505746891
1.082	0.005319882762857929
1.083	0.003602433188331161
1.084	0.0024687464337882757
1.085	0.0017049246806031377
1.086	0.0011914083030530643
1.087	0.0008514259078730306
1.088	0.0006060566224395182
1.089	0.0004438194635653416
1.09	0.0003238024909849273
1.091	0.00023541998180056194
1.092	0.0001829201236320131
1.093	0.000131630937378958
1.094	0.00011394713020184351
1.095	8.48384017104267e-05
