microns throughput
1.6904000244140625 0.00010158149477133916
1.6914000244140626 0.00011071162387990652
1.6924000244140625 0.00012133847553651141
1.6934000244140626 0.00013310855760100958
1.6944000244140625 0.00014691502894190016
1.6954000244140626 0.00016177347926973526
1.6964000244140625 0.00017908719740551845
1.6974000244140626 0.0001996727104301704
1.6984000244140625 0.0002219622324478453
1.6994000244140626 0.0002482477131916333
1.7004000244140625 0.000278800501776159
1.7014000244140626 0.00031252565693954104
1.7024000244140625 0.0003520111521951307
1.7034000244140626 0.0003976729319754282
1.7044000244140625 0.00044970102350154364
1.7054000244140626 0.0005083715211572461
1.7064000244140625 0.0005752744051466132
1.7074000244140626 0.0006522127094779823
1.7084000244140625 0.0007382380615090498
1.7094000244140626 0.0008362838706760536
1.7104000244140625 0.0009494267818246772
1.7114000244140626 0.0010743173229981339
1.7124000244140625 0.0012143151661330371
1.7134000244140626 0.0013755843113932827
1.7144000244140625 0.001556174246695748
1.7154000244140626 0.0017613008844542012
1.7164000244140625 0.0020026850392855693
1.7174000244140626 0.0022740289752224705
1.7184000244140625 0.0025777745688416523
1.7194000244140626 0.0029305108502947807
1.7204000244140625 0.0033362659443795196
1.7214000244140626 0.0038072101780878696
1.7224000244140625 0.004363618109060493
1.7234000244140626 0.0050147425724078026
1.7244000244140625 0.005765848611063322
1.7254000244140626 0.006649219515805647
1.7264000244140625 0.007710385397783671
1.7274000244140626 0.008970689197598806
1.7284000244140625 0.010480133183352284
1.7294000244140626 0.012312712157903962
1.7304000244140625 0.014447309797639933
1.7314000244140626 0.01693786370241407
1.7324000244140625 0.01992793292919636
1.7334000244140626 0.023269361107407904
1.7344000244140625 0.0268251974277365
1.7354000244140626 0.03040091079240818
1.7364000244140625 0.03408243893843377
1.7374000244140626 0.03776262784187212
1.7384000244140625 0.041871157421210774
1.7394000244140626 0.04618648424879521
1.7404000244140625 0.05094886868617303
1.7414000244140626 0.05649298447006614
1.7424000244140625 0.06281980959505805
1.7434000244140626 0.07005354673598152
1.7444000244140625 0.07808930077322673
1.7454000244140624 0.0875973532144381
1.7464000244140625 0.0982998052406966
1.7474000244140624 0.11099334054194207
1.7484000244140625 0.12578785432984763
