#LAM	FLX
0.818500	0.00430000
0.819000	0.00460000
0.819500	0.00510000
0.820000	0.00550000
0.820500	0.00620000
0.821000	0.00670000
0.821500	0.00740000
0.822000	0.00810000
0.822500	0.00900000
0.823000	0.00930000
0.823500	0.0108000
0.824000	0.0122000
0.824500	0.0137000
0.825000	0.0154000
0.825500	0.0172000
0.826000	0.0189000
0.826500	0.0213000
0.827000	0.0237000
0.827500	0.0257000
0.828000	0.0284000
0.828500	0.0311000
0.829000	0.0338000
0.829500	0.0375000
0.830000	0.0410000
0.830500	0.0443000
0.831000	0.0481000
0.831500	0.0521000
0.832000	0.0558000
0.832500	0.0599000
0.833000	0.0647000
0.833500	0.0692000
0.834000	0.0736000
0.834500	0.0787000
0.835000	0.0834000
0.835500	0.0882000
0.836000	0.0930000
0.836500	0.0979000
0.837000	0.102800
0.837500	0.107400
0.838000	0.111800
0.838500	0.116300
0.839000	0.120500
0.839500	0.124300
0.840000	0.127900
0.840500	0.131400
0.841000	0.134600
0.841500	0.137900
0.842000	0.140900
0.842500	0.143600
0.843000	0.146200
0.843500	0.148400
0.844000	0.150600
0.844500	0.152400
0.845000	0.154100
0.845500	0.155300
0.846000	0.156600
0.846500	0.157400
0.847000	0.158200
0.847500	0.158800
0.848000	0.159300
0.848500	0.159700
0.849000	0.160100
0.849500	0.160400
0.850000	0.160800
0.850500	0.161000
0.851000	0.161400
0.851500	0.161400
0.852000	0.161800
0.852500	0.162000
0.853000	0.162100
0.853500	0.162300
0.854000	0.162400
0.854500	0.162500
0.855000	0.162600
0.855500	0.162800
0.856000	0.163000
0.856500	0.163200
0.857000	0.163500
0.857500	0.163800
0.858000	0.164300
0.858500	0.164700
0.859000	0.165200
0.859500	0.165800
0.860000	0.166400
0.860500	0.167000
0.861000	0.167600
0.861500	0.168200
0.862000	0.168800
0.862500	0.169400
0.863000	0.170000
0.863500	0.170500
0.864000	0.171000
0.864500	0.171400
0.865000	0.171800
0.865500	0.172100
0.866000	0.172500
0.866500	0.172700
0.867000	0.173000
0.867500	0.173100
0.868000	0.173300
0.868500	0.173400
0.869000	0.173500
0.869500	0.173600
0.870000	0.173700
0.870500	0.173800
0.871000	0.173900
0.871500	0.174000
0.872000	0.174200
0.872500	0.174400
0.873000	0.174600
0.873500	0.175000
0.874000	0.175300
0.874500	0.175600
0.875000	0.176000
0.875500	0.176400
0.876000	0.176900
0.876500	0.177300
0.877000	0.177700
0.877500	0.178100
0.878000	0.178600
0.878500	0.178900
0.879000	0.179300
0.879500	0.179700
0.880000	0.180000
0.880500	0.180300
0.881000	0.180600
0.881500	0.180800
0.882000	0.181100
0.882500	0.181200
0.883000	0.181500
0.883500	0.181600
0.884000	0.181800
0.884500	0.182100
0.885000	0.182200
0.885500	0.182400
0.886000	0.182500
0.886500	0.182900
0.887000	0.183100
0.887500	0.183400
0.888000	0.183500
0.888500	0.183900
0.889000	0.184200
0.889500	0.184400
0.890000	0.184600
0.890500	0.184900
0.891000	0.185200
0.891500	0.185500
0.892000	0.185400
0.892500	0.185900
0.893000	0.185800
0.893500	0.185800
0.894000	0.186400
0.894500	0.186000
0.895000	0.185500
0.895500	0.184400
0.896000	0.185600
0.896500	0.181700
0.897000	0.184500
0.897500	0.180300
0.898000	0.185600
0.898500	0.184500
0.899000	0.172800
0.899500	0.176500
0.900000	0.186300
0.900500	0.180400
0.901000	0.183200
0.901500	0.183000
0.902000	0.176100
0.902500	0.181200
0.903000	0.183200
0.903500	0.185900
0.904000	0.187600
0.904500	0.184600
0.905000	0.186400
0.905500	0.183400
0.906000	0.186000
0.906500	0.182000
0.907000	0.178900
0.907500	0.175700
0.908000	0.183000
0.908500	0.180200
0.909000	0.177700
0.909500	0.181400
0.910000	0.182500
0.910500	0.183700
0.911000	0.179300
0.911500	0.187700
0.912000	0.180100
0.912500	0.188800
0.913000	0.185700
0.913500	0.184900
0.914000	0.180800
0.914500	0.189900
0.915000	0.190600
0.915500	0.181300
0.916000	0.184500
0.916500	0.189500
0.917000	0.188800
0.917500	0.183900
0.918000	0.185400
0.918500	0.187000
0.919000	0.188200
0.919500	0.186400
0.920000	0.185500
0.920500	0.186300
0.921000	0.183500
0.921500	0.182200
0.922000	0.178800
0.922500	0.178900
0.923000	0.176900
0.923500	0.173200
0.924000	0.169200
0.924500	0.165500
0.925000	0.160400
0.925500	0.154400
0.926000	0.149200
0.926500	0.139400
0.927000	0.132100
0.927500	0.121600
0.928000	0.110100
0.928500	0.101800
0.929000	0.0905000
0.929500	0.0811000
0.930000	0.0701000
0.930500	0.0619000
0.931000	0.0519000
0.931500	0.0491000
0.932000	0.0350000
0.932500	0.0348000
0.933000	0.0305000
0.933500	0.0264000
0.934000	0.0234000
0.934500	0.0169000
0.935000	0.0199000
0.935500	0.0162000
0.936000	0.0120000
0.936500	0.0144000
0.937000	0.0108000
0.937500	0.00920000
0.938000	0.00800000
0.938500	0.00720000
0.939000	0.00610000
0.939500	0.00630000
0.940000	0.00530000
0.940500	0.00470000
0.941000	0.00420000
