#LAM	FLX
2.11100	0.00439500
2.11200	0.00532100
2.11300	0.00646100
2.11400	0.00792300
2.11500	0.00975300
2.11600	0.0121240
2.11700	0.0152320
2.11800	0.0189580
2.11900	0.0239030
2.12000	0.0302660
2.12100	0.0383660
2.12200	0.0490590
2.12300	0.0627450
2.12400	0.0806930
2.12500	0.101864
2.12600	0.128899
2.12700	0.162308
2.12800	0.200037
2.12900	0.246896
2.13000	0.299361
2.13100	0.355429
2.13200	0.414893
2.13300	0.477524
2.13400	0.538787
2.13500	0.597858
2.13600	0.653721
2.13700	0.699455
2.13800	0.737600
2.13900	0.766100
2.14000	0.783791
2.14100	0.791106
2.14200	0.787532
2.14300	0.773353
2.14400	0.750679
2.14500	0.719093
2.14600	0.678895
2.14700	0.634518
2.14800	0.581820
2.14900	0.526816
2.15000	0.470682
2.15100	0.414355
2.15200	0.358753
2.15300	0.306237
2.15400	0.257325
2.15500	0.211609
2.15600	0.174071
2.15700	0.140764
2.15800	0.113009
2.15900	0.0906960
2.16000	0.0717870
2.16100	0.0568590
2.16200	0.0449680
2.16300	0.0359700
2.16400	0.0286610
2.16500	0.0229670
2.16600	0.0185870
2.16700	0.0149220
2.16800	0.0121480
2.16900	0.00994700
2.17000	0.00825200
2.17100	0.00680300
2.17200	0.00567800
2.17300	0.00474100
