#wave	trans
0.554	5.998969227644487e-05
0.555	0.00010158867736117956
0.556	0.00017765626514737164
0.557	0.00032234777129210284
0.558	0.0006085692528088278
0.559	0.0011830354593728146
0.56	0.0023991115562437704
0.561	0.005099076295902226
0.562	0.011427420126684818
0.563	0.055175260594916994
0.564	0.1059100786902242
0.565	0.19520141884203862
0.566	0.32335799397211634
0.567	0.4752843190917853
0.568	0.6285888314745767
0.569	0.7645378467601549
0.57	0.8670685549841181
0.571	0.928024368063237
0.572	0.9552340352759211
0.573	0.9647870617613484
0.574	0.9698175194097572
0.575	0.9732369173746357
0.576	0.9758443673410121
0.577	0.9779107585026858
0.578	0.9796292044857583
0.579	0.9812524567783618
0.58	0.982931749787185
0.581	0.9848750784376515
0.582	0.9870133002900486
0.583	0.9889732138273617
0.584	0.9901944491128783
0.585	0.9901822563939956
0.586	0.9888617381051701
0.587	0.986708407976822
0.588	0.9843995645974213
0.589	0.9826013740491069
0.59	0.9820925009036594
0.591	0.9828070969022434
0.592	0.9844102426014458
0.593	0.9862651933390658
0.594	0.9876621240181029
0.595	0.9881748973841051
0.596	0.9881177585709896
0.597	0.9878321776093922
0.598	0.9877818544640895
0.599	0.9883595670843164
0.6	0.9895719796005139
0.601	0.9909380500232492
0.602	0.9921016541090021
0.603	0.9928868311640422
0.604	0.9932115649900791
0.605	0.9929140186156565
0.606	0.9921913193208395
0.607	0.9910490713529454
0.608	0.9898460494319717
0.609	0.9891476598062342
0.61	0.9893188114944192
0.611	0.9903793080151847
0.612	0.9921263044077387
0.613	0.9940018160214457
0.614	0.9955057544860247
0.615	0.9966404293188672
0.616	0.9971751267384427
0.617	0.9974084534415366
0.618	0.997294213480029
0.619	0.9967740185163467
0.62	0.9962406841644481
0.621	0.9958039445648477
0.622	0.9955376749548795
0.623	0.9954768631174571
0.624	0.9955976158916537
0.625	0.9958134488131004
0.626	0.9960972120949061
0.627	0.9963779841607677
0.628	0.996724073994854
0.629	0.997178383254597
0.63	0.9975938425050243
0.631	0.9977177759168796
0.632	0.9974417370878778
0.633	0.9970104500884136
0.634	0.996800940777561
0.635	0.9970419162745825
0.636	0.997630269014491
0.637	0.9984909876689041
0.638	0.9993272831110187
0.639	0.9998502044296739
0.64	0.9999828090734767
0.641	0.9997463775014098
0.642	0.9991055810812834
0.643	0.9981337653284881
0.644	0.9969684195512487
0.645	0.9957497969676765
0.646	0.9946114869948701
0.647	0.9936810581846491
0.648	0.9930363995381205
0.649	0.992629497866612
0.65	0.9923158965469048
0.651	0.9922245651926475
0.652	0.9924827693907255
0.653	0.9932889997085007
0.654	0.9946214456356182
0.655	0.9961204236670899
0.656	0.9976235290055542
0.657	0.9988421514793168
0.658	0.999648192485187
0.659	1.0
0.66	0.9998518325779413
0.661	0.9991358356273374
0.662	0.997955835856833
0.663	0.9965113840463424
0.664	0.9951248662907394
0.665	0.9941762241159752
0.666	0.9936725763744161
0.667	0.9937361902256875
0.668	0.9943738437826884
0.669	0.9953839792738085
0.67	0.9963785520964823
0.671	0.9971006454614322
0.672	0.9974906970556938
0.673	0.9974949001313722
0.674	0.997132187416287
0.675	0.9965358071488313
0.676	0.9957193532195272
0.677	0.9950651904345557
0.678	0.9947042572952998
0.679	0.9945865716155428
0.68	0.9946652180838889
0.681	0.9950525054388346
0.682	0.9955887554576112
0.683	0.9960160286933019
0.684	0.9961796830151208
0.685	0.9961586298621956
0.686	0.9958468460026606
0.687	0.9954190426057887
0.688	0.9948858597912617
0.689	0.9941446443865873
0.69	0.993142195573738
0.691	0.9919174010267531
0.692	0.990502105555611
0.693	0.9891301281402441
0.694	0.9880835281455048
0.695	0.9874498505777443
0.696	0.987181574085889
0.697	0.9869193940083804
0.698	0.986658652767234
0.699	0.9865467605368898
0.7	0.9863546314644652
0.701	0.9859330757996917
0.702	0.9849034017606949
0.703	0.9829698424390717
0.704	0.9800384916629633
0.705	0.9762365394701892
0.706	0.9712797679668287
0.707	0.9642240410187296
0.708	0.9546403434790955
0.709	0.9431563704837989
0.71	0.931889252628349
0.711	0.9179263446682094
0.712	0.8893376570662881
0.713	0.8334358539472284
0.714	0.7436940365644082
0.715	0.625040388127364
0.716	0.4889415016125834
0.717	0.3529894192325653
0.718	0.23592666711404087
0.719	0.15083745981464858
0.72	0.09587449923403529
0.721	0.06140450678114656
0.722	0.03998745212144213
0.723	0.026626585337875566
0.724	0.01847810055087982
0.725	0.013642491521667714
0.726	0.010239352418667557
0.727	0.005289916971238875
0.728	0.002902542533475701
0.729	0.0017405332138445493
0.73	0.0011393918178680747
0.731	0.0008119671053878663
0.732	0.0006048017921689802
0.733	0.0004524106502101819
0.734	0.00032366296194421906
0.735	0.0002109598968520602
0.736	0.00012874790788534204
0.737	7.659610182214725e-05
