#LAM	TRANSMISSION
0.86	0.000101838
0.8602362305000001	0.000105151
0.861	0.000113196
0.862	0.000123731
0.863	0.000134268
0.864	0.000145031
0.865	0.000155829
0.866	0.000166661
0.867	0.000177528
0.868	0.000188429
0.869	0.000199364
0.87	0.000210334
0.871	0.000221337
0.872	0.000232375
0.873	0.000244594
0.874	0.000256955
0.875	0.000269459
0.876	0.000282107
0.877	0.000294898
0.878	0.000307836
0.879	0.000320919
0.88	0.00033415
0.8802416015999999	0.000337255
0.881	0.000406855
0.8812418944999999	0.00042916
0.882	0.000528169
0.8822421875	0.000559949
0.883	0.000717434
0.8832424805000001	0.000768378
0.884	0.00101514
0.8842427734000001	0.00109473
0.885	0.00137402
0.8852429688	0.0014642
0.886	0.00189911
0.8862432617	0.00203976
0.887	0.00248004
0.8872435546999999	0.00262264
0.888	0.00342442
0.8882438477	0.00368452
0.889	0.00473389
0.889244043	0.00507471
0.89	0.00655899
0.8902443359000001	0.00703499
0.891	0.00927514
0.8912446289	0.0100021
0.892	0.0132173
0.8922449219	0.0142652
0.893	0.0190759
0.8932452148000001	0.0206391
0.894	0.0275843
0.8942454101999999	0.0298479
0.895	0.0398732
0.8952457031	0.0431542
0.896	0.0576054
0.8962459961	0.0623209
0.897	0.0814173
0.8972462890999999	0.087688
0.898	0.112727
0.8982464844	0.120917
0.899	0.151013
0.8992467773	0.160893
0.9	0.194626
0.9002470703000001	0.205641
0.901	0.240963
0.9012473633	0.252528
0.902	0.285198
0.9022476562	0.296011
0.903	0.323479
0.9032478515999999	0.332539
0.904	0.353871
0.9042481444999999	0.360917
0.905	0.374955
0.9052484375	0.379678
0.906	0.3881
0.9062487305000001	0.390812
0.907	0.39423
0.9072489257999999	0.395446
0.908	0.39665
0.9082492188	0.396969
0.909	0.396971
0.9092495117	0.396973
0.91	0.396483
0.9102498046999999	0.396403
0.911	0.3961
0.91125	0.395917
0.912	0.395586
0.912250293	0.395559
0.913	0.394824
0.9132505859000001	0.394496
0.914	0.394043
0.9142508788999999	0.393974
0.915	0.393831
0.9152510742000001	0.393701
0.916	0.393281
0.9162513671999999	0.393224
0.917	0.393613
0.9172516601999999	0.393662
0.918	0.393746
0.9182519531	0.393857
0.919	0.394783
0.9192522461	0.395014
0.92	0.395415
0.9202524414	0.395567
0.921	0.397302
0.9212527344	0.397806
0.922	0.399172
0.9222530273	0.39972
0.923	0.401434
0.9232533203000001	0.40202
0.924	0.403939
0.9242535156	0.404678
0.925	0.405788
0.9252538086000001	0.40608
0.926	0.407128
0.9262541015999999	0.407572
0.927	0.408658
0.9272543944999999	0.408942
0.928	0.409617
0.9282546875	0.409936
0.929	0.410711
0.9292548828000001	0.41089
0.93	0.411188
0.9302551758	0.411379
0.931	0.411968
0.9312554688	0.412083
0.932	0.412765
0.9322557617	0.413088
0.933	0.413616
0.933255957	0.413709
0.934	0.414394
0.93425625	0.414719
0.935	0.415442
0.935256543	0.415601
0.936	0.416256
0.9362568359000001	0.416573
0.937	0.417683
0.9372570312	0.417976
0.938	0.418826
0.9382573242000001	0.419211
0.939	0.419233
0.9392576171999999	0.41924
0.94	0.419776
0.9402579101999999	0.419769
0.941	0.418365
0.9412582031	0.417967
0.942	0.416757
0.9422583984	0.416245
0.943	0.414579
0.9432586914	0.414148
0.944	0.412909
0.9442589844	0.412384
0.945	0.411399
0.9452592773	0.411143
0.946	0.411155
0.9462594727	0.411158
0.947	0.411524
0.9472597656	0.411562
0.948	0.412641
0.9482600586000001	0.413111
0.949	0.415163
0.9492603515999999	0.415886
0.95	0.417813
0.9502606444999999	0.418384
0.951	0.41932
0.9512608398	0.419743
0.952	0.420551
0.9522611328000001	0.420743
0.953	0.420637
0.9532614258	0.420692
0.954	0.420031
0.9542617188	0.419796
0.955	0.418934
0.9552619140999999	0.418535
0.956	0.417178
0.956262207	0.416788
0.957	0.416505
0.9572625	0.416404
0.958	0.416248
0.9582627930000001	0.416098
0.959	0.416105
0.9592630859000001	0.416199
0.96	0.416595
0.9602632811999999	0.416695
0.961	0.417337
0.9612635742000001	0.417473
0.962	0.417523
0.9622638671999999	0.417634
0.963	0.417581
0.9632641601999999	0.417605
0.964	0.417541
0.9642643555	0.417423
0.965	0.416961
0.9652646484	0.416888
0.966	0.417014
0.9662649414	0.417058
0.967	0.417443
0.9672652344	0.417487
0.968	0.417806
0.9682655273	0.418014
0.969	0.418955
0.9692657227	0.419295
0.97	0.420267
0.9702660156	0.420523
0.971	0.421661
0.9712663086000001	0.422168
0.972	0.423137
0.9722666015999999	0.423488
0.973	0.423957
0.9732667969	0.42403
0.974	0.424331
0.9742670898	0.424535
0.975	0.424698
0.9752673828000001	0.424756
0.976	0.425347
0.9762676758	0.425562
0.977	0.426017
0.9772679688	0.426084
0.978	0.427167
0.9782681641	0.427661
0.979	0.429408
0.979268457	0.430048
0.98	0.432095
0.98026875	0.432785
0.981	0.4351
0.9812690430000001	0.43585
0.982	0.437522
0.9822692383	0.438236
0.983	0.439643
0.9832695311999999	0.440222
0.984	0.441524
0.9842698242000001	0.442004
0.985	0.442802
0.9852701171999999	0.442993
0.986	0.443041
0.9862703125	0.44316
0.987	0.443245
0.9872706055	0.443274
0.988	0.443119
0.9882708984	0.443059
0.989	0.443098
0.9892711914	0.443008
0.99	0.44243
0.9902714844	0.442315
0.991	0.442442
0.9912716797	0.442488
0.992	0.441836
0.9922719727	0.44159
0.993	0.441233
0.9932722656	0.441097
0.994	0.440396
0.9942725586000001	0.440029
0.995	0.438644
0.9952727538999999	0.438224
0.996	0.437136
0.9962730469	0.436725
0.997	0.435697
0.9972733398	0.435308
0.998	0.434676
0.9982736328	0.434435
0.999	0.434065
0.9992739258	0.433821
1.0	0.434017
1.0002741211000001	0.434257
1.001	0.434794
1.0012744140999998	0.434995
1.002	0.435729
1.002274707	0.436006
1.003	0.436905
1.003275	0.437245
1.004	0.437056
1.0042751953	0.436879
1.005	0.435903
1.0052754883	0.435633
1.006	0.43431
1.0062757812	0.433804
1.007	0.431724
1.0072759766	0.430928
1.008	0.428258
1.0082762695	0.427236
1.009	0.424928
1.0092765625	0.424043
1.01	0.422884
1.0102768555000001	0.422438
1.011	0.42127
1.0112771484	0.42072
1.012	0.42048
1.0122774414	0.420486
1.013	0.421731
1.0132777344	0.422209
1.014	0.423863
1.0142779297	0.424499
1.015	0.426597
1.0152782227	0.427405
1.016	0.429264
1.0162785156	0.42998
1.017	0.431358
1.0172788086	0.431889
1.018	0.432063
1.0182790039	0.432025
1.019	0.431241
1.0192792969	0.431039
1.02	0.429313
1.0202795898	0.428649
1.021	0.426453
1.0212797852	0.425598
1.022	0.423738
1.0222800781	0.423012
1.023	0.422005
1.0232803711	0.421611
1.024	0.421599
1.0242806641	0.421593
1.025	0.422958
1.0252808594	0.423491
1.026	0.426827
1.0262811523	0.428131
1.027	0.432058
1.027281543	0.433597
1.028	0.438603
1.0282817383	0.44046
1.029	0.44492
1.0292820312	0.446779
1.03	0.451204
