microns throughput
1.2797900390625 0.00011401783675364085
1.2807900390625 0.0001309037187604889
1.2817900390625 0.00015055284262782866
1.2827900390625 0.0001727603849458284
1.2837900390625 0.00019826488291513057
1.2847900390625 0.00022733776893520244
1.2857900390625 0.0002615161979376222
1.2867900390625 0.00030263124127207224
1.2877900390625 0.00034627577266859767
1.2887900390625 0.0004019402515721173
1.2897900390625 0.0004667037595583058
1.2907900390625 0.0005394735042446664
1.2917900390625 0.0006251614538091677
1.2927900390625 0.0007381845023584023
1.2937900390625 0.000860926434572543
1.2947900390625 0.0010068757892805046
1.2957900390625 0.001201385610469506
1.2967900390625 0.001421811494727458
1.2977900390625 0.001693818845051315
1.2987900390625 0.0020439675247052565
1.2997900390625 0.0024613868635070487
1.3007900390625 0.0029722888411058282
1.3017900390625 0.003618021935902567
1.3027900390625 0.004412969977472923
1.3037900390625 0.005357645104052478
1.3047900390625 0.0064943729560682515
1.3057900390625 0.007803389144560415
1.3067900390625 0.009026627054090058
1.3077900390625 0.009894386672748764
1.3087900390625 0.01098512812265304
1.3097900390625 0.011942171344113902
1.3107900390625 0.013079120343941118
1.3117900390625 0.014516547376187789
1.3127900390625 0.016274779651532192
1.3137900390625 0.018140482733099872
1.3147900390625 0.020708033219979258
1.3157900390625 0.02289070494075643
1.3167900390625 0.02622772323544009
1.3177900390625 0.029724066868627524
1.3187900390625 0.03469168166229634
1.3197900390625 0.04007395974790935
1.3207900390625 0.04754863092175211
1.3217900390625 0.05569049218147429
1.3227900390625 0.06595806880067659
1.3237900390625 0.07694761410984155
1.3247900390625 0.091265543180237
1.3257900390625 0.10527282821351502
1.3267900390625 0.12261919976436153
1.3277900390625 0.14144212512427795
1.3287900390625 0.16315304935131328
1.3297900390625 0.18632794442100178
1.3307900390625 0.21141163547043096
1.3317900390625 0.23601852452018746
1.3327900390625 0.26066797688925114
1.3337900390625 0.28475383029350604
1.3347900390625 0.30602489694348994
1.3357900390625 0.3248488203859418
1.3367900390625 0.3406039678064793
1.3377900390625 0.3538101733308813
1.3387900390625 0.3635840379172428
1.3397900390625 0.37087187020385237
1.3407900390625 0.3759962074382149
1.3417900390625 0.3793464981613912
1.3427900390625 0.3817222588756654
1.3437900390625 0.38515256951481514
1.3447900390625 0.38440827296754765
1.3457900390625 0.38597056855837697
1.3467900390625 0.388144829370785
1.3477900390625 0.3885803249176871
1.3487900390625 0.3898355314611903
1.3497900390625 0.39062829144147126
1.3507900390625 0.3924132910438932
1.3517900390625 0.39288716529246487
