#LAM	TRANSMISSION
15.03	0.0001
15.036	0.0001
15.042	0.0001
15.048	0.0001
15.053	0.0001
15.059	0.0001
15.065	0.0001
15.071	0.0001
15.077	0.0001
15.082	0.0001
15.088	0.0001
15.094	0.0002
15.1	0.0002
15.106	0.0002
15.111	0.0002
15.117	0.0002
15.123	0.0002
15.129	0.0002
15.135	0.0002
15.14	0.0002
15.146	0.0002
15.152	0.0002
15.158	0.0002
15.164	0.0002
15.169	0.0002
15.175	0.0002
15.181	0.0002
15.187	0.0002
15.193	0.0002
15.198	0.0002
15.204	0.0001
15.21	0.0001
15.216	0.0001
15.222	0.0001
15.227	0.0001
15.233	0.0001
15.239	0.0001
15.245	0.0001
15.251	0.0001
15.256	0.0001
15.262	0.0001
15.268	0.0001
15.274	0.0001
15.28	0.0001
15.285	0.0001
15.291	0.0001
15.297	0.0001
15.303	0.0001
15.309	0.0001
15.314	0.0001
15.32	0.0001
15.326	0.0001
15.332	0.0002
15.338	0.0002
15.343	0.0002
15.349	0.0002
15.355	0.0002
15.361	0.0001
15.367	0.0001
15.372	0.0001
15.378	0.0001
15.384	0.0001
15.39	0.0001
15.396	0.0001
15.401	0.0001
15.407	0.0001
15.413	0.0001
15.419	0.0001
15.425	0.0001
15.43	0.0001
15.436	0.0001
15.442	0.0001
15.448	0.0001
15.454	0.0001
15.459	0.0001
15.465	0.0001
15.471	0.0001
15.477	0.0001
15.483	0.0001
15.488	0.0001
15.494	0.0001
15.5	0.0001
15.506	0.0001
15.512	0.0001
15.517	0.0001
15.523	0.0001
15.529	0.0001
15.535	0.0001
15.541	0.0001
15.546	0.0001
15.552	0.0001
15.558	0.0001
15.564	0.0001
15.57	0.0001
15.575	0.0001
15.581	0.0001
15.587	0.0001
15.593	0.0001
15.599	0.0001
15.604	0.0002
15.61	0.0002
15.616	0.0002
15.622	0.0002
15.628	0.0002
15.633	0.0002
15.639	0.0002
15.645	0.0003
15.651	0.0003
15.657	0.0003
15.662	0.0003
15.668	0.0003
15.674	0.0004
15.68	0.0004
15.686	0.0004
15.691	0.0005
15.697	0.0005
15.703	0.0005
15.709	0.0005
15.715	0.0006
15.72	0.0006
15.726	0.0006
15.732	0.0006
15.738	0.0007
15.744	0.0007
15.749	0.0007
15.755	0.0007
15.761	0.0007
15.767	0.0008
15.773	0.0008
15.778	0.0008
15.784	0.0008
15.79	0.0008
15.796	0.0009
15.802	0.0009
15.807	0.0009
15.813	0.0009
15.819	0.0009
15.825	0.001
15.831	0.001
15.836	0.001
15.842	0.0011
15.848	0.0011
15.854	0.0011
15.86	0.0012
15.865	0.0012
15.871	0.0012
15.877	0.0013
15.883	0.0013
15.889	0.0014
15.894	0.0014
15.9	0.0015
15.906	0.0016
15.912	0.0016
15.918	0.0017
15.923	0.0018
15.929	0.0018
15.935	0.0019
15.941	0.002
15.947	0.0021
15.952	0.0021
15.958	0.0022
15.964	0.0023
15.97	0.0024
15.976	0.0025
15.981	0.0026
