#LAM	FLX
0.961000	0.00420800
0.962000	0.00497500
0.963000	0.00590100
0.964000	0.00702000
0.965000	0.00852900
0.966000	0.0101820
0.967000	0.0123160
0.968000	0.0149670
0.969000	0.0182500
0.970000	0.0224120
0.971000	0.0277650
0.972000	0.0344840
0.973000	0.0427510
0.974000	0.0533680
0.975000	0.0671000
0.976000	0.0836420
0.977000	0.105904
0.978000	0.132709
0.979000	0.164881
0.980000	0.203331
0.981000	0.247719
0.982000	0.297037
0.983000	0.349467
0.984000	0.404595
0.985000	0.453471
0.986000	0.499095
0.987000	0.537913
0.988000	0.568590
0.989000	0.593425
0.990000	0.611768
0.991000	0.625944
0.992000	0.636333
0.993000	0.645332
0.994000	0.653630
0.995000	0.661445
0.996000	0.670195
0.997000	0.679080
0.998000	0.688323
0.999000	0.698001
1.00000	0.708268
1.00100	0.718322
1.00200	0.728522
1.00300	0.738586
1.00400	0.747304
1.00500	0.755382
1.00600	0.762627
1.00700	0.768610
1.00800	0.773758
1.00900	0.777727
1.01000	0.780598
1.01100	0.782432
1.01200	0.783605
1.01300	0.784147
1.01400	0.784092
1.01500	0.783670
1.01600	0.783112
1.01700	0.782415
1.01800	0.781772
1.01900	0.781178
1.02000	0.780750
1.02100	0.780543
1.02200	0.780513
1.02300	0.780651
1.02400	0.781116
1.02500	0.781652
1.02600	0.782367
1.02700	0.783287
1.02800	0.784252
1.02900	0.785309
1.03000	0.786428
1.03100	0.787490
1.03200	0.788678
1.03300	0.789686
1.03400	0.790772
1.03500	0.791715
1.03600	0.792793
1.03700	0.793799
1.03800	0.794762
1.03900	0.795734
1.04000	0.796793
1.04100	0.797954
1.04200	0.799055
1.04300	0.800221
1.04400	0.801479
1.04500	0.802799
1.04600	0.804185
1.04700	0.805590
1.04800	0.807019
1.04900	0.808216
1.05000	0.809581
1.05100	0.810621
1.05200	0.811645
1.05300	0.812399
1.05400	0.812942
1.05500	0.813317
1.05600	0.813401
1.05700	0.813149
1.05800	0.812763
1.05900	0.812134
1.06000	0.811359
1.06100	0.810637
1.06200	0.809759
1.06300	0.809050
1.06400	0.808497
1.06500	0.808255
1.06600	0.808335
1.06700	0.808841
1.06800	0.809770
1.06900	0.811096
1.07000	0.812736
1.07100	0.814452
1.07200	0.816063
1.07300	0.817029
1.07400	0.816559
1.07500	0.814188
1.07600	0.808770
1.07700	0.799236
1.07800	0.784374
1.07900	0.761896
1.08000	0.734017
1.08100	0.697363
1.08200	0.653998
1.08300	0.605485
1.08400	0.550117
1.08500	0.493052
1.08600	0.435019
1.08700	0.381825
1.08800	0.330237
1.08900	0.282452
1.09000	0.241741
1.09100	0.204045
1.09200	0.172266
1.09300	0.145741
1.09400	0.123279
1.09500	0.103952
1.09600	0.0881360
1.09700	0.0746710
1.09800	0.0630370
1.09900	0.0539220
1.10000	0.0460700
1.10100	0.0394820
1.10200	0.0340190
1.10300	0.0292130
1.10400	0.0252520
1.10500	0.0218420
1.10600	0.0190970
1.10700	0.0166930
1.10800	0.0145520
1.10900	0.0128260
1.11000	0.0112560
1.11100	0.00989900
1.11200	0.00876300
1.11300	0.00780000
1.11400	0.00695200
1.11500	0.00622100
1.11600	0.00554700
1.11700	0.00495000
1.11800	0.00445200
1.11900	0.00401100
