wave	trans
1.16	0.008213484
1.162	0.020964795
1.164	0.060151381
1.166	0.17887205
1.168	0.40570211
1.17	0.54152555
1.172	0.55911525
1.174	0.55843843
1.176	0.56112184
1.178	0.56126947
1.18	0.56240936
1.182	0.56202084
1.184	0.56274109
1.186	0.56331708
1.188	0.56284608
1.19	0.56287198
1.192	0.5645941999999999
1.194	0.56640243
1.196	0.56836244
1.198	0.57018233
1.2	0.5713813
1.202	0.57116486
1.204	0.57121182
1.206	0.57254413
1.208	0.57426623
1.21	0.57555673
1.212	0.57725744
1.214	0.57837488
1.216	0.57939616
1.218	0.57977076
1.22	0.579413
1.222	0.57903026
1.224	0.57957412
1.226	0.58025583
1.228	0.5809586999999999
1.23	0.58203331
1.232	0.58234862
1.234	0.58254487
1.236	0.58181044
1.238	0.58102448
1.24	0.58013746
1.242	0.57954479
1.244	0.57901507
1.246	0.57923232
1.248	0.57974836
1.25	0.58057632
1.252	0.58099913
1.254	0.58198393
1.256	0.58246149
1.258	0.58215823
1.26	0.58196172
1.262	0.58239567
1.264	0.5835266
1.266	0.5841816
1.268	0.58521773
1.27	0.58643621
1.272	0.5868574000000001
1.274	0.58645176
1.276	0.58570959
1.278	0.58422357
1.28	0.58337159
1.282	0.58361897
1.284	0.58397993
1.286	0.58421644
1.288	0.5849901999999999
1.29	0.58481223
1.292	0.58519861
1.294	0.58513689
1.296	0.58401179
1.298	0.58282968
1.3	0.58230407
1.302	0.58144556
1.304	0.5821927
1.306	0.5827829000000001
1.308	0.58324121
1.31	0.58317763
1.312	0.5837265
1.314	0.58280112
1.316	0.58265494
1.318	0.58168885
1.32	0.58090021
1.322	0.5804078
1.324	0.5802518
1.326	0.58031573
1.328	0.5815670000000001
1.33	0.58146821
1.332	0.58208838
1.334	0.58131397
1.336	0.58125507
1.338	0.57999843
1.34	0.57976367
1.342	0.57860153
1.344	0.57860478
1.346	0.5777727
1.348	0.57756552
1.35	0.57775993
1.352	0.57762295
1.354	0.5768336
1.356	0.5750934
1.358	0.57378073
1.36	0.57262104
1.362	0.57061844
1.364	0.56850824
1.366	0.56646021
1.368	0.56268036
1.37	0.55678091
1.372	0.5465908
1.374	0.53376732
1.376	0.52067228
1.378	0.50882945
1.38	0.5015272
1.382	0.49720078
1.384	0.49808853
1.386	0.50125553
1.388	0.50642481
1.39	0.51168435
1.392	0.51849245
1.394	0.52434113
1.396	0.52958889
1.398	0.53444338
1.4	0.53876567
1.402	0.54153945
1.404	0.54480768
1.406	0.54640491
1.408	0.54899604
1.41	0.55048402
1.412	0.55231314
1.414	0.55398722
1.416	0.55558261
1.418	0.55801246
1.42	0.55908146
1.422	0.5597506
1.424	0.5599010999999999
1.426	0.5608270000000001
1.428	0.5608236999999999
1.43	0.56014049
1.432	0.5605511
1.434	0.56124607
1.436	0.56144252
1.438	0.56217763
1.44	0.56311245
1.442	0.56386673
1.444	0.56424861
1.446	0.56411971
1.448	0.56489143
1.45	0.56391543
1.452	0.56348687
1.454	0.56320345
1.456	0.56238334
1.458	0.56212187
1.46	0.56236022
1.462	0.56183023
1.464	0.5622659999999999
1.466	0.56226366
1.468	0.5620106
1.47	0.56201286
1.472	0.5615613
1.474	0.56082547
1.476	0.56088733
1.478	0.56056578
1.48	0.55986266
1.482	0.55997005
1.484	0.56135024
1.486	0.56160346
1.488	0.5614319000000001
1.49	0.56249194
1.492	0.56255261
1.494	0.56280119
1.496	0.56308971
1.498	0.56202271
1.5	0.56116136
1.502	0.56123462
1.504	0.56051836
1.506	0.5608331999999999
1.508	0.56084944
1.51	0.56126542
1.512	0.5615975999999999
1.514	0.56206736
1.516	0.5618625
1.518	0.56155533
1.52	0.56048521
1.522	0.56014462
1.524	0.55873602
1.526	0.55776904
1.528	0.55721453
1.53	0.55702443
1.532	0.55689971
1.534	0.55712725
1.536	0.55769752
1.538	0.55691549
1.54	0.55621198
1.542	0.55540284
1.544	0.55457639
1.546	0.55402982
1.548	0.55368651
1.55	0.55406184
1.552	0.55434309
1.554	0.55557749
1.556	0.55457212
1.558	0.55466843
1.56	0.55422053
1.562	0.55434126
1.564	0.55533748
1.566	0.54866448
1.568	0.51515045
1.57	0.4324125
1.572	0.30689446
1.574	0.18722082
1.576	0.10539072
1.578	0.058455719
1.58	0.032947865
1.582	0.019165827
1.584	0.011557292
1.586	0.0072176127
