#LAM	TRANSMISSION
21.404	0.0001
21.41	0.0001
21.416	0.0001
21.422	0.0001
21.428	0.0001
21.433	0.0001
21.439	0.0002
21.445	0.0002
21.451	0.0002
21.457	0.0002
21.462	0.0002
21.468	0.0003
21.474	0.0003
21.48	0.0003
21.486	0.0003
21.491	0.0003
21.497	0.0003
21.503	0.0004
21.509	0.0004
21.515	0.0004
21.52	0.0004
21.526	0.0004
21.532	0.0004
21.538	0.0004
21.544	0.0004
21.549	0.0004
21.555	0.0004
21.561	0.0004
21.567	0.0004
21.573	0.0004
21.578	0.0004
21.584	0.0004
21.59	0.0004
21.596	0.0004
21.602	0.0004
21.607	0.0004
21.613	0.0004
21.619	0.0004
21.625	0.0004
21.631	0.0004
21.636	0.0003
21.642	0.0003
21.648	0.0003
21.654	0.0003
21.66	0.0003
21.665	0.0003
21.671	0.0003
21.677	0.0003
21.683	0.0003
21.689	0.0003
21.694	0.0003
21.7	0.0003
21.706	0.0003
21.712	0.0003
21.718	0.0003
21.723	0.0003
21.729	0.0003
21.735	0.0003
21.741	0.0003
21.747	0.0003
21.752	0.0003
21.758	0.0003
21.764	0.0003
21.77	0.0003
21.776	0.0003
21.781	0.0003
21.787	0.0003
21.793	0.0003
21.799	0.0004
21.805	0.0004
21.81	0.0004
21.816	0.0004
21.822	0.0004
21.828	0.0004
21.834	0.0004
21.839	0.0005
21.845	0.0005
21.851	0.0005
21.857	0.0005
21.863	0.0005
21.868	0.0006
21.874	0.0006
21.88	0.0006
21.886	0.0006
21.892	0.0007
21.897	0.0007
21.903	0.0007
21.909	0.0007
21.915	0.0008
21.921	0.0008
21.926	0.0008
21.932	0.0008
21.938	0.0009
21.944	0.0009
21.95	0.0009
21.955	0.001
21.961	0.001
21.967	0.001
21.973	0.001
21.979	0.0011
21.984	0.0011
21.99	0.0011
21.996	0.0012
22.002	0.0012
22.008	0.0012
22.013	0.0012
22.019	0.0013
22.025	0.0013
22.031	0.0013
22.037	0.0013
22.042	0.0013
22.048	0.0014
22.054	0.0014
22.06	0.0014
22.066	0.0014
22.071	0.0014
22.077	0.0014
22.083	0.0015
22.089	0.0015
22.095	0.0015
22.1	0.0015
22.106	0.0015
22.112	0.0015
22.118	0.0015
22.124	0.0015
22.129	0.0015
22.135	0.0015
22.141	0.0015
22.147	0.0015
22.153	0.0015
22.158	0.0015
22.164	0.0015
22.17	0.0015
22.176	0.0015
22.182	0.0016
22.187	0.0016
22.193	0.0016
22.199	0.0016
22.205	0.0016
22.211	0.0016
22.216	0.0016
22.222	0.0016
22.228	0.0016
22.234	0.0016
22.24	0.0017
22.245	0.0017
22.251	0.0017
22.257	0.0017
22.263	0.0017
22.269	0.0018
22.274	0.0018
22.28	0.0018
22.286	0.0019
22.292	0.0019
22.298	0.0019
22.303	0.002
22.309	0.002
22.315	0.0021
22.321	0.0021
22.327	0.0022
22.332	0.0023
22.338	0.0023
22.344	0.0024
22.35	0.0025
22.356	0.0025
22.361	0.0026
