#WAVE	TRANSMISSION
1.176393	0.00041
1.176489	0.000425
1.176584	0.00044100000000000004
1.17668	0.00045700000000000005
1.176775	0.000472
1.176871	0.000488
1.176966	0.000503
1.1770610000000001	0.000519
1.177157	0.000534
1.177252	0.00055
1.177348	0.0005650000000000001
1.177443	0.0005809999999999999
1.177539	0.000597
1.177634	0.000612
1.17773	0.000628
1.177826	0.000643
1.177921	0.000659
1.178017	0.000675
1.178112	0.0006900000000000001
1.178208	0.0007059999999999999
1.178303	0.000721
1.178399	0.000753
1.178495	0.000789
1.17859	0.000824
1.1786860000000001	0.00086
1.1787809999999999	0.0008960000000000001
1.178877	0.0009310000000000001
1.178973	0.000967
1.179068	0.001003
1.1791639999999999	0.001038
1.17926	0.001074
1.179355	0.0011099999999999999
1.179451	0.001145
1.179547	0.001181
1.179642	0.001217
1.179738	0.0012519999999999999
1.179834	0.001288
1.179929	0.001324
1.180025	0.0013599999999999999
1.180121	0.001395
1.180217	0.001431
1.180312	0.001467
1.180408	0.001516
1.180504	0.001567
1.1806	0.0016179999999999999
1.180695	0.0016690000000000001
1.180791	0.001719
1.180887	0.0017699999999999999
1.180983	0.0018210000000000001
1.181079	0.001872
1.181174	0.001923
1.18127	0.001974
1.181366	0.002025
1.181462	0.002076
1.1815579999999999	0.002128
1.181654	0.002179
1.181749	0.00223
1.181845	0.002281
1.181941	0.002332
1.182037	0.0023829999999999997
1.182133	0.002434
1.1822290000000002	0.0024850000000000002
1.182325	0.002537
1.182421	0.002621
1.182517	0.002705
1.182612	0.002788
1.182708	0.002872
1.1828040000000002	0.002956
1.1829	0.0030399999999999997
1.182996	0.003124
1.183092	0.003208
1.183188	0.0032920000000000002
1.183284	0.0033759999999999997
1.1833799999999999	0.00346
1.183476	0.003544
1.1835719999999998	0.0036270000000000004
1.183668	0.003711
1.183764	0.003795
1.1838600000000001	0.003879
1.183956	0.003963
1.184052	0.004047
1.184148	0.004132
1.184244	0.004215
1.184341	0.004305
1.1844370000000002	0.00442
1.184533	0.004536
1.1846290000000002	0.004651
1.184725	0.004767
1.184821	0.004882
1.184917	0.004997
1.1850129999999999	0.005113
1.185109	0.005229
1.1852049999999998	0.005345
1.185302	0.005461
1.185398	0.005577
1.185494	0.005693
1.18559	0.005809
1.185686	0.005925
1.185783	0.0060409999999999995
1.1858790000000001	0.006157999999999999
1.185975	0.006274
1.1860709999999999	0.00639
1.186167	0.0065049999999999995
1.186264	0.006620999999999999
1.18636	0.006765
1.186456	0.006958
1.186552	0.007151
1.186649	0.007344
1.1867450000000002	0.0075379999999999996
1.186841	0.007731
1.1869370000000001	0.007923999999999999
1.187034	0.008117000000000001
1.18713	0.00831
1.1872260000000001	0.008504000000000001
1.187323	0.008697
1.187419	0.00889
1.1875149999999999	0.009084
1.1876120000000001	0.009276999999999999
1.187708	0.009470000000000001
1.187804	0.009664
1.187901	0.009857
1.187997	0.010051000000000001
1.188093	0.010244
1.1881899999999999	0.010438
1.188286	0.010631
1.188382	0.010902
1.188479	0.011226
1.188575	0.011549
1.188672	0.011872
1.188768	0.012195999999999999
1.188865	0.012519
1.1889610000000002	0.012843
1.189057	0.013166999999999998
1.189154	0.013491999999999999
1.18925	0.013816
1.189347	0.014140999999999999
1.189443	0.014466
1.18954	0.014792
1.1896360000000001	0.015116999999999998
1.189733	0.015441999999999999
1.189829	0.015768
1.189926	0.016093
1.190022	0.016418000000000002
1.1901190000000001	0.016743
1.190216	0.017067
1.190312	0.017391
