#wave	trans
0.4	0.0
0.405	0.003
0.41	0.006
0.415	0.078
0.42	0.301
0.425	0.506
0.43	0.612
0.435	0.6759999999999999
0.44	0.716
0.445	0.753
0.45	0.784
0.455	0.813
0.46	0.8390000000000001
0.465	0.856
0.47	0.8759999999999999
0.475	0.8959999999999999
0.48	0.9179999999999999
0.485	0.9390000000000001
0.49	0.953
0.495	0.971
0.5	0.981
0.505	0.99
0.51	0.995
0.515	1.0
0.52	0.997
0.525	0.988
0.53	0.98
0.535	0.96
0.54	0.937
0.545	0.9079999999999999
0.55	0.8740000000000001
0.555	0.828
0.56	0.775
0.565	0.7190000000000001
0.57	0.6579999999999999
0.575	0.594
0.58	0.524
0.585	0.46
0.59	0.391
0.595	0.32899999999999996
0.6	0.271
0.605	0.21899999999999997
0.61	0.17300000000000001
0.615	0.135
0.62	0.10300000000000001
0.625	0.077
0.63	0.057
0.635	0.042
0.64	0.031
0.645	0.02
0.65	0.013999999999999999
0.655	0.012
0.66	0.006999999999999999
0.665	0.005
0.67	0.0
