#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	281.52392354923853
6301.3125	409.14290112312943
6302.6252734375	467.9412129969762
6303.938320369467	479.9423182096488
6305.251640852877	498.85448095047826
6306.565234944722	496.7305861230387
6307.8791027020025	491.18779832998524
6309.193244181732	508.7005632845037
6310.5076594409375	522.3575450790645
6311.822348536654	523.6463740496941
6313.137311525933	531.8659584491614
6314.452548465834	540.7085319244566
6315.768059413431	537.966650557528
6317.083844425809	540.142809450473
6318.399903560065	545.3432215757678
6319.716236873307	539.2794509193781
6321.032844422655	540.5940585220926
6322.349726265244	539.3931801632762
6323.666882458216	517.637785038903
6324.984313058728	505.2753970214114
6326.302018123949	511.2093578039492
6327.619997711058	513.9806538188046
6328.938251877249	521.9597849582746
6330.256780679723	540.0641820765361
6331.575584175699	545.0088201451001
6332.894662422402	543.237885789817
6334.214015477073	556.3321306606949
6335.533643396964	562.939591187212
6336.853546239339	560.9486518461102
6338.173724061472	569.5471213290301
6339.494176920652	587.9048871949714
6340.814904874177	613.3849750721691
6342.135907979359	625.7351636856707
6343.457186293522	633.3993883948159
6344.778739874001	657.8954683377452
6346.100568778142	663.5997981967964
6347.422673063304	652.8660805835473
6348.745052786858	646.9121743089903
6350.067708006189	640.0963945190445
6351.39063877869	646.7862429084656
6352.713845161769	627.557916921204
6354.037327212845	586.3709932743893
6355.3610849893485	574.6600984954861
6356.685118548721	559.6021649861608
6358.009427948419	548.9492247203618
6359.334013245908	557.1935233998926
6360.658874498668	557.3121590150458
6361.984011764189	558.2193014177242
6363.309425099973	564.0425670028899
6364.635114563535	573.3940971430211
6365.961080212403	578.862355184421
6367.2873221041145	577.9733777439752
6368.61384029622	584.1315433123218
6369.940634846282	597.64647940737
6371.267705811875	601.8693503625813
6372.595053250586	600.2881972568312
6373.922677220014	611.1059880939642
6375.250577777768	630.473562667762
6376.578754981471	642.7730362834204
6377.907208888761	655.2322504371749
6379.235939557279	649.7724897641573
6380.564947044686	622.6018122721988
6381.894231408654	603.7700466201993
6383.223792706865	580.5743448352855
6384.553630997012	570.4473370040685
6385.883746336804	581.1826707622961
6387.2141387839565	590.9964710422537
6388.544808396204	599.6708854411345
6389.875755231287	603.6318246818465
6391.20697934696	593.5174032867651
6392.53848080099	570.7098574765489
6393.870259651158	601.1316797724002
6395.202315955253	673.1002669129562
