#wavelength (micron)	surface_flux (erg / (cm2 micron s))
0.7	356027231.97824746
0.7008749999999999	541268537.5970922
0.70175109375	660969161.4219494
0.7026282826171873	700734370.0443501
0.7035065679704589	734705942.7617183
0.7043859511804219	748129275.8424047
0.7052664336193974	658313852.7037386
0.7061480166614217	491944403.1826647
0.7070307016822485	431786336.3506867
0.7079144900593511	462412405.7313453
0.7087993831719255	415371549.1000475
0.7096853824008903	325689353.05823606
0.7105724891288914	329393518.1857153
0.7114607047403024	390653155.53716743
0.7123500306212278	375814655.85852957
0.7132404681595043	278883889.20722675
0.7141320187447037	239642366.25676423
0.7150246837681346	296713594.6158852
0.7159184646228446	359899698.74898875
0.7168133627036232	403980152.52164716
0.7177093794070027	457835137.12740767
0.7186065161312616	523429656.0187321
0.7195047742764256	555256671.5125134
0.7204041552442711	542802344.0036451
0.7213046604383263	555743089.5043646
0.7222062912638743	614404926.6535581
0.723109049127954	669633051.1193243
0.7240129354393641	705894851.6958704
0.7249179516086632	740158742.5554783
0.725824099048174	781186242.601644
0.7267313791719842	812321715.0246458
0.7276397933959492	826014826.7509921
0.728549343137694	846041435.541294
0.7294600298166162	875394580.4927714
0.730371854853887	896184339.247761
0.7312848196724542	909200888.713768
0.7321989256970448	921477156.7573081
0.7331141743541661	935091513.2310117
0.7340305670721088	943684885.9822631
0.7349481052809489	943017186.5349177
0.7358667904125501	941826112.2853161
0.7367866239005658	951995961.2681824
0.7377076071804415	969809098.2928411
0.738629741689417	978708642.5430101
0.7395530288665286	981812933.9465884
0.7404774701526119	989536103.0746577
0.7414030669903027	996900981.7544948
0.7423298208240404	1000265469.329309
0.7432577331000705	1003370313.7611486
0.7441868052664457	1008681989.4281628
0.7451170387730286	1014625448.5516019
0.7460484350714948	1019077423.0705266
0.7469809956153342	1023403822.1846225
0.7479147218598534	1029866498.3675224
0.7488496152621781	1036699513.6378576
0.7497856772812559	1042490412.6932788
0.7507229093778575	1049033648.1926961
0.7516613130145797	1054767343.9926345
0.7526008896558479	1059913337.3912907
0.7535416407679177	1064225181.169895
0.7544835678188776	1069895795.1608071
0.7554266722786511	1076198977.2318032
0.7563709556189995	1080637544.8520951
0.7573164193135232	1085157388.501802
0.758263064837665	1072810648.3066984
0.7592108936687122	1035198002.2819399
0.760159907285798	1011691203.439286
0.7611101071699052	1019147333.1680893
0.7620614948038675	1024782480.8445829
0.7630140716723723	1003133114.6872735
0.7639678392619629	983136966.8779358
0.7649227990610402	994340611.2782393
0.7658789525598665	994708922.8333355
0.7668363012505663	952782159.208505
0.7677948466271296	921006035.9774082
0.7687545901854135	928182045.647969
0.7697155334231451	937480819.815125
0.7706776778399241	949778448.51151
0.771641024937224	979413642.2161483
0.7726055762183955	1014411753.2371721
0.7735713331886686	1041683754.8190702
0.7745382973551542	1044230077.5382533
0.7755064702268482	1028751054.2255495
0.7764758533146318	1031435752.1580787
0.7774464481312751	1053961359.6094126
0.7784182561914391	1071948088.8155066
0.7793912790116784	1083999621.0981307
0.780365518110443	1101467246.4765587
0.781340975008081	1123722553.1852405
0.782317651226841	1134074783.7427166
0.7832955482908746	1129782439.3421876
0.7842746677262382	1128803464.9759858
0.7852550110608959	1136816487.231808
0.7862365798247221	1150134924.0677805
0.7872193755495029	1166003312.8088136
0.7882033997689398	1180588481.287905
0.7891886540186509	1192314221.4707646
0.7901751398361742	1194403594.9930036
0.7911628587609694	1185439365.5612788
0.7921518123344207	1190086777.6935732
0.7931420020998386	1209486429.97403
0.7941334296024635	1218810092.8172872
0.7951260963894664	1222639105.5442364
0.7961200040099533	1235268603.2374473
0.7971151540149657	1246979143.0817723
0.7981115479574844	1251160959.3757267
0.7991091873924312	1257026926.7044103
0.8001080738766717	1265209939.6149337
0.8011082089690176	1272823697.984144
0.8021095942302288	1278102220.2954545
0.8031122312230166	1282419589.5134792
0.8041161215120453	1285273177.6774514
0.8051212666639354	1286865644.8399918
0.8061276682472652	1292401749.2809896
0.8071353278325744	1295667545.8167791
0.808144246992365	1300986144.7113369
0.8091544273011054	1312432293.6349263
0.8101658703352317	1319592781.972149
0.8111785776731507	1322425252.3077419
0.8121925508952421	1325904419.8612707
0.8132077915838613	1332013414.556361
0.8142243013233411	1338668301.3990836
0.8152420816999951	1344222923.031936
0.8162611343021202	1348451739.8554935
0.8172814607199979	1349518029.031817
0.8183030625458978	1339869437.308013
0.8193259413740802	1327077185.5253477
0.8203500988007977	1329874693.5020714
0.8213755364242987	1343695205.3700798
0.8224022558448291	1355143156.70918
0.8234302586646352	1362533207.0554452
0.8244595464879658	1367994588.141726
0.8254901209210758	1371905560.598304
0.8265219835722272	1375321203.1229234
0.8275551360516924	1378219814.7910004
0.8285895799717569	1379571666.6563492
0.8296253169467216	1378676665.4350982
0.830662348592905	1376308097.1702604
0.8317006765286461	1376043392.4859104
0.8327403023743069	1373179232.7018447
0.8337812277522748	1375122112.4336503
0.834823454286965	1382667730.0387943
0.8358669836048238	1379526096.3882666
0.8369118173343297	1369321687.772282
0.8379579571059977	1346371345.0953197
0.8390054045523802	1336854376.1748974
0.8400541613080706	1364295297.3023763
0.8411042290097056	1385934026.262914
0.8421556092959678	1371303531.7448587
0.8432083038075878	1310368267.255275
0.8442623141873472	1244024586.5421193
0.8453176420800813	1207878040.0059433
0.8463742891326813	1187723725.6842804
0.8474322569940972	1198976940.0351028
0.8484915473153398	1240591493.9111187
0.8495521617494839	1268707060.198811
0.8506141019516709	1278844130.1773295
0.8516773695791103	1293466154.260529
0.8527419662910842	1313114657.964691
0.853807893748948	1321913496.6987543
0.8548751536161342	1338491670.522087
0.8559437475581545	1384628891.6760833
0.857013677242602	1420199383.5759127
0.8580849443391553	1433680069.2849936
0.8591575505195791	1444889434.7241092
0.8602314974577286	1456182829.3494067
0.8613067868295508	1466404264.3281558
0.8623834203130877	1477684141.6985364
0.8634613995884791	1489467189.4873664
0.8645407263379646	1494966616.2086875
0.8656214022458871	1480455324.3184042
0.8667034289986943	1460128513.5243564
0.8677868082849427	1456215730.0929928
0.8688715417952989	1461944353.121445
0.869957631222543	1488014004.5193815
0.8710450782615712	1521361819.9377773
0.872133884609398	1533895694.0867982
0.8732240519651597	1534728037.3363223
0.8743155820301162	1538752157.4320514
0.8754084765076539	1546224567.0111349
0.8765027371032884	1548849976.9222786
0.8775983655246675	1553972488.0550344
0.8786953634815732	1564045582.4551213
0.8797937326859253	1566432830.3570986
0.8808934748517826	1562907293.04483
0.8819945916953473	1560731425.4693632
0.8830970849349664	1564172253.811247
0.8842009562911352	1575992629.7526858
0.8853062074864991	1577006703.6247945
0.8864128402458572	1558661275.0411239
0.8875208562961645	1544799995.574563
0.8886302573665347	1548342834.2324092
0.8897410451882428	1559902037.099811
0.8908532214947281	1569342337.8386636
0.8919667880215966	1574217870.0430124
0.8930817465066233	1578259310.9894807
0.8941980986897567	1582836651.9461718
0.8953158463131189	1588113085.9412708
0.8964349911210102	1594986387.6411452
0.8975555348599115	1601585657.3118215
0.8986774792784863	1606192027.3001347
0.8998008261275845	1608379921.4699788
0.9009255771602438	1613659340.0710459
0.9020517341316941	1620959656.3127012
0.9031792987993587	1626609784.6085455
0.9043082729228579	1634206954.594219
0.9054386582640114	1640761964.7221506
0.9065704565868414	1644752980.3574443
0.907703669657575	1646605938.9177876
0.908838299244647	1644676852.4957478
0.9099743471187027	1648435288.0198765
0.9111118150526011	1657960127.1981592
0.9122507048214169	1662388991.9374263
0.9133910182024435	1663779374.217978
0.9145327569751966	1667017576.173321
0.9156759229214156	1670678399.8633027
0.9168205178250673	1673164578.966274
0.9179665434723485	1675731871.3633175
0.919114001651689	1678502605.6483216
0.9202628941537536	1677155336.4346795
0.9214132227714458	1668180280.6521008
0.92256498929991	1655636530.7850866
0.9237181955365349	1645474536.1594675
0.9248728432809555	1641012008.7843623
0.9260289343350568	1636563544.563072
0.9271864705029755	1614308618.6225727
0.9283454535911042	1583557463.4962232
0.9295058854080931	1579815036.08136
0.9306677677648533	1596153036.007886
0.9318311024745591	1607135545.5639665
0.9329958913526524	1614664227.800203
0.9341621362168431	1624590737.3969686
0.9353298388871142	1636665626.3312607
0.936499001185723	1648132272.8838243
0.9376696249372052	1656439633.298162
0.9388417119683766	1662721260.123935
0.9400152641083371	1671274707.1972575
0.9411902831884725	1679555981.0650535
