age,mass,luminosity,temperature,gravity,radius
0.015,0.002,-5.462000000000001,663.0,3.44,0.141
0.015,0.003,-5.192,766.0,3.6,0.1437
0.015,0.004,-4.949,875.0,3.713,0.1457
0.015,0.005,-4.747,978.0,3.799,0.1475
0.015,0.006,-4.552,1088.0,3.8689999999999998,0.1491
0.015,0.006999999999999999,-4.404,1178.0,3.927,0.1507
0.015,0.008,-4.271,1266.0,3.977,0.1521
0.015,0.009000000000000001,-4.164,1340.0,4.02,0.1533
0.015,0.01,-4.073,1407.0,4.059,0.1546
0.015,0.011000000000000001,-3.97,1485.0,4.092,0.1562
0.015,0.012,-3.7969999999999997,1625.0,4.112,0.1594
0.015,0.013000000000000001,-3.5669999999999997,1816.0,4.11,0.1662
0.015,0.013999999999999999,-3.344,2005.0,4.091,0.1763
0.015,0.015,-3.1639999999999997,2157.0,4.0680000000000005,0.1874
0.015,0.016,-3.037,2262.0,4.052,0.1972
0.015,0.017,-2.9410000000000003,2338.0,4.04,0.206
0.015,0.018000000000000002,-2.872,2392.0,4.035,0.2132
0.015,0.019,-2.83,2427.0,4.043,0.2172
