age,mass,luminosity,temperature,gravity,radius
0.6,0.003,-7.053,291.0,3.7769999999999997,0.1172
0.6,0.004,-6.827000000000001,331.0,3.903,0.1171
0.6,0.005,-6.646,369.0,4.004,0.1165
0.6,0.006,-6.494,404.0,4.0889999999999995,0.1157
0.6,0.006999999999999999,-6.359,438.0,4.162,0.1149
0.6,0.008,-6.235,472.0,4.227,0.114
0.6,0.009000000000000001,-6.122000000000001,506.0,4.285,0.1131
0.6,0.01,-6.0089999999999995,542.0,4.337,0.1123
0.6,0.011000000000000001,-5.835,599.0,4.38,0.1121
0.6,0.012,-5.465,736.0,4.404,0.1138
0.6,0.013000000000000001,-5.603,688.0,4.46,0.1111
0.6,0.013999999999999999,-5.631,682.0,4.506,0.1094
0.6,0.015,-5.575,707.0,4.542,0.1086
0.6,0.016,-5.51,737.0,4.5760000000000005,0.1079
0.6,0.017,-5.446000000000001,767.0,4.6080000000000005,0.1072
0.6,0.018000000000000002,-5.382999999999999,797.0,4.637,0.1066
0.6,0.019,-5.3260000000000005,826.0,4.666,0.106
0.6,0.02,-5.267,857.0,4.6930000000000005,0.1054
0.6,0.022000000000000002,-5.154,919.0,4.742,0.1044
0.6,0.024,-5.045,982.0,4.787,0.1036
0.6,0.026000000000000002,-4.952,1041.0,4.829,0.1027
0.6,0.027999999999999997,-4.8580000000000005,1103.0,4.867,0.102
0.6,0.03,-4.77,1163.0,4.9030000000000005,0.1014
0.6,0.033,-4.651,1251.0,4.9510000000000005,0.1006
0.6,0.035,-4.57,1313.0,4.979,0.1002
0.6,0.038,-4.463,1400.0,5.02,0.0997
0.6,0.04,-4.396,1456.0,5.044,0.0995
0.6,0.043,-4.303999999999999,1538.0,5.078,0.0992
0.6,0.045,-4.244,1593.0,5.099,0.0991
0.6,0.048,-4.16,1672.0,5.127000000000001,0.099
0.6,0.05,-4.105,1725.0,5.144,0.0991
0.6,0.053,-4.0280000000000005,1802.0,5.167999999999999,0.0993
0.6,0.055,-3.9789999999999996,1852.0,5.183,0.0995
0.6,0.057999999999999996,-3.907,1926.0,5.202000000000001,0.0999
0.6,0.06,-3.861,1975.0,5.2139999999999995,0.1002
0.6,0.063,-3.798,2043.0,5.231,0.1007
0.6,0.064,-3.778,2065.0,5.237,0.1008
0.6,0.065,-3.7510000000000003,2092.0,5.239,0.1013
0.6,0.066,-3.73,2115.0,5.242999999999999,0.1016
0.6,0.067,-3.707,2138.0,5.247000000000001,0.102
0.6,0.068,-3.687,2161.0,5.251,0.1023
0.6,0.069,-3.6660000000000004,2183.0,5.254,0.1026
0.6,0.07,-3.6460000000000004,2205.0,5.257000000000001,0.1029
0.6,0.071,-3.625,2228.0,5.261,0.1033
0.6,0.07200000000000001,-3.6039999999999996,2250.0,5.263,0.1037
0.6,0.073,-3.585,2271.0,5.265,0.1042
0.6,0.07400000000000001,-3.562,2294.0,5.267,0.1047
0.6,0.075,-3.542,2315.0,5.268,0.1052
0.6,0.077,-3.503,2357.0,5.272,0.1062
0.6,0.08,-3.4389999999999996,2422.0,5.272,0.1082
