age,mass,luminosity,temperature,gravity,radius
0.008,0.002,-5.256,759.0,3.47,0.1363
0.008,0.003,-4.881,934.0,3.6319999999999997,0.1385
0.008,0.004,-4.602,1087.0,3.742,0.1408
0.008,0.005,-4.377,1228.0,3.826,0.1431
0.008,0.006,-4.188,1359.0,3.892,0.1452
0.008,0.006999999999999999,-4.025,1481.0,3.945,0.1474
0.008,0.008,-3.8819999999999997,1597.0,3.99,0.1497
0.008,0.009000000000000001,-3.75,1709.0,4.0280000000000005,0.1521
0.008,0.01,-3.636,1810.0,4.059,0.1547
0.008,0.011000000000000001,-3.53,1905.0,4.084,0.1577
0.008,0.012,-3.418,2005.0,4.098,0.1619
0.008,0.013000000000000001,-3.299,2110.0,4.103,0.1675
0.008,0.013999999999999999,-3.1630000000000003,2225.0,4.091,0.1763
0.008,0.015,-3.023,2336.0,4.065,0.188
0.008,0.016,-2.905,2425.0,4.041,0.1998
