age,mass,luminosity,temperature,gravity,radius
15.0,0.016,-7.19,295.0,4.663,0.0975
15.0,0.017,-7.1339999999999995,305.0,4.696000000000001,0.0968
15.0,0.018000000000000002,-7.08,316.0,4.728,0.096
15.0,0.019,-7.025,328.0,4.758,0.0953
15.0,0.02,-6.976,338.0,4.787,0.0946
15.0,0.022000000000000002,-6.881,360.0,4.841,0.0933
15.0,0.024,-6.797999999999999,380.0,4.89,0.092
15.0,0.026000000000000002,-6.716,401.0,4.936,0.0908
15.0,0.027999999999999997,-6.641,421.0,4.979,0.0897
15.0,0.03,-6.5729999999999995,441.0,5.019,0.0886
15.0,0.033,-6.481,469.0,5.075,0.0872
15.0,0.035,-6.4239999999999995,487.0,5.11,0.0862
15.0,0.038,-6.3389999999999995,515.0,5.159,0.0849
15.0,0.04,-6.284,534.0,5.19,0.0841
15.0,0.043,-6.199,565.0,5.233,0.083
15.0,0.045,-6.146,585.0,5.26,0.0823
15.0,0.048,-6.07,615.0,5.2989999999999995,0.0812
15.0,0.05,-6.017,637.0,5.324,0.0806
15.0,0.053,-5.938,670.0,5.359,0.0797
15.0,0.055,-5.892,690.0,5.381,0.0792
15.0,0.057999999999999996,-5.8,731.0,5.412000000000001,0.0785
15.0,0.06,-5.728,764.0,5.431,0.0781
15.0,0.063,-5.591,828.0,5.456,0.0777
15.0,0.064,-5.534,856.0,5.462999999999999,0.0777
15.0,0.065,-5.4639999999999995,891.0,5.468999999999999,0.0777
15.0,0.066,-5.382999999999999,933.0,5.474,0.0779
15.0,0.067,-5.287000000000001,984.0,5.478,0.0781
15.0,0.068,-5.169,1050.0,5.48,0.0785
15.0,0.069,-5.025,1137.0,5.479,0.0792
15.0,0.07,-4.851,1248.0,5.473,0.0803
15.0,0.071,-4.652,1386.0,5.462999999999999,0.0819
15.0,0.07200000000000001,-4.447,1540.0,5.447,0.0839
15.0,0.073,-4.266,1686.0,5.43,0.0862
15.0,0.07400000000000001,-4.121,1810.0,5.414,0.0884
15.0,0.075,-4.006,1912.0,5.4,0.0905
15.0,0.077,-3.83,2074.0,5.376,0.0942
15.0,0.08,-3.645,2248.0,5.348,0.0992
15.0,0.085,-3.438,2444.0,5.312,0.1065
