age,mass,luminosity,temperature,gravity,radius
6.0,0.01,-7.136,292.0,4.388,0.1058
6.0,0.011000000000000001,-7.023,312.0,4.436,0.1051
6.0,0.012,-6.912000000000001,334.0,4.479,0.1044
6.0,0.013000000000000001,-6.886,341.0,4.523,0.1033
6.0,0.013999999999999999,-6.835,353.0,4.563,0.1024
6.0,0.015,-6.772,367.0,4.6,0.1015
6.0,0.016,-6.712000000000001,382.0,4.635,0.1008
6.0,0.017,-6.656000000000001,395.0,4.668,0.1
6.0,0.018000000000000002,-6.604,409.0,4.699,0.0992
6.0,0.019,-6.55,423.0,4.729,0.0985
6.0,0.02,-6.5,437.0,4.757,0.0978
6.0,0.022000000000000002,-6.407,465.0,4.811,0.0965
6.0,0.024,-6.315,493.0,4.86,0.0953
6.0,0.026000000000000002,-6.234,520.0,4.905,0.0941
6.0,0.027999999999999997,-6.154,547.0,4.947,0.093
6.0,0.03,-6.079,575.0,4.987,0.092
6.0,0.033,-5.973,616.0,5.042,0.0906
6.0,0.035,-5.903,644.0,5.0760000000000005,0.0897
6.0,0.038,-5.809,685.0,5.124,0.0884
6.0,0.04,-5.747000000000001,713.0,5.154,0.0877
6.0,0.043,-5.657,755.0,5.196000000000001,0.0866
6.0,0.045,-5.6,783.0,5.222,0.0859
6.0,0.048,-5.516,827.0,5.26,0.085
6.0,0.05,-5.46,857.0,5.2829999999999995,0.0845
6.0,0.053,-5.379,902.0,5.317,0.0837
6.0,0.055,-5.317,937.0,5.337000000000001,0.0832
6.0,0.057999999999999996,-5.216,996.0,5.365,0.0828
6.0,0.06,-5.1370000000000005,1043.0,5.382000000000001,0.0826
6.0,0.063,-4.992,1134.0,5.403,0.0826
6.0,0.064,-4.936,1171.0,5.4079999999999995,0.0828
6.0,0.065,-4.871,1213.0,5.412000000000001,0.083
6.0,0.066,-4.7989999999999995,1262.0,5.415,0.0833
6.0,0.067,-4.716,1319.0,5.416,0.0839
6.0,0.068,-4.628,1382.0,5.416,0.0845
6.0,0.069,-4.534,1452.0,5.412999999999999,0.0854
6.0,0.07,-4.434,1528.0,5.409,0.0865
6.0,0.071,-4.328,1612.0,5.401,0.0878
6.0,0.07200000000000001,-4.226,1694.0,5.392,0.0894
6.0,0.073,-4.129,1775.0,5.382000000000001,0.091
6.0,0.07400000000000001,-4.039,1852.0,5.371,0.0928
6.0,0.075,-3.958,1922.0,5.361000000000001,0.0946
6.0,0.077,-3.823,2041.0,5.3420000000000005,0.098
6.0,0.08,-3.6689999999999996,2179.0,5.318,0.1027
6.0,0.085,-3.483,2346.0,5.287000000000001,0.1097
6.0,0.09,-3.3480000000000003,2463.0,5.261,0.1163
