age,mass,luminosity,temperature,gravity,radius
0.02,0.002,-5.709,593.0,3.4960000000000004,0.1322
0.02,0.003,-5.335,732.0,3.662,0.1337
0.02,0.004,-5.031000000000001,866.0,3.7760000000000002,0.1354
0.02,0.005,-4.772,998.0,3.86,0.1375
0.02,0.006,-4.5169999999999995,1145.0,3.924,0.1399
0.02,0.006999999999999999,-4.361000000000001,1240.0,3.972,0.143
0.02,0.008,-4.276,1289.0,4.013,0.1458
0.02,0.009000000000000001,-4.2139999999999995,1326.0,4.051,0.148
0.02,0.01,-4.1610000000000005,1359.0,4.087,0.1498
0.02,0.011000000000000001,-4.096,1401.0,4.1160000000000005,0.1518
0.02,0.012,-3.909,1541.0,4.132,0.1557
0.02,0.013000000000000001,-3.62,1775.0,4.124,0.1636
0.02,0.013999999999999999,-3.3810000000000002,1974.0,4.101,0.1742
0.02,0.015,-3.205,2127.0,4.085,0.1838
0.02,0.016,-3.0980000000000003,2218.0,4.079,0.1912
0.02,0.017,-3.0260000000000002,2283.0,4.083,0.1961
0.02,0.018000000000000002,-3.002,2312.0,4.106,0.1965
0.02,0.019,-3.037,2300.0,4.156000000000001,0.1906
0.02,0.02,-3.0669999999999997,2290.0,4.2,0.1859
0.02,0.022000000000000002,-3.0780000000000003,2305.0,4.263,0.1813
0.02,0.024,-3.048,2345.0,4.302,0.1812
0.02,0.026000000000000002,-3.013,2389.0,4.334,0.1817
0.02,0.027999999999999997,-2.9739999999999998,2437.0,4.361000000000001,0.1827
