age,mass,luminosity,temperature,gravity,radius
1.0,0.003,-7.202999999999999,270.0,3.7969999999999997,0.1146
1.0,0.004,-6.957999999999999,310.0,3.9160000000000004,0.1153
1.0,0.005,-6.769,345.0,4.012,0.1154
1.0,0.006,-6.6129999999999995,378.0,4.092,0.1153
1.0,0.006999999999999999,-6.475,410.0,4.162,0.115
1.0,0.008,-6.35,441.0,4.224,0.1144
1.0,0.009000000000000001,-6.23,474.0,4.279,0.1139
1.0,0.01,-6.085,515.0,4.3260000000000005,0.1137
1.0,0.011000000000000001,-5.666,647.0,4.343,0.117
1.0,0.012,-5.58,681.0,4.3839999999999995,0.1166
1.0,0.013000000000000001,-5.755,626.0,4.448,0.1127
1.0,0.013999999999999999,-5.731,638.0,4.489,0.1115
1.0,0.015,-5.672000000000001,662.0,4.524,0.1109
1.0,0.016,-5.615,685.0,4.556,0.1104
1.0,0.017,-5.564,707.0,4.586,0.1099
1.0,0.018000000000000002,-5.515,729.0,4.615,0.1094
1.0,0.019,-5.465,752.0,4.6419999999999995,0.1089
1.0,0.02,-5.414,776.0,4.668,0.1085
1.0,0.022000000000000002,-5.324,821.0,4.716,0.1077
1.0,0.024,-5.26,855.0,4.76,0.1069
1.0,0.026000000000000002,-5.207000000000001,884.0,4.801,0.1061
1.0,0.027999999999999997,-5.154,915.0,4.84,0.1053
1.0,0.03,-5.095,950.0,4.877,0.1045
1.0,0.033,-5.004,1007.0,4.928,0.1033
1.0,0.035,-4.941,1048.0,4.959,0.1026
1.0,0.038,-4.836,1119.0,5.003,0.1016
1.0,0.04,-4.7669999999999995,1167.0,5.03,0.1011
1.0,0.043,-4.683,1230.0,5.0680000000000005,0.1003
1.0,0.045,-4.641,1262.0,5.092,0.0999
1.0,0.048,-4.582,1311.0,5.126,0.0992
1.0,0.05,-4.519,1362.0,5.147,0.0988
1.0,0.053,-4.422,1444.0,5.1770000000000005,0.0983
1.0,0.055,-4.378,1482.0,5.195,0.098
1.0,0.057999999999999996,-4.311,1543.0,5.221,0.0977
1.0,0.06,-4.258,1593.0,5.237,0.0975
1.0,0.063,-4.178999999999999,1667.0,5.2589999999999995,0.0975
1.0,0.064,-4.15,1696.0,5.266,0.0975
1.0,0.065,-4.107,1737.0,5.272,0.0975
1.0,0.066,-4.07,1774.0,5.278,0.0976
1.0,0.067,-4.04,1803.0,5.2829999999999995,0.0978
1.0,0.068,-4.018,1825.0,5.287999999999999,0.098
1.0,0.069,-3.9939999999999998,1847.0,5.292000000000001,0.0982
1.0,0.07,-3.9730000000000003,1868.0,5.296,0.0984
1.0,0.071,-3.95,1892.0,5.301,0.0986
1.0,0.07200000000000001,-3.8939999999999997,1951.0,5.305,0.0988
1.0,0.073,-3.827,2024.0,5.308,0.0992
1.0,0.07400000000000001,-3.793,2059.0,5.31,0.0997
1.0,0.075,-3.761,2092.0,5.311,0.1002
1.0,0.077,-3.6860000000000004,2172.0,5.313,0.1013
1.0,0.08,-3.58,2283.0,5.31,0.1036
1.0,0.085,-3.4219999999999997,2448.0,5.2989999999999995,0.1081
