age,mass,luminosity,temperature,gravity,radius
10.0,0.013000000000000001,-7.172999999999999,292.0,4.544,0.1009
10.0,0.013999999999999999,-7.1160000000000005,304.0,4.583,0.1
10.0,0.015,-7.056,316.0,4.62,0.0992
10.0,0.016,-6.997000000000001,328.0,4.655,0.0984
10.0,0.017,-6.942,340.0,4.688,0.0977
10.0,0.018000000000000002,-6.888,352.0,4.72,0.0969
10.0,0.019,-6.836,364.0,4.75,0.0962
10.0,0.02,-6.7860000000000005,376.0,4.7780000000000005,0.0955
10.0,0.022000000000000002,-6.691,400.0,4.832,0.0942
10.0,0.024,-6.603,423.0,4.882,0.0929
10.0,0.026000000000000002,-6.521,446.0,4.928,0.0917
10.0,0.027999999999999997,-6.446000000000001,469.0,4.97,0.0906
10.0,0.03,-6.377000000000001,491.0,5.01,0.0896
10.0,0.033,-6.279,523.0,5.066,0.0881
10.0,0.035,-6.2170000000000005,545.0,5.101,0.0872
10.0,0.038,-6.127000000000001,579.0,5.149,0.0859
10.0,0.04,-6.069,601.0,5.18,0.0851
10.0,0.043,-5.984,636.0,5.223,0.084
10.0,0.045,-5.93,659.0,5.25,0.0832
10.0,0.048,-5.85,694.0,5.289,0.0823
10.0,0.05,-5.797000000000001,718.0,5.313,0.0816
10.0,0.053,-5.716,756.0,5.347,0.0808
10.0,0.055,-5.66,783.0,5.369,0.0803
10.0,0.057999999999999996,-5.568,829.0,5.399,0.0796
10.0,0.06,-5.497000000000001,866.0,5.417000000000001,0.0793
10.0,0.063,-5.364,937.0,5.442,0.079
10.0,0.064,-5.307,967.0,5.449,0.079
10.0,0.065,-5.242000000000001,1004.0,5.455,0.079
10.0,0.066,-5.167999999999999,1047.0,5.46,0.0792
10.0,0.067,-5.081,1098.0,5.462999999999999,0.0795
10.0,0.068,-4.98,1161.0,5.465,0.0799
10.0,0.069,-4.862,1238.0,5.4639999999999995,0.0805
10.0,0.07,-4.723,1333.0,5.461,0.0815
10.0,0.071,-4.571000000000001,1444.0,5.452999999999999,0.0828
10.0,0.07200000000000001,-4.409,1569.0,5.442,0.0844
10.0,0.073,-4.254,1696.0,5.428,0.0864
10.0,0.07400000000000001,-4.119,1812.0,5.412999999999999,0.0885
10.0,0.075,-4.005,1913.0,5.4,0.0905
10.0,0.077,-3.8289999999999997,2074.0,5.376,0.0942
10.0,0.08,-3.6439999999999997,2249.0,5.348,0.0992
10.0,0.085,-3.438,2444.0,5.312,0.1065
