age,mass,luminosity,temperature,gravity,radius
0.006,0.002,-5.052,826.0,3.4139999999999997,0.1452
0.006,0.003,-4.676,1014.0,3.57,0.1487
0.006,0.004,-4.393,1177.0,3.6710000000000003,0.1528
0.006,0.005,-4.162,1327.0,3.745,0.157
0.006,0.006,-3.975,1458.0,3.801,0.1612
0.006,0.006999999999999999,-3.8169999999999997,1575.0,3.845,0.1656
0.006,0.008,-3.69,1673.0,3.88,0.17
0.006,0.009000000000000001,-3.574,1766.0,3.909,0.1743
0.006,0.01,-3.472,1849.0,3.9330000000000003,0.1788
0.006,0.011000000000000001,-3.385,1920.0,3.952,0.1833
0.006,0.012,-3.3080000000000003,1983.0,3.97,0.1877
0.006,0.013000000000000001,-3.23,2048.0,3.9819999999999998,0.1926
0.006,0.013999999999999999,-3.148,2115.0,3.988,0.1985
0.006,0.015,-3.065,2177.0,3.986,0.206
0.006,0.016,-2.9819999999999998,2236.0,3.977,0.2149
0.006,0.017,-2.898,2293.0,3.9619999999999997,0.2253
0.006,0.018000000000000002,-2.819,2342.0,3.945,0.2364
0.006,0.019,-2.747,2385.0,3.928,0.2478
0.006,0.02,-2.682,2422.0,3.9130000000000003,0.2588
