# Data obtained 1999 July 16  Kirkpatrick, Reid, Burgasser
# lamdbda (A) F_lam (erg/cm2/s/A)
7100.30015007503  1.342712E-18
7102.20110055027  3.021429E-19
7104.1020510255  1.287352E-18
7106.00300150074  1.444028E-18
7107.90395197598  2.116617E-18
7109.80490245122  6.000254E-19
7111.70585292645  1.095540E-18
7113.60680340169  1.275866E-18
7115.50775387693  -6.074392E-19
7117.40870435217  2.633101E-19
7119.30965482741  -1.543330E-19
7121.21060530264  9.626126E-19
7123.11155577788  2.028443E-18
7125.01250625312  3.075737E-20
7126.91345672836  -2.754548E-19
7128.81440720359  -2.810796E-19
7130.71535767883  3.138793E-20
7132.61630815407  -9.334259E-21
7134.51725862931  7.401302E-19
7136.41820910454  1.622959E-18
7138.31915957978  1.663264E-19
7140.22011005502  7.591765E-19
7142.12106053026  8.035193E-19
7144.0220110055  -2.093124E-20
7145.92296148073  1.856776E-18
7147.82391195597  6.625514E-19
7149.72486243121  5.725279E-19
7151.62581290644  -5.715578E-19
7153.52676338168  -1.596782E-18
7155.42771385692  -1.455291E-19
7157.32866433216  1.094623E-18
7159.2296148074  -2.687800E-19
7161.13056528263  -8.118422E-19
7163.03151575787  -1.833035E-18
7164.93246623311  -1.650023E-18
7166.83341670835  9.448857E-20
7168.73436718358  5.479619E-19
7170.63531765882  5.016609E-19
7172.53626813406  -2.027498E-19
7174.4372186093  3.099582E-19
7176.33816908453  -1.688334E-19
7178.23911955977  8.186789E-19
7180.14007003501  4.863309E-19
7182.04102051025  1.099326E-19
7183.94197098548  1.748959E-18
7185.84292146072  9.962958E-19
7187.74387193596  -2.119495E-19
7189.6448224112  -1.585024E-18
7191.54577288644  8.249142E-19
7193.44672336167  1.636138E-18
7195.34767383691  1.199851E-18
7197.24862431215  1.628701E-18
7199.14957478739  2.868058E-19
7201.05052526262  -5.710646E-19
7202.95147573786  8.059004E-19
7204.8524262131  -1.395422E-19
7206.75337668834  1.606279E-19
7208.65432716357  2.128825E-19
7210.55527763881  -3.114779E-19
7212.45622811405  -2.859252E-19
7214.35717858929  -4.264530E-19
7216.25812906452  4.177145E-19
7218.15907953976  1.434969E-18
7220.060030015  -1.656972E-19
7221.96098049024  6.057962E-19
7223.86193096547  6.598674E-19
7225.76288144071  -1.457132E-19
7227.66383191595  4.592017E-19
7229.56478239119  2.316214E-18
7231.46573286643  1.880599E-18
7233.36668334166  2.483651E-18
7235.2676338169  1.800182E-18
7237.16858429214  4.739827E-19
7239.06953476738  8.182834E-19
7240.97048524261  1.100065E-18
7242.87143571785  4.960828E-19
7244.77238619309  6.322959E-19
7246.67333666833  8.174365E-19
7248.57428714356  7.277941E-19
7250.4752376188  1.256105E-18
7252.37618809404  5.477706E-20
7254.27713856928  7.219421E-19
7256.17808904451  9.051367E-19
7258.07903951975  9.053359E-19
7259.97998999499  6.675885E-19
7261.88094047023  -5.415927E-19
7263.78189094547  7.560577E-19
7265.6828414207  6.211904E-19
7267.58379189594  5.524632E-19
7269.48474237118  1.519991E-19
7271.38569284641  2.034987E-18
7273.28664332165  -1.613272E-18
7275.18759379689  -2.771036E-18
7277.08854427213  -5.410055E-19
7278.98949474736  5.285505E-19
7280.8904452226  1.604399E-18
7282.79139569784  2.365644E-19
7284.69234617308  5.104185E-19
7286.59329664832  1.513047E-18
7288.49424712355  2.263949E-18
7290.39519759879  2.346524E-18
7292.29614807403  5.545116E-20
7294.19709854926  -1.025213E-18
7296.0980490245  8.884332E-19
7297.99899949974  3.381009E-19
7299.89994997498  2.301976E-18
7301.80090045022  2.423015E-18
7303.70185092545  6.699010E-19
7305.60280140069  6.569545E-19
7307.50375187593  1.196170E-18
7309.40470235116  6.859694E-19
7311.3056528264  -5.828621E-19
7313.20660330164  -1.012107E-18
7315.10755377688  -1.802877E-18
7317.00850425212  1.463062E-20
7318.90945472735  1.372000E-18
7320.81040520259  -9.679285E-20
7322.71135567783  -5.381239E-20
7324.61230615307  1.305913E-18
7326.5132566283  1.455525E-19
7328.41420710354  9.728554E-19
7330.31515757878  2.055331E-18
7332.21610805402  7.214330E-19
7334.11705852926  2.731146E-20
7336.01800900449  4.911905E-20
7337.91895947973  1.587694E-18
7339.81990995497  2.082735E-18
7341.72086043021  -4.209993E-19
7343.62181090544  -1.729200E-18
7345.52276138068  1.505261E-18
7347.42371185592  6.525266E-19
7349.32466233115  6.158016E-19
7351.22561280639  7.274857E-19
7353.12656328163  1.060398E-18
7355.02751375687  9.595559E-19
7356.92846423211  -5.044833E-19
7358.82941470734  -7.059992E-19
7360.73036518258  -3.827642E-19
7362.63131565782  2.642381E-18
7364.53226613306  2.626703E-18
7366.43321660829  1.530203E-18
7368.33416708353  3.823706E-18
7370.23511755877  4.552084E-18
7372.13606803401  3.051722E-18
7374.03701850924  1.844241E-18
7375.93796898448  9.983354E-19
7377.83891945972  -4.856952E-19
7379.73986993496  2.287536E-19
7381.6408204102  1.284630E-18
7383.54177088543  7.446271E-19
7385.44272136067  3.970382E-19
7387.34367183591  6.799407E-19
7389.24462231114  -2.215587E-18
7391.14557278638  9.987002E-19
7393.04652326162  1.279920E-18
7394.94747373686  8.352444E-19
7396.8484242121  -6.022957E-19
7398.74937468734  -8.791416E-19
7400.65032516257  -9.873682E-19
7402.55127563781  -1.111528E-18
7404.45222611305  -8.219111E-19
7406.35317658829  6.002948E-19
7408.25412706352  6.026922E-19
7410.15507753876  3.804243E-19
7412.056028014  1.214707E-18
7413.95697848924  2.629463E-18
7415.85792896447  3.384692E-19
7417.75887943971  -7.341341E-19
7419.65982991495  -6.785953E-19
7421.56078039019  -2.503583E-19
7423.46173086542  2.010478E-19
7425.36268134066  1.231050E-18
7427.2636318159  9.161514E-19
7429.16458229113  -1.082931E-19
7431.06553276637  -9.107932E-19
7432.96648324161  7.171347E-19
7434.86743371685  -3.697407E-19
7436.76838419209  -1.858215E-18
7438.66933466732  -1.028600E-18
7440.57028514256  -6.735628E-19
7442.4712356178  1.519668E-18
7444.37218609304  1.289081E-18
7446.27313656827  5.494710E-19
7448.17408704351  -4.384067E-19
7450.07503751875  -1.822873E-19
7451.97598799399  1.850040E-19
7453.87693846922  -7.111559E-19
7455.77788894446  -9.333326E-19
7457.6788394197  -1.385631E-19
7459.57978989494  -1.496956E-18
7461.48074037017  -6.428632E-19
7463.38169084541  -2.161449E-19
7465.28264132065  8.105779E-19
7467.18359179589  4.173619E-19
7469.08454227113  1.356534E-18
7470.98549274636  1.193396E-19
7472.8864432216  2.321472E-19
7474.78739369684  -5.916312E-19
7476.68834417208  1.663775E-18
7478.58929464731  3.223169E-19
7480.49024512255  1.356648E-19
7482.39119559779  8.120455E-19
7484.29214607303  5.876737E-19
7486.19309654826  2.173790E-19
7488.0940470235  1.599313E-18
7489.99499749874  6.849257E-19
7491.89594797398  -1.834957E-18
7493.79689844921  -1.620524E-18
7495.69784892445  -1.827731E-19
7497.59879939969  -9.755012E-19
7499.49974987493  -2.398050E-19
7501.40070035016  2.929397E-19
7503.3016508254  -1.371412E-19
7505.20260130064  6.078645E-19
7507.10355177588  1.624345E-19
7509.00450225111  -1.490918E-19
7510.90545272635  9.411746E-19
7512.80640320159  6.971350E-20
7514.70735367683  1.309707E-18
7516.60830415206  6.669525E-19
7518.5092546273  -1.188721E-19
7520.41020510254  -1.727219E-18
7522.31115557778  -4.339518E-18
7524.21210605302  -3.724645E-18
7526.11305652825  -1.473741E-18
7528.01400700349  -1.244807E-18
7529.91495747873  -1.041504E-18
7531.81590795397  -3.403909E-19
7533.7168584292  -1.896453E-18
7535.61780890444  1.460934E-20
7537.51875937968  5.351716E-19
7539.41970985492  1.747016E-19
7541.32066033015  7.226844E-19
7543.22161080539  1.514635E-19
7545.12256128063  -1.025068E-18
7547.02351175587  1.351039E-18
7548.9244622311  9.058221E-19
7550.82541270634  -8.586758E-19
7552.72636318158  -2.414408E-19
7554.62731365682  1.800619E-18
7556.52826413205  -7.147860E-21
7558.42921460729  -3.212680E-19
7560.33016508253  -7.039837E-19
7562.23111555777  1.590170E-18
7564.132066033  1.641952E-18
7566.03301650824  1.626296E-18
7567.93396698348  7.200640E-19
7569.83491745872  -1.121691E-18
7571.73586793395  8.954530E-19
7573.63681840919  1.376769E-18
7575.53776888443  2.308027E-18
7577.43871935967  3.883303E-19
7579.33966983491  4.213399E-19
7581.24062031014  5.472804E-19
7583.14157078538  2.711042E-19
7585.04252126062  -4.638553E-19
7586.94347173586  1.786017E-19
7588.84442221109  -5.571970E-19
7590.74537268633  -1.744628E-18
7592.64632316157  -1.652786E-18
7594.54727363681  -6.265833E-19
7596.44822411204  -7.029276E-19
7598.34917458728  -1.059496E-18
7600.25012506252  -1.967640E-18
7602.15107553776  -8.926784E-19
7604.05202601299  2.902927E-19
7605.95297648823  9.577548E-19
7607.85392696347  8.841739E-19
7609.75487743871  -7.957735E-20
7611.65582791394  7.322944E-19
7613.55677838918  1.000353E-18
7615.45772886442  5.232502E-19
7617.35867933966  8.706195E-19
7619.25962981489  7.702252E-19
7621.16058029013  -1.462410E-19
7623.06153076537  -5.844249E-19
7624.96248124061  2.748860E-18
7626.86343171584  1.647253E-18
7628.76438219108  2.091166E-18
7630.66533266632  -2.018693E-19
7632.56628314156  7.008541E-21
7634.46723361679  -1.213309E-19
7636.36818409203  -9.485397E-19
7638.26913456727  6.360521E-20
7640.17008504251  -6.930536E-19
7642.07103551775  5.731516E-19
7643.97198599298  1.576653E-18
7645.87293646822  7.307910E-19
7647.77388694346  6.463286E-19
7649.6748374187  5.028024E-19
7651.57578789393  -1.283256E-19
7653.47673836917  2.421914E-19
7655.37768884441  -1.996892E-19
7657.27863931965  1.090295E-18
7659.17958979489  1.973129E-18
7661.08054027012  1.220789E-18
7662.98149074536  -7.067297E-20
7664.8824412206  -2.303490E-19
7666.78339169584  -1.345016E-18
7668.68434217107  -1.141219E-19
7670.58529264631  2.297697E-19
7672.48624312155  -2.865330E-19
7674.38719359679  1.774918E-18
7676.28814407202  1.465270E-18
7678.18909454726  -3.941360E-19
7680.0900450225  -8.160519E-20
7681.99099549774  -4.756426E-19
7683.89194597297  3.598951E-19
7685.79289644821  2.256103E-18
7687.69384692345  8.372570E-19
7689.59479739869  7.760861E-19
7691.49574787392  7.893808E-20
7693.39669834916  -6.696023E-19
7695.2976488244  -1.750596E-19
7697.19859929964  1.983434E-18
7699.09954977487  1.995895E-18
7701.00050025011  -6.464066E-19
7702.90145072535  -3.088069E-19
7704.80240120059  9.297028E-19
7706.70335167582  1.248054E-19
7708.60430215106  -3.568734E-18
7710.5052526263  -3.135547E-18
7712.40620310154  -1.556058E-18
7714.30715357677  -3.724242E-18
7716.20810405201  -1.237320E-18
7718.10905452725  -1.551354E-18
7720.01000500249  -1.263813E-18
7721.91095547773  -3.846462E-19
7723.81190595296  -1.100157E-18
7725.7128564282  1.531911E-18
7727.61380690344  -7.911761E-19
7729.51475737868  -1.469204E-18
7731.41570785391  1.398404E-18
7733.31665832915  2.071389E-18
7735.21760880439  -3.385119E-19
7737.11855927963  -1.320949E-18
7739.01950975486  -3.589455E-19
7740.9204602301  -2.750546E-18
7742.82141070534  -1.188856E-18
7744.72236118058  -1.653727E-18
7746.62331165582  -1.641445E-18
7748.52426213105  6.346362E-19
7750.42521260629  5.800313E-18
7752.32616308153  4.250029E-18
7754.22711355676  3.774880E-18
7756.128064032  4.431061E-18
7758.02901450724  -2.244802E-18
7759.92996498248  -9.493977E-19
7761.83091545772  2.135114E-19
7763.73186593295  2.666888E-18
7765.63281640819  1.604533E-18
7767.53376688343  5.244002E-19
7769.43471735867  2.034521E-18
7771.3356678339  9.364752E-19
7773.23661830914  5.535056E-19
7775.13756878438  -1.255921E-18
7777.03851925962  -1.115939E-19
7778.93946973485  -2.775106E-19
7780.84042021009  -1.753358E-18
7782.74137068533  -3.776427E-20
7784.64232116057  -3.400998E-19
7786.5432716358  -1.929050E-18
7788.44422211104  -9.075543E-19
7790.34517258628  3.056747E-18
7792.24612306152  2.864124E-18
7794.14707353675  1.331386E-19
7796.04802401199  1.775232E-18
7797.94897448723  -3.189483E-19
7799.84992496247  -1.346308E-18
7801.7508754377  2.028710E-19
7803.65182591294  -2.354539E-19
7805.55277638818  -3.162213E-19
7807.45372686342  -2.550530E-19
7809.35467733865  -2.108945E-19
7811.25562781389  -3.382887E-19
7813.15657828913  3.828712E-19
7815.05752876437  -4.976908E-20
7816.95847923961  -1.644779E-18
7818.85942971484  -7.353320E-19
7820.76038019008  2.174451E-18
7822.66133066532  5.575568E-18
7824.56228114056  4.962105E-18
7826.46323161579  3.386872E-19
7828.36418209103  8.583267E-20
7830.26513256627  -8.638111E-19
7832.16608304151  -6.163832E-19
7834.06703351674  5.103207E-19
7835.96798399198  1.000687E-18
7837.86893446722  9.311883E-19
7839.76988494246  -3.266793E-19
7841.67083541769  -9.358457E-20
7843.57178589293  1.251411E-18
7845.47273636817  8.135717E-19
7847.37368684341  2.084257E-18
7849.27463731864  6.205496E-18
7851.17558779388  9.326739E-18
7853.07653826912  3.518005E-18
7854.97748874436  6.533353E-18
7856.8784392196  3.723957E-18
7858.77938969483  3.028020E-18
7860.68034017007  1.100574E-18
7862.58129064531  1.034395E-18
7864.48224112055  -9.787249E-19
7866.38319159578  -5.477471E-19
7868.28414207102  -1.417239E-18
7870.18509254626  1.493187E-18
7872.0860430215  1.036991E-18
7873.98699349673  4.557277E-19
7875.88794397197  -4.202141E-19
7877.78889444721  6.878502E-19
7879.68984492245  5.315376E-19
7881.59079539768  4.340168E-18
7883.49174587292  3.582734E-19
7885.39269634816  1.292576E-18
7887.2936468234  8.521993E-19
7889.19459729864  -2.202351E-18
7891.09554777387  -4.042609E-18
7892.99649824911  -1.520739E-18
7894.89744872435  -3.801910E-19
7896.79839919959  -6.383790E-20
7898.69934967482  3.321818E-19
7900.60030015006  9.556685E-19
7902.5012506253  1.980729E-18
7904.40220110054  1.440172E-18
7906.30315157577  2.728546E-18
7908.20410205101  3.081700E-18
7910.10505252625  1.903948E-18
7912.00600300149  5.733325E-18
7913.90695347672  7.700334E-18
7915.80790395196  5.662263E-18
7917.7088544272  5.994350E-18
