# Data obtained 1999 July 16  Kirkpatrick, Reid, Burgasser
# average of red spectra from july 1999 run
# lamdbda (A) F_lam (erg/cm2/s/A)
6300.  1.871777E-19
6301.90095043182  4.884373E-20
6303.80190086365  7.871639E-19
6305.70285129547  8.951558E-19
6307.6038017273  2.826402E-19
6309.50475215912  6.314903E-20
6311.40570259094  -1.207434E-19
6313.30665302277  5.827056E-20
6315.20760345459  7.480380E-20
6317.10855388641  1.422675E-19
6319.00950431824  -2.122295E-19
6320.91045475006  -2.964536E-19
6322.81140518189  1.058479E-19
6324.71235561371  -1.830541E-19
6326.61330604553  -3.209756E-19
6328.51425647736  7.565555E-20
6330.41520690918  1.817969E-19
6332.316157341  2.114747E-20
6334.21710777283  2.760722E-19
6336.11805820465  1.035742E-19
6338.01900863647  3.616284E-20
6339.9199590683  -2.258702E-19
6341.82090950012  2.738682E-19
6343.72185993195  1.751629E-18
6345.62281036377  1.290317E-18
6347.52376079559  5.711103E-19
6349.42471122742  4.595104E-19
6351.32566165924  9.402229E-20
6353.22661209106  -2.545185E-19
6355.12756252289  8.188763E-19
6357.02851295471  7.300632E-19
6358.92946338654  3.516909E-19
6360.83041381836  2.752454E-19
6362.73136425018  -6.319619E-19
6364.63231468201  -5.584556E-19
6366.53326511383  7.245107E-19
6368.43421554565  9.024172E-19
6370.33516597748  -2.128829E-19
6372.2361164093  -1.729627E-19
6374.13706684112  1.320007E-19
6376.03801727295  -1.320914E-19
6377.93896770477  -4.381845E-20
6379.8399181366  3.041789E-19
6381.74086856842  -3.842386E-20
6383.64181900024  5.684337E-19
6385.54276943207  2.977148E-20
6387.44371986389  3.053791E-19
6389.34467029571  3.168868E-20
6391.24562072754  4.084009E-20
6393.14657115936  1.056976E-19
6395.04752159118  1.293948E-19
6396.94847202301  3.546630E-19
6398.84942245483  3.128158E-19
6400.75037288666  2.918602E-20
6402.65132331848  -1.686827E-19
6404.5522737503  1.853048E-19
6406.45322418213  2.181341E-20
6408.35417461395  -1.672587E-19
6410.25512504578  2.674440E-19
6412.1560754776  3.353807E-20
6414.05702590942  -1.611502E-19
6415.95797634125  4.658225E-19
6417.85892677307  8.203451E-20
6419.75987720489  -5.623171E-20
6421.66082763672  3.225006E-19
6423.56177806854  1.084679E-19
6425.46272850036  3.100305E-19
6427.36367893219  3.802722E-19
6429.26462936401  -3.316559E-20
6431.16557979584  1.916751E-19
6433.06653022766  1.037708E-19
6434.96748065948  3.638306E-19
6436.86843109131  5.786225E-19
6438.76938152313  6.826727E-19
6440.67033195496  1.885393E-19
6442.57128238678  1.517934E-19
6444.4722328186  -4.866651E-21
6446.37318325043  -2.569000E-19
6448.27413368225  2.625793E-20
6450.17508411407  8.951932E-20
6452.0760345459  -3.030228E-19
6453.97698497772  7.088702E-20
6455.87793540954  1.614581E-19
6457.77888584137  2.933329E-19
6459.67983627319  1.774427E-19
6461.58078670502  -2.132766E-19
6463.48173713684  2.599334E-19
6465.38268756866  6.819284E-19
6467.28363800049  6.178763E-19
6469.18458843231  3.200765E-21
6471.08553886413  5.448762E-19
6472.98648929596  7.722809E-19
6474.88743972778  4.649985E-19
6476.7883901596  4.917158E-19
6478.68934059143  -4.441608E-20
6480.59029102325  -1.887533E-19
6482.49124145508  -5.807035E-20
6484.3921918869  -2.494850E-21
6486.29314231872  3.852116E-20
6488.19409275055  3.624592E-19
6490.09504318237  2.105435E-19
6491.99599361419  5.896063E-19
6493.89694404602  4.101155E-20
6495.79789447784  -2.866057E-20
6497.69884490966  2.720560E-20
6499.59979534149  4.474187E-19
6501.50074577331  5.860326E-19
6503.40169620514  1.530771E-19
6505.30264663696  5.736213E-19
6507.20359706878  5.340015E-19
6509.10454750061  7.475886E-20
6511.00549793243  -4.982991E-19
6512.90644836425  -1.646516E-19
6514.80739879608  1.953767E-19
6516.7083492279  -2.862934E-19
6518.60929965973  -5.391266E-19
6520.51025009155  -4.034839E-19
6522.41120052337  -2.506650E-19
6524.3121509552  2.161264E-19
6526.21310138702  3.955151E-19
6528.11405181885  5.295341E-19
6530.01500225067  1.111266E-19
6531.91595268249  -1.468196E-19
6533.81690311432  -3.883387E-19
6535.71785354614  -2.600376E-19
6537.61880397796  3.660969E-19
6539.51975440979  4.254290E-19
6541.42070484161  1.903195E-19
6543.32165527343  1.150308E-19
6545.22260570526  7.607246E-20
6547.12355613708  3.879429E-19
6549.02450656891  5.551659E-19
6550.92545700073  -2.306973E-20
6552.82640743255  9.642623E-20
6554.72735786438  1.991813E-19
6556.6283082962  9.901114E-19
6558.52925872802  2.365546E-18
6560.43020915985  5.336319E-18
6562.33115959167  9.128313E-18
6564.23211002349  9.903778E-18
6566.13306045532  6.756531E-18
6568.03401088714  1.781530E-18
6569.93496131897  4.514723E-20
6571.83591175079  -5.238199E-20
6573.73686218261  -4.499138E-19
6575.63781261444  3.266992E-19
6577.53876304626  8.159446E-19
6579.43971347808  2.710790E-19
6581.34066390991  2.642908E-19
6583.24161434173  4.116235E-19
6585.14256477356  3.183138E-19
6587.04351520538  2.358190E-19
6588.9444656372  -2.558713E-20
6590.84541606903  -2.986723E-19
6592.74636650085  -1.010179E-19
6594.64731693267  1.885677E-19
6596.5482673645  9.968465E-20
6598.44921779632  -5.938616E-19
6600.35016822814  2.398858E-19
