# Data obtained 1999 July 18  Kirkpatrick, Reid, Burgasser
# lamdbda (A) F_lam (erg/cm2/s/A)
3800.  -5.831462E-18
3802.42621310655  3.346788E-18
3804.85242621311  1.752983E-17
3807.27863931966  5.348808E-18
3809.70485242621  -6.802991E-18
3812.13106553277  1.518224E-18
3814.55727863932  5.028569E-18
3816.98349174587  1.480395E-18
3819.40970485243  1.088336E-18
3821.83591795898  1.154732E-17
3824.26213106553  9.873448E-18
3826.68834417209  -4.206166E-18
3829.11455727864  -3.447172E-18
3831.54077038519  -3.879803E-18
3833.96698349175  -6.059724E-18
3836.3931965983  -3.457533E-18
3838.81940970485  2.708849E-18
3841.24562281141  -4.215179E-18
3843.67183591796  1.985415E-18
3846.09804902451  7.403289E-18
3848.52426213107  -3.731994E-18
3850.95047523762  1.114131E-17
3853.37668834417  2.789977E-18
3855.80290145073  -2.973712E-18
3858.22911455728  -6.443516E-18
3860.65532766383  2.572231E-18
3863.08154077039  1.241351E-17
3865.50775387694  2.142579E-18
3867.93396698349  -1.111135E-18
3870.36018009005  2.200957E-18
3872.7863931966  1.107103E-17
3875.21260630315  3.655941E-18
3877.63881940971  3.001797E-18
3880.06503251626  6.382626E-18
3882.49124562281  1.055050E-17
3884.91745872937  3.513545E-18
3887.34367183592  9.780209E-18
3889.76988494247  1.050021E-17
3892.19609804903  1.870300E-18
3894.62231115558  -4.547117E-18
3897.04852426213  9.018772E-20
3899.47473736869  2.782949E-18
3901.90095047524  9.357011E-18
3904.32716358179  1.140028E-17
3906.75337668834  1.741041E-18
3909.1795897949  2.176272E-18
3911.60580290145  3.808946E-18
3914.03201600801  7.840191E-18
3916.45822911456  7.799486E-19
3918.88444222111  1.306602E-19
3921.31065532766  8.267286E-18
3923.73686843422  6.720057E-19
3926.16308154077  3.252251E-19
3928.58929464733  5.490201E-18
3931.01550775388  -7.027407E-20
3933.44172086043  -1.920424E-18
3935.86793396698  -4.974975E-19
3938.29414707354  -2.066990E-18
3940.72036018009  -6.208548E-18
3943.14657328664  -3.392184E-18
3945.5727863932  -4.403088E-18
3947.99899949975  -1.049377E-18
3950.4252126063  -3.839569E-18
3952.85142571286  -2.404528E-18
3955.27763881941  8.035567E-18
3957.70385192596  3.618360E-18
3960.13006503252  2.528003E-19
3962.55627813907  -1.236421E-18
3964.98249124562  -4.404818E-18
3967.40870435218  2.979130E-19
3969.83491745873  5.930004E-18
3972.26113056528  1.619425E-18
3974.68734367184  8.095194E-19
3977.11355677839  2.670850E-18
3979.53976988494  -2.713181E-18
3981.9659829915  -5.716515E-18
3984.39219609805  -4.480923E-18
3986.8184092046  2.245673E-18
3989.24462231116  -2.339615E-18
3991.67083541771  -3.063081E-18
3994.09704852426  -3.545857E-18
3996.52326163082  -5.665341E-19
3998.94947473737  5.183011E-18
4001.37568784392  4.261841E-18
4003.80190095048  -5.724159E-18
4006.22811405703  -2.076049E-18
4008.65432716358  2.509563E-19
4011.08054027014  -1.503156E-18
4013.50675337669  -6.259243E-18
4015.93296648324  -8.687192E-18
4018.3591795898  -1.927386E-18
4020.78539269635  -1.945061E-18
4023.2116058029  -1.644642E-18
4025.63781890946  3.745894E-18
4028.06403201601  7.483199E-18
4030.49024512256  4.019744E-18
4032.91645822912  5.763388E-19
4035.34267133567  5.239462E-18
4037.76888444222  6.275361E-19
4040.19509754878  4.227760E-19
4042.62131065533  7.242130E-18
4045.04752376188  -1.794951E-18
4047.47373686844  8.392421E-19
4049.89994997499  4.576652E-20
4052.32616308154  -1.091594E-18
4054.7523761881  5.161973E-19
4057.17858929465  4.948780E-18
4059.6048024012  -3.402598E-18
4062.03101550776  7.668917E-18
4064.45722861431  3.817245E-18
4066.88344172086  5.341442E-19
4069.30965482742  3.040982E-18
4071.73586793397  -1.356501E-18
4074.16208104052  -3.203638E-19
4076.58829414708  2.015009E-18
4079.01450725363  2.053995E-18
4081.44072036018  5.032547E-19
4083.86693346674  2.051040E-18
4086.29314657329  3.872554E-19
4088.71935967984  -2.881102E-18
4091.1455727864  -3.444025E-18
4093.57178589295  -7.685357E-18
4095.9979989995  8.635919E-19
4098.42421210606  6.870881E-18
4100.85042521261  -3.351743E-18
4103.27663831916  -3.486987E-18
4105.70285142572  3.074356E-18
4108.12906453227  3.495272E-18
4110.55527763882  2.231864E-18
4112.98149074538  9.322245E-19
4115.40770385193  -4.762342E-18
4117.83391695848  -1.543045E-19
4120.26013006504  -6.998730E-18
4122.68634317159  -7.717660E-18
4125.11255627814  2.882481E-18
4127.53876938469  1.611024E-18
4129.96498249125  2.287865E-18
4132.3911955978  -7.417159E-19
4134.81740870436  -2.392432E-19
4137.24362181091  -2.526883E-18
4139.66983491746  2.250230E-18
4142.09604802402  3.187065E-18
4144.52226113057  -5.024312E-18
4146.94847423712  5.277965E-19
4149.37468734368  -2.058365E-18
4151.80090045023  4.606222E-18
4154.22711355678  1.497505E-18
4156.65332666334  -3.840022E-18
4159.07953976989  2.155860E-18
4161.50575287644  1.079835E-18
4163.931965983  -3.303734E-18
4166.35817908955  -1.894513E-18
4168.7843921961  -2.470820E-18
4171.21060530265  3.259042E-18
4173.63681840921  3.380607E-19
4176.06303151576  -6.562327E-18
4178.48924462231  3.103679E-18
4180.91545772887  9.473642E-18
4183.34167083542  5.858953E-18
4185.76788394197  4.801724E-18
4188.19409704853  1.368227E-18
4190.62031015508  2.232326E-18
4193.04652326163  4.500218E-19
4195.47273636819  -2.191196E-18
4197.89894947474  -2.266480E-18
4200.3251625813  -2.274534E-18
4202.75137568785  -7.567703E-18
4205.1775887944  -6.453032E-18
4207.60380190095  -1.472232E-18
4210.03001500751  -2.941525E-18
4212.45622811406  3.368522E-18
4214.88244122061  2.518108E-18
4217.30865432717  7.767373E-19
4219.73486743372  1.718572E-18
4222.16108054027  -1.662674E-18
4224.58729364683  -5.119147E-18
4227.01350675338  -7.839187E-18
4229.43971985993  -2.706017E-18
4231.86593296649  8.408067E-18
4234.29214607304  1.816287E-18
4236.71835917959  -3.748636E-18
