# Data obtained 1999 July 17  Kirkpatrick, Reid, Burgasser
# lamdbda (A) F_lam (erg/cm2/s/A)
6300.  0.
6301.90095047524  0.
6303.80190095048  0.
6305.70285142571  0.
6307.60380190095  0.
6309.50475237619  -3.976113E-20
6311.40570285143  -8.823482E-19
6313.30665332666  1.185594E-19
6315.2076038019  1.199413E-18
6317.10855427714  -6.789122E-19
6319.00950475238  4.893231E-19
6320.91045522761  1.008690E-18
6322.81140570285  1.876763E-20
6324.71235617809  1.493591E-18
6326.61330665333  1.892225E-18
6328.51425712857  4.019635E-19
6330.4152076038  -7.183949E-19
6332.31615807904  8.896820E-21
6334.21710855428  9.661143E-19
6336.11805902951  1.025629E-19
6338.01900950475  1.275723E-18
6339.91995997999  9.103407E-19
6341.82091045523  1.112789E-18
6343.72186093047  1.225494E-18
6345.6228114057  9.596322E-19
6347.52376188094  -8.315507E-19
6349.42471235618  8.273643E-20
6351.32566283142  2.317929E-19
6353.22661330665  -1.481966E-18
6355.12756378189  -5.634586E-19
6357.02851425713  1.587165E-19
6358.92946473237  -1.433891E-18
6360.8304152076  -7.518742E-19
6362.73136568284  9.989926E-19
6364.63231615808  -2.226308E-18
6366.53326663332  -2.229766E-18
6368.43421710855  6.010957E-19
6370.33516758379  1.442831E-18
6372.23611805903  5.760350E-19
6374.13706853427  7.252322E-19
6376.0380190095  7.902375E-19
6377.93896948474  3.448084E-19
6379.83991995998  1.021768E-18
6381.74087043522  1.007204E-18
6383.64182091045  7.486125E-19
6385.54277138569  4.072181E-19
6387.44372186093  5.273882E-19
6389.34467233617  -4.183864E-19
6391.24562281141  3.430366E-19
6393.14657328664  3.839119E-19
6395.04752376188  -6.445177E-20
6396.94847423712  5.643369E-20
6398.84942471235  8.903846E-19
6400.75037518759  6.614714E-19
6402.65132566283  -6.534794E-19
6404.55227613807  -6.735008E-20
6406.45322661331  -1.081647E-19
6408.35417708854  -6.988784E-20
6410.25512756378  -3.579048E-20
6412.15607803902  8.959147E-20
6414.05702851426  2.940661E-20
6415.95797898949  -4.562994E-21
6417.85892946473  1.552500E-20
6419.75987993997  4.840216E-19
6421.66083041521  -2.598025E-19
6423.56178089044  5.206008E-20
6425.46273136568  4.144113E-19
6427.36368184092  2.672422E-19
6429.26463231616  -1.479952E-20
6431.16558279139  1.815423E-19
6433.06653326663  1.883720E-19
6434.96748374187  -1.222655E-19
6436.86843421711  -1.254368E-19
6438.76938469234  2.084621E-19
6440.67033516758  1.993459E-19
6442.57128564282  6.349520E-19
6444.47223611806  1.368540E-19
6446.37318659329  4.589745E-19
6448.27413706853  4.840834E-19
6450.17508754377  9.488295E-19
6452.07603801901  -5.063654E-19
6453.97698849424  -1.040537E-18
6455.87793896948  1.089114E-19
6457.77888944472  5.030905E-19
6459.67983991996  6.849216E-19
6461.5807903952  4.196835E-19
6463.48174087043  2.491230E-18
6465.38269134567  2.719746E-19
6467.28364182091  1.043867E-18
6469.18459229615  6.101885E-19
6471.08554277139  2.004935E-19
6472.98649324662  3.278630E-19
6474.88744372186  -2.181546E-19
6476.7883941971  2.285559E-19
6478.68934467234  2.168885E-19
6480.59029514757  -5.432754E-19
6482.49124562281  1.417407E-19
6484.39219609805  5.443991E-19
6486.29314657329  -1.508571E-19
6488.19409704852  5.880124E-19
6490.09504752376  4.900799E-19
6491.995997999  -8.223321E-20
6493.89694847424  -1.112439E-19
6495.79789894947  1.852259E-18
6497.69884942471  -1.456727E-19
6499.59979989995  -7.490014E-19
6501.50075037519  7.126939E-19
6503.40170085042  1.207560E-18
6505.30265132566  -3.242916E-19
6507.2036018009  -8.941479E-19
6509.10455227614  -9.850927E-19
6511.00550275137  1.180253E-19
6512.90645322661  1.686538E-20
6514.80740370185  4.581062E-19
6516.70835417709  2.852896E-19
6518.60930465232  -1.261503E-19
6520.51025512756  4.730340E-19
6522.4112056028  5.463426E-20
6524.31215607804  -3.848332E-19
6526.21310655328  4.304579E-19
6528.11405702851  -2.290429E-19
6530.01500750375  -9.234813E-19
6531.91595797899  4.878281E-19
6533.81690845423  4.390338E-19
6535.71785892946  -1.710260E-19
6537.6188094047  3.734457E-19
6539.51975987994  4.668810E-19
6541.42071035518  2.169955E-19
6543.32166083041  4.031644E-20
6545.22261130565  5.317375E-19
6547.12356178089  3.521275E-19
6549.02451225613  -5.798834E-19
6550.92546273136  -1.212197E-18
6552.8264132066  -3.922041E-19
6554.72736368184  2.520663E-19
6556.62831415708  2.493884E-19
6558.52926463231  5.487877E-20
6560.43021510755  9.859059E-19
6562.33116558279  2.133134E-18
6564.23211605803  2.703195E-18
6566.13306653326  2.910848E-18
6568.0340170085  8.986529E-19
6569.93496748374  5.658838E-19
6571.83591795898  -2.230350E-19
6573.73686843421  -2.915255E-20
6575.63781890945  -1.034427E-19
6577.53876938469  1.123448E-18
6579.43971985993  1.124598E-18
6581.34067033516  -1.881647E-19
6583.2416208104  4.417740E-19
6585.14257128564  -5.982267E-19
6587.04352176088  7.817641E-19
6588.94447223612  -1.299988E-19
6590.84542271135  -8.495344E-19
6592.74637318659  9.387379E-20
6594.64732366183  -3.331731E-20
6596.54827413707  7.825682E-19
6598.4492246123  2.465135E-19
6600.35017508754  5.352776E-20
6602.25112556278  4.542145E-20
6604.15207603802  8.074969E-19
6606.05302651326  3.450613E-19
6607.95397698849  -1.332496E-19
6609.85492746373  2.436585E-19
6611.75587793897  -5.897601E-19
6613.65682841421  -7.687839E-19
6615.55777888944  -4.942198E-19
6617.45872936468  1.639295E-19
6619.35967983992  -2.557976E-19
6621.26063031515  -6.962422E-19
6623.16158079039  2.923834E-19
6625.06253126563  3.921628E-19
6626.96348174087  9.815306E-20
6628.86443221611  -5.991862E-20
6630.76538269134  5.295791E-19
6632.66633316658  5.407557E-19
6634.56728364182  1.279104E-18
6636.46823411706  -7.963288E-20
6638.36918459229  2.417787E-19
6640.27013506753  2.685993E-19
6642.17108554277  -2.336393E-19
6644.07203601801  -2.743479E-19
6645.97298649324  3.267750E-19
6647.87393696848  2.251469E-19
6649.77488744372  -4.997249E-19
6651.67583791896  -4.406359E-19
6653.57678839419  2.275230E-19
6655.47773886943  7.014367E-20
6657.37868934467  2.960145E-19
6659.27963981991  9.031197E-19
6661.18059029514  2.359026E-19
6663.08154077038  -7.210652E-20
6664.98249124562  2.945690E-19
6666.88344172086  9.625293E-20
6668.7843921961  2.978641E-19
6670.68534267133  1.895340E-19
6672.58629314657  -4.128466E-19
6674.48724362181  -3.952489E-19
6676.38819409705  -1.625988E-19
6678.28914457228  1.757866E-19
6680.19009504752  -9.734340E-20
6682.09104552276  -1.544005E-19
6683.991995998  -6.528580E-20
6685.89294647323  3.199856E-19
6687.79389694847  1.268561E-19
6689.69484742371  3.827670E-19
6691.59579789895  2.075945E-19
6693.49674837418  4.810870E-19
6695.39769884942  6.052868E-19
6697.29864932466  2.491073E-19
6699.1995997999  2.941708E-20
6701.10055027513  -1.338952E-19
6703.00150075037  -3.522462E-19
6704.90245122561  -1.834021E-19
6706.80340170085  3.601713E-19
6708.70435217609  3.018998E-19
6710.60530265132  2.981522E-19
6712.50625312656  -3.085252E-19
6714.4072036018  8.078074E-20
6716.30815407704  7.679313E-20
6718.20910455227  6.991370E-20
6720.11005502751  8.868236E-19
6722.01100550275  2.009679E-19
6723.91195597799  -1.777207E-19
6725.81290645322  -7.654093E-20
6727.71385692846  1.353500E-19
6729.6148074037  -8.921328E-20
6731.51575787894  4.646408E-19
6733.41670835417  8.348864E-19
6735.31765882941  -4.177900E-19
6737.21860930465  -5.141681E-19
6739.11955977989  3.635049E-19
6741.02051025512  9.942855E-19
6742.92146073036  3.568204E-20
6744.8224112056  3.987065E-20
6746.72336168084  6.806439E-20
6748.62431215607  -7.566505E-20
6750.52526263131  2.631921E-19
6752.42621310655  3.962949E-19
6754.32716358179  5.154255E-19
6756.22811405702  4.345479E-19
6758.12906453226  -7.333868E-20
6760.0300150075  -2.539290E-19
6761.93096548274  2.358957E-19
6763.83191595797  -6.858307E-20
6765.73286643321  -2.373702E-19
6767.63381690845  -3.001703E-19
6769.53476738369  -1.671075E-19
6771.43571785893  -8.969183E-20
6773.33666833416  1.763041E-20
6775.2376188094  7.214890E-19
6777.13856928464  5.945837E-19
6779.03951975988  1.136333E-19
6780.94047023511  -2.040924E-19
6782.84142071035  1.606458E-19
6784.74237118559  4.686550E-19
6786.64332166083  1.161660E-22
6788.54427213606  -1.908063E-20
6790.4452226113  3.568177E-19
6792.34617308654  3.569373E-19
6794.24712356178  5.652015E-20
6796.14807403701  1.470560E-18
6798.04902451225  3.385626E-19
6799.94997498749  8.652827E-20
6801.85092546273  3.625274E-19
6803.75187593797  9.303849E-20
6805.6528264132  6.738988E-20
6807.55377688844  6.953575E-19
6809.45472736368  -2.128265E-19
6811.35567783892  3.555500E-20
6813.25662831415  4.858153E-19
6815.15757878939  1.236039E-19
6817.05852926463  3.069331E-19
6818.95947973987  1.678214E-19
6820.8604302151  8.146797E-19
6822.76138069034  8.115793E-19
6824.66233116558  3.147040E-19
6826.56328164082  3.190597E-19
6828.46423211605  5.264341E-19
6830.36518259129  1.167773E-18
6832.26613306653  1.194562E-18
6834.16708354177  7.327649E-19
6836.068034017  6.911811E-19
6837.96898449224  4.001610E-19
6839.86993496748  3.946164E-19
6841.77088544272  -9.928809E-19
6843.67183591795  -7.375986E-19
6845.57278639319  -2.416694E-19
6847.47373686843  6.315249E-20
6849.37468734367  5.096894E-19
6851.2756378189  4.000831E-19
6853.17658829414  2.488304E-19
6855.07753876938  2.581198E-19
6856.97848924462  -1.874900E-20
6858.87943971985  -2.049861E-19
6860.78039019509  -1.071014E-18
6862.68134067033  5.108237E-19
6864.58229114557  1.944747E-20
6866.48324162081  1.829209E-18
6868.38419209604  6.337500E-19
6870.28514257128  -8.266468E-19
6872.18609304652  2.626910E-19
6874.08704352176  1.988154E-19
6875.98799399699  2.740178E-19
6877.88894447223  -6.023573E-19
6879.78989494747  4.859434E-20
6881.69084542271  -9.051337E-20
6883.59179589794  -6.074826E-19
6885.49274637318  1.076375E-19
6887.39369684842  2.312559E-20
6889.29464732366  4.375237E-19
6891.19559779889  -3.599298E-19
6893.09654827413  1.310788E-18
6894.99749874937  1.749055E-19
6896.89844922461  -3.075018E-20
6898.79939969984  -4.299267E-19
6900.70035017508  1.854253E-19
6902.60130065032  1.806297E-19
6904.50225112556  5.549207E-19
6906.40320160079  6.455397E-19
6908.30415207603  -1.174433E-19
6910.20510255127  5.036891E-21
6912.10605302651  2.768704E-19
6914.00700350174  3.317217E-19
6915.90795397698  2.612563E-19
6917.80890445222  1.038140E-19
6919.70985492746  -6.600284E-19
6921.6108054027  -1.071001E-19
6923.51175587793  -2.916744E-19
6925.41270635317  -8.142224E-19
6927.31365682841  1.219909E-18
6929.21460730365  9.422373E-19
6931.11555777888  -4.738498E-21
6933.01650825412  1.360882E-19
6934.91745872936  1.898582E-19
6936.8184092046  -6.416108E-19
6938.71935967983  -6.402771E-19
6940.62031015507  -5.310488E-19
6942.52126063031  -5.204049E-19
6944.42221110555  9.403779E-19
6946.32316158078  2.492674E-19
6948.22411205602  1.143403E-18
6950.12506253126  1.048947E-18
6952.0260130065  2.554705E-19
6953.92696348173  6.431186E-19
6955.82791395697  3.946952E-19
6957.72886443221  1.849608E-19
6959.62981490745  8.382371E-19
6961.53076538269  8.054355E-19
6963.43171585792  1.070363E-18
6965.33266633316  -3.594282E-19
6967.2336168084  3.135875E-19
6969.13456728364  -1.703404E-19
6971.03551775887  -9.266652E-19
6972.93646823411  4.796896E-19
6974.83741870935  -4.120258E-19
6976.73836918459  -7.534575E-21
6978.63931965982  5.833952E-19
6980.54027013506  5.317062E-19
6982.4412206103  -5.157184E-20
6984.34217108554  -8.395282E-20
6986.24312156077  8.398652E-19
6988.14407203601  -1.858772E-19
6990.04502251125  7.470583E-20
6991.94597298649  8.385564E-19
6993.84692346172  4.373559E-19
6995.74787393696  -3.529276E-20
6997.6488244122  -3.288597E-19
6999.54977488744  -1.762022E-19
7001.45072536268  -8.442687E-19
7003.35167583791  2.305621E-19
7005.25262631315  5.290901E-19
7007.15357678839  1.206350E-18
7009.05452726363  -6.533019E-19
7010.95547773886  -5.510222E-19
7012.8564282141  -2.437503E-19
7014.75737868934  2.380993E-19
7016.65832916458  4.335271E-19
7018.55927963982  2.620371E-19
7020.46023011505  1.418552E-19
7022.36118059029  9.010733E-20
7024.26213106553  -2.310313E-19
7026.16308154076  -1.365109E-19
7028.064032016  1.284041E-19
7029.96498249124  -1.873363E-20
7031.86593296648  2.786070E-19
7033.76688344171  5.414355E-19
7035.66783391695  3.629915E-19
7037.56878439219  -1.563366E-19
7039.46973486743  1.748839E-19
7041.37068534267  -2.239776E-19
7043.2716358179  2.252414E-19
7045.17258629314  -1.197244E-19
7047.07353676838  -2.847601E-19
7048.97448724361  4.420571E-19
7050.87543771885  8.786825E-19
7052.77638819409  4.118633E-19
7054.67733866933  5.068876E-21
7056.57828914457  3.225448E-19
7058.4792396198  1.060904E-18
7060.38019009504  -5.370747E-19
7062.28114057028  2.563242E-19
7064.18209104552  -1.501753E-19
7066.08304152075  3.946284E-19
7067.98399199599  2.743418E-19
7069.88494247123  3.261580E-19
7071.78589294647  -3.803420E-19
7073.6868434217  2.840576E-19
7075.58779389694  4.051651E-20
7077.48874437218  3.410122E-19
7079.38969484742  1.131362E-19
7081.29064532265  -2.050256E-19
7083.19159579789  4.881408E-19
7085.09254627313  5.576897E-19
7086.99349674837  -3.108775E-19
7088.8944472236  -1.549776E-19
7090.79539769884  7.145153E-20
7092.69634817408  -5.208616E-19
7094.59729864932  8.565581E-20
