#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	78.95999026827708
6301.3125	117.64153369036197
6302.6252734375	138.55361326025184
6303.938320369467	140.8927630231513
6305.251640852877	142.2321296499287
6306.565234944722	143.59353710932567
6307.8791027020025	144.96094799392645
6309.193244181732	146.32885411760878
6310.5076594409375	147.69832558320869
6311.822348536654	149.0826561842101
6313.137311525933	150.50903029605516
6314.452548465834	151.97942363687054
6315.768059413431	153.46666906018754
6317.083844425809	154.95550992926596
6318.399903560065	156.44444340844984
6319.716236873307	157.9290360676328
6321.032844422655	159.39520500231018
6322.349726265244	160.8357103532263
6323.666882458216	162.26296222676245
6324.984313058728	163.68861644630218
6326.302018123949	165.1147254251337
6327.619997711058	166.54963647925305
6328.938251877249	168.034705145354
6330.256780679723	169.61232202632434
6331.575584175699	171.2550324473351
6332.894662422402	172.91247833674058
6334.214015477073	174.57060547388974
6335.533643396964	176.22649940597822
6336.853546239339	177.8592106470542
6338.173724061472	179.4336654736648
6339.494176920652	180.95434642906076
6340.814904874177	182.457903546734
6342.135907979359	183.9607933053694
6343.457186293522	185.46636115310204
6344.778739874001	187.00884326354128
6346.100568778142	188.67698998915182
6347.422673063304	190.4983256792633
6348.745052786858	192.38938415271983
6350.067708006189	194.288462798309
6351.39063877869	196.18734103636388
6352.713845161769	198.0656606617044
6354.037327212845	199.83978278897152
6355.3610849893485	201.44363045853993
6356.685118548721	202.94249683460333
6358.009427948419	204.4225095870593
6359.334013245908	205.90271995549028
6360.658874498668	207.39794224425177
6361.984011764189	209.0020446117639
6363.309425099973	210.84327489984486
6364.635114563535	212.8795433115675
6365.961080212403	214.97034687568444
6367.2873221041145	217.06383217955232
6368.61384029622	219.1568292198958
6369.940634846282	221.23863241981908
6371.267705811875	223.28593835498566
6372.595053250586	225.29581493144124
6373.922677220014	227.291271323951
6375.250577777768	229.2859333463855
6376.578754981471	231.28113556280846
6377.907208888761	233.2795650707981
6379.235939557279	235.29011977912947
6380.564947044686	237.31781220995305
6381.894231408654	239.35495587932365
6383.223792706865	241.39386556941162
6384.553630997012	243.43314277595874
6385.883746336804	245.46856921890435
6387.2141387839565	247.47775379463985
6388.544808396204	249.43611842581808
6389.875755231287	251.35776794591195
6391.20697934696	253.27126005208032
6392.53848080099	255.18494102380905
6393.870259651158	257.1010502876005
6395.202315955253	259.03694136634994
6396.534649771077	261.02321726306275
6397.867261156446	263.05771050396606
6399.2001501691875	265.1088326548707
6400.533316867139	267.1614079824951
6401.866761308153	269.2148372235388
6403.200483550093	271.27605699606625
6404.534483650832	273.36428162463574
6405.868761668259	275.4866227889804
6407.2033176602745	277.6252929938255
6408.5381516847865	279.7662568857334
6409.873263799722	281.90678532738553
6411.2086540630135	284.01536741420665
6412.544322532611	285.9571021803235
6413.880269266471	287.61760809661575
6415.216494322568	289.0982236640118
6416.552997758886	290.544171706818
6417.8897796334195	291.989996115908
6419.226840004177	293.4594565051705
6420.5641789291785	295.1132143489564
6421.9017964664545	297.1854447083083
6423.239692674053	299.61396893063676
6424.577867610025	302.14613855887984
6425.9163213324455	304.6834248754186
6427.25505389939	307.22542685545585
6428.594065368952	309.8229855707361
6429.933355799238	312.59230004349104
6431.272925248362	315.5545947095038
6432.612773774456	318.5968337206988
6433.9529014356585	321.6470163522793
6435.293308290125	324.6962257389575
6436.63399439602	327.7053229149949
6437.974959811519	330.5358657043382
6439.316204594813	333.1004198899293
6440.657728804104	335.51546254810717
6441.999532497605	337.9072981308468
6443.341615733541	340.2994021924763
6444.683978570154	342.68841491745525
6446.026621065689	345.0545917447521
6447.369543278411	347.3749050999578
6448.7127452665945	349.6608941321717
6450.056227088525	351.9388544669633
6451.399988802502	354.2170356742713
6452.744030466836	356.49823072735364
6454.088352139851	358.8058050449759
6455.43295387988	361.1834887778711
6456.777835745272	363.6307355129322
6458.122997794385	366.1029807619919
6459.468440085592	368.5774227518936
6460.814162677278	371.04983724889587
6462.160165627836	373.4744894914684
6463.506448995675	375.71704189620147
6464.853012839217	377.71970866733176
6466.199857216891	379.604458878643
6467.546982187145	381.474697500078
6468.894387808435	383.3451661318175
6470.242074139227	385.21111761256446
6471.590041238007	387.05098641062943
6472.938289163264	388.8451221938644
6474.286817973508	390.60907700780524
6475.6356277272525	392.3671536825243
6476.984718483029	394.1256059827344
6478.334090299379	395.91726949478493
6479.683743234858	397.98671103950284
6481.033677348033	400.7130295061733
6482.38389269748	404.017953207864
6483.734389341793	407.49832952842615
6485.085167339573	410.9879111410464
6486.436226749436	414.47642345690673
6487.787567630007	417.9404984941485
6489.139190039932	421.3237185703381
6490.491094037857	424.6125727811675
6491.843279682447	427.86115295003765
6493.195747032382	431.1063062800864
6494.548496146348	434.3505145896898
6495.901527083045	437.5478190235154
6497.254839901187	440.525114506448
6498.6084346595	443.1633713944416
6499.962311416722	445.6052484754313
6501.316470231601	448.01537198758945
6502.670911162898	450.4260619259088
6504.025634269391	452.8627343770287
6505.3806396098635	455.47236052369436
6506.735927243117	458.4365175400591
6508.091497227958	461.67625607224227
6509.447349623215	464.98740405722606
6510.80348448772	468.3016968344424
6512.159901880322	471.5995308408619
6513.51660185988	474.7034935347612
6514.873584485267	477.2560492352729
6516.23084981537	479.2386184446372
6517.58839790908	481.01030357470904
6518.946228825313	482.7669224352183
6520.304342622985	484.5224630475015
6521.662739361031	486.2493510583618
6523.021419098398	487.862631103736
6524.380381894044	489.3209450015336
6525.739627806938	490.69982445662606
6527.099156896065	492.0681040699416
6528.458969220418	493.4378722735837
6529.819064839006	494.86926938016995
6531.179443810848	496.6530825926672
6532.540106194976	499.07645786771724
6533.9010520504335	501.93957342892196
6535.262281436278	504.8973382751452
6536.6237944115765	507.8577940264256
6537.985591035413	510.85213943324237
6539.347671366879	514.1383971050886
6540.71003546508	518.1351966147572
6542.072683389135	522.7778467751147
6543.435615198176	527.6260328076344
6544.798830951341	532.4864952169614
6546.162330707791	537.339323686877
