#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	1189.3317206181082
6301.3125	1763.841036935859
6302.6252734375	2059.905424895796
6303.938320369467	2076.476804343854
6305.251640852877	2086.140091779256
6306.565234944722	2102.700897128485
6307.8791027020025	2121.077544195289
6309.193244181732	2139.524359941589
6310.5076594409375	2158.023802663392
6311.822348536654	2177.082386404655
6313.137311525933	2197.735879350659
6314.452548465834	2220.059558167511
6315.768059413431	2243.0183082001267
6317.083844425809	2266.0308249040554
6318.399903560065	2288.926066275456
6319.716236873307	2309.2165252667082
6321.032844422655	2319.0006470498693
6322.349726265244	2314.2163161080284
6323.666882458216	2301.826456702984
6324.984313058728	2288.3707862417923
6326.302018123949	2274.943216714991
6327.619997711058	2263.351924611425
6328.938251877249	2262.5394243326846
6330.256780679723	2281.6720481332095
6331.575584175699	2314.8131112300625
6332.894662422402	2351.0734051521013
6334.214015477073	2387.4136434341335
6335.533643396964	2423.0955051491833
6336.853546239339	2452.7086751867637
6338.173724061472	2467.195191088375
6339.494176920652	2467.712672617665
6340.814904874177	2463.726137303366
6342.135907979359	2459.4855270548956
6343.457186293522	2455.1928359216276
6344.778739874001	2450.1069177745876
6346.100568778142	2442.3064992888767
6347.422673063304	2431.1957324316954
6348.745052786858	2418.5815008327068
6350.067708006189	2405.7995486637615
6351.39063877869	2392.998469694287
6352.713845161769	2379.6305111222237
6354.037327212845	2363.4436111837367
6355.3610849893485	2342.658580182737
6356.685118548721	2319.0334978122546
6358.009427948419	2294.8874332657774
6359.334013245908	2270.7426790413033
6360.658874498668	2248.0105666125896
6361.984011764189	2235.7415777189703
6363.309425099973	2246.3009810403405
6364.635114563535	2275.630596140753
6365.961080212403	2310.1835366648966
6367.2873221041145	2344.9602433757345
6368.61384029622	2379.6613424199527
6369.940634846282	2413.3273062541057
6371.267705811875	2443.8694857415767
6372.595053250586	2471.025076120896
6373.922677220014	2496.8563402039117
6375.250577777768	2522.5845276742575
6376.578754981471	2548.2139970664853
6377.907208888761	2571.501876531358
6379.235939557279	2585.0209447113675
6380.564947044686	2584.5872043152276
6381.894231408654	2576.6168185152887
6383.223792706865	2567.524893799913
6384.553630997012	2558.432872790771
6385.883746336804	2549.9266034501334
6387.2141387839565	2545.083560091522
6388.544808396204	2547.2817975484777
6389.875755231287	2554.5827408473588
6391.20697934696	2563.0613945576197
6392.53848080099	2571.5719222685366
6393.870259651158	2580.347398956323
6395.202315955253	2591.638016643439
6396.534649771077	2609.412005204855
6397.867261156446	2633.3883014874395
6399.2001501691875	2659.4708755531005
6400.533316867139	2685.6919049908806
6401.866761308153	2711.8913049700423
6403.200483550093	2737.6282404176873
6404.534483650832	2761.681592926738
6405.868761668259	2783.5994017346848
6407.2033176602745	2804.5121197700923
6408.5381516847865	2825.3117406334113
6409.873263799722	2845.991758479712
6411.2086540630135	2862.135379403032
6412.544322532611	2854.832370211092
6413.880269266471	2808.0488824888716
6415.216494322568	2735.99038769376
6416.552997758886	2659.0139978698116
6417.8897796334195	2581.9525332025396
6419.226840004177	2506.7099272795995
6420.5641789291785	2445.9196755909607
6421.9017964664545	2417.995963593271
6423.239692674053	2418.0494077219487
6424.577867610025	2426.21316325315
6425.9163213324455	2434.739484426841
6427.25505389939	2443.5506526069466
6428.594065368952	2456.0838242022496
6429.933355799238	2480.194747774767
6431.272925248362	2517.318316281356
6432.612773774456	2559.812616683706
6433.9529014356585	2602.8099581537135
6435.293308290125	2645.692240607485
6436.63399439602	2685.442879028791
6437.974959811519	2711.3915459297336
6439.316204594813	2716.799311153295
6440.657728804104	2710.6435431445493
6441.999532497605	2702.659047381786
6443.341615733541	2694.6657169080972
6444.683978570154	2687.159582662075
6446.026621065689	2682.8295678809677
6447.369543278411	2684.8116923830703
6448.7127452665945	2691.5345130542037
6450.056227088525	2699.4169787593414
6451.399988802502	2707.3372638074684
6452.744030466836	2715.7783056751805
6454.088352139851	2729.516797203703
6455.43295387988	2757.4926980946843
6456.777835745272	2799.5942823866776
6458.122997794385	2846.7109827689233
6459.468440085592	2894.1812956134604
6460.814162677278	2941.560147869763
6462.160165627836	2987.0247980715876
6463.506448995675	3025.2212774021946
6464.853012839217	3053.846555609547
6466.199857216891	3077.761655438077
6467.546982187145	3101.0877352596735
6468.894387808435	3124.3588467287973
6470.242074139227	3145.2771545422065
6471.590041238007	3153.4807386711595
6472.938289163264	3139.527900725493
6474.286817973508	3110.8911037999483
6475.6356277272525	3079.2474187884563
6476.984718483029	3047.5374128368767
6478.334090299379	3015.1277995399164
6479.683743234858	2976.858409925883
6481.033677348033	2924.730553286529
6482.38389269748	2860.395701413512
6483.734389341793	2792.3600603630907
6485.085167339573	2724.13131932548
6486.436226749436	2656.6287471509722
6487.787567630007	2599.484051205207
6489.139190039932	2575.9511282052913
6490.491094037857	2591.598865540417
6491.843279682447	2624.1321414316953
6493.195747032382	2658.3635984813695
6494.548496146348	2692.582107922332
