#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	18.677976311724013
6301.3125	27.837903052388935
6302.6252734375	32.8081193292544
6303.938320369467	33.38904801545434
6305.251640852877	33.73296842101742
6306.565234944722	34.081549698146596
6307.8791027020025	34.43140981210006
6309.193244181732	34.78138711674083
6310.5076594409375	35.13164080433847
6311.822348536654	35.48428348850816
6313.137311525933	35.8436352304395
6314.452548465834	36.210010010794875
6315.768059413431	36.57909051786571
6317.083844425809	36.94845222068805
6318.399903560065	37.31794579377981
6319.716236873307	37.6886903991395
6321.032844422655	38.0642410146427
6322.349726265244	38.446425229170785
6323.666882458216	38.83211039401198
6324.984313058728	39.21835426399206
6326.302018123949	39.60469174100637
6327.619997711058	39.99165918259248
6328.938251877249	40.381928444110734
6330.256780679723	40.77823825310891
6331.575584175699	41.17881486783418
6332.894662422402	41.58040483482889
6334.214015477073	41.982100878125664
6335.533643396964	42.384016497466725
6336.853546239339	42.78725570759621
6338.173724061472	43.19366684073595
6339.494176920652	43.603013697579165
6340.814904874177	44.0133649201653
6342.135907979359	44.42385330821114
6343.457186293522	44.83460234147242
6344.778739874001	45.2481472144662
6346.100568778142	45.6710598853144
6347.422673063304	46.105378539349175
6348.745052786858	46.54492253622119
6350.067708006189	46.98512282342815
6351.39063877869	47.42544021574287
6352.713845161769	47.866707648813524
6354.037327212845	48.312351087389
6355.3610849893485	48.765077140108836
6356.685118548721	49.222211348388754
6358.009427948419	49.68022584893124
6359.334013245908	50.13835008109314
6360.658874498668	50.59703908762439
6361.984011764189	51.0592891242867
6363.309425099973	51.529193834000836
6364.635114563535	52.00540974341133
6365.961080212403	52.483452065973886
6367.2873221041145	52.96166567717036
6368.61384029622	53.43997292903017
6369.940634846282	53.918304504098536
6371.267705811875	54.39650949149002
6372.595053250586	54.874568920885075
6373.922677220014	55.352631837760775
6375.250577777768	55.83078651359496
6376.578754981471	56.309152130983186
6377.907208888761	56.79012787124814
6379.235939557279	57.28165850629762
6380.564947044686	57.788219596207604
6381.894231408654	58.30294792165647
6383.223792706865	58.818981393687764
6384.553630997012	59.33513959132348
6385.883746336804	59.85201745096234
6387.2141387839565	60.37282068717511
6388.544808396204	60.90106811818328
6389.875755231287	61.43474042458472
6391.20697934696	61.96974910591003
6392.53848080099	62.50490019076127
6393.870259651158	63.04025896542621
6395.202315955253	63.57664797663476
6396.534649771077	64.11551777424098
6397.867261156446	64.65676564303661
6399.2001501691875	65.19889436406284
6400.533316867139	65.74118465257979
6401.866761308153	66.28371626921279
6403.200483550093	66.82857772844143
6404.534483650832	67.38155418885403
6405.868761668259	67.94478687353714
6407.2033176602745	68.51292021548586
6408.5381516847865	69.08172836463177
6409.873263799722	69.65066671199915
6411.2086540630135	70.22013240894393
6412.544322532611	70.79182805596349
6413.880269266471	71.36719727934239
6415.216494322568	71.94496111956835
6416.552997758886	72.52328675647985
6417.8897796334195	73.10174400760346
6419.226840004177	73.68090095682528
6420.5641789291785	74.26474536418704
6421.9017964664545	74.85908965129605
6423.239692674053	75.46239052160827
6424.577867610025	76.06837707729558
6425.9163213324455	76.67460378636152
6427.25505389939	77.28105830848392
6428.594065368952	77.88897331519027
6429.933355799238	78.50116608936897
6431.272925248362	79.11815124366562
6432.612773774456	79.73718823401889
6433.9529014356585	80.35653141764955
6435.293308290125	80.97603959910344
6436.63399439602	81.59658446296605
6437.974959811519	82.22124973143572
6439.316204594813	82.85198296389265
6440.657728804104	83.4861897534341
6441.999532497605	84.121056796054
6443.341615733541	84.75606924326358
6444.683978570154	85.39187645168644
6446.026621065689	86.03212226824195
6447.369543278411	86.68105641024358
6448.7127452665945	87.33654940869368
6450.056227088525	87.99374853074015
6451.399988802502	88.65113234116657
6452.744030466836	89.30869058308048
6454.088352139851	89.96676813477102
6455.43295387988	90.62601043850427
6456.777835745272	91.2864094568861
6458.122997794385	91.94730748774113
6459.468440085592	92.60836802581709
6460.814162677278	93.26962689796319
6462.160165627836	93.93217423569561
6463.506448995675	94.59921204247436
6464.853012839217	95.27211768944625
6466.199857216891	95.94798404241628
6467.546982187145	96.62434644756586
6468.894387808435	97.30088832690383
6470.242074139227	97.97909377687755
6471.590041238007	98.66565478771939
6472.938289163264	99.36666905000376
6474.286817973508	100.07731070966183
6475.6356277272525	100.79003848245398
6476.984718483029	101.50295314221187
6478.334090299379	102.21641976318354
6479.683743234858	102.93344241810698
6481.033677348033	103.65867765271479
6482.38389269748	104.39116407674325
6483.734389341793	105.12594974977732
6485.085167339573	105.86099266661034
6486.436226749436	106.59650075105269
6487.787567630007	107.33653330866129
6489.139190039932	108.09089070148225
6490.491094037857	108.86191996401479
6491.843279682447	109.64022487517272
6493.195747032382	110.41940477326511
6494.548496146348	111.19877640469186
6495.901527083045	111.97916615886795
6497.254839901187	112.76368748243522
6498.6084346595	113.55448123936645
6499.962311416722	114.34898165250446
6501.316470231601	115.14422784544267
6502.670911162898	115.93964051028665
6504.025634269391	116.73491660458909
6505.3806396098635	117.52831259381357
6506.735927243117	118.31767440049539
6508.091497227958	119.10393866408796
6509.447349623215	119.88952758464563
6510.80348448772	120.67525079568871
6512.159901880322	121.46068212771979
6513.51660185988	122.24110863113712
6514.873584485267	123.00703236912187
6516.23084981537	123.7579598059598
6517.58839790908	124.50343055940628
6518.946228825313	125.24864657735914
6520.304342622985	125.99441129460632
6521.662739361031	126.74823683897986
6523.021419098398	127.53326763402322
6524.380381894044	128.36077093296956
6525.739627806938	129.21016970387024
6527.099156896065	130.06271140544604
6528.458969220418	130.91541025827843
