#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	804.4619889596631
6301.3125	1191.7065952131538
6302.6252734375	1388.575203738774
6303.938320369467	1394.731071780544
6305.251640852877	1393.992399213606
6306.565234944722	1396.1840856921174
6307.8791027020025	1399.1464750541213
6309.193244181732	1402.1377600578753
6310.5076594409375	1405.2460950863062
6311.822348536654	1409.6803165802291
6313.137311525933	1417.9123703611135
6314.452548465834	1430.1219087228417
6315.768059413431	1443.8385419875758
6317.083844425809	1457.6749363480963
6318.399903560065	1471.444040439018
6319.716236873307	1483.7158876648284
6321.032844422655	1489.9481955796643
6322.349726265244	1487.8058192270496
6323.666882458216	1481.291460572441
6324.984313058728	1474.164537174579
6326.302018123949	1467.0556781133707
6327.619997711058	1461.0933543494002
6328.938251877249	1461.8598033718247
6330.256780679723	1475.0769777814137
6331.575584175699	1497.0389865897018
6332.894662422402	1520.948396331061
6334.214015477073	1544.9075026817593
6335.533643396964	1568.2536084086582
6336.853546239339	1585.9659985970072
6338.173724061472	1589.638980648883
6339.494176920652	1580.3468128858756
6340.814904874177	1566.8729298047924
6342.135907979359	1553.161231566148
6343.457186293522	1539.6030724855307
6344.778739874001	1528.4624737675042
6346.100568778142	1525.608460079096
6347.422673063304	1532.86120204475
6348.745052786858	1544.701105563619
6350.067708006189	1557.047793748479
6351.39063877869	1569.346796392767
6352.713845161769	1579.8869218818434
6354.037327212845	1581.6373659277685
6355.3610849893485	1569.0436034853358
6356.685118548721	1547.594259922419
6358.009427948419	1524.5293373704396
6359.334013245908	1501.4510911806906
6360.658874498668	1479.6904986475383
6361.984011764189	1467.6902144524256
6363.309425099973	1476.985060342328
6364.635114563535	1503.789401766669
6365.961080212403	1535.4661562644694
6367.2873221041145	1567.3515331391084
6368.61384029622	1599.0537750442488
6369.940634846282	1628.3750428520652
6371.267705811875	1650.5311982777198
6372.595053250586	1664.9202741978013
6373.922677220014	1676.2659657902732
6375.250577777768	1687.3655932981178
6376.578754981471	1698.429944466316
6377.907208888761	1708.6491488421425
6379.235939557279	1715.3413139024688
6380.564947044686	1716.9956416978011
6381.894231408654	1715.9289422837292
6383.223792706865	1714.4576441583993
6384.553630997012	1712.9865909693049
6385.883746336804	1711.7210894508014
6387.2141387839565	1711.7392093163269
6388.544808396204	1714.2243166033593
6389.875755231287	1718.4973094315258
6391.20697934696	1723.183223220564
6392.53848080099	1727.8806854509423
6393.870259651158	1732.6820376141297
6395.202315955253	1738.4671860616827
6396.534649771077	1746.7878519519331
6397.867261156446	1757.5341295078501
6399.2001501691875	1769.1043232531254
6400.533316867139	1780.7289436638027
6401.866761308153	1792.3381401352233
