#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	120683.08854787941
6301.3125	177517.9546964247
6302.6252734375	205439.8006296914
6303.938320369467	209950.10145869048
6305.251640852877	215625.39167683132
6306.565234944722	212437.1631721199
6307.8791027020025	210233.47874206764
6309.193244181732	219879.9857933017
6310.5076594409375	227162.60783634774
6311.822348536654	228965.45511338406
6313.137311525933	234967.99417602608
6314.452548465834	239068.4644863651
6315.768059413431	234014.0340138628
6317.083844425809	232793.48207919797
6318.399903560065	237528.40311812153
6319.716236873307	237790.38868177732
6321.032844422655	238652.03311722816
6322.349726265244	239263.4278294474
6323.666882458216	232684.66767115393
6324.984313058728	229252.33359697717
6326.302018123949	232671.6679280148
6327.619997711058	233405.66133164326
6328.938251877249	237132.95813432347
6330.256780679723	245526.0172399635
6331.575584175699	246629.1520653698
6332.894662422402	245141.9633032167
6334.214015477073	250232.66257723141
6335.533643396964	251468.46719821327
6336.853546239339	248113.6991595522
6338.173724061472	249941.22575900974
6339.494176920652	256147.91880057723
6340.814904874177	265113.4933028706
6342.135907979359	270604.1326042922
6343.457186293522	275805.3527652024
6344.778739874001	279466.48558188434
6346.100568778142	263227.34882380575
6347.422673063304	247171.9549175623
6348.745052786858	251907.1331119457
6350.067708006189	260620.31011285083
6351.39063877869	268394.50850022165
6352.713845161769	264178.9142445746
6354.037327212845	250938.7827363854
6355.3610849893485	247492.02972250682
6356.685118548721	241475.3654986155
6358.009427948419	233146.347906483
6359.334013245908	231136.06615270808
6360.658874498668	231116.33608132633
6361.984011764189	235726.8796975628
6363.309425099973	238613.67892147062
6364.635114563535	238516.99888613445
6365.961080212403	240224.83100010376
6367.2873221041145	242979.12911092522
6368.61384029622	246014.2032883134
6369.940634846282	246292.3211943811
6371.267705811875	243608.95805571103
6372.595053250586	243858.14084613713
6373.922677220014	249226.1804568008
6375.250577777768	251960.6882945894
6376.578754981471	247295.2623443374
6377.907208888761	243972.24231361007
6379.235939557279	240971.44214237056
6380.564947044686	231331.92561258413
6381.894231408654	224311.10111139045
6383.223792706865	220133.91258887335
6384.553630997012	219227.5200129161
6385.883746336804	226731.06754429507
6387.2141387839565	233912.48586240454
6388.544808396204	233686.4435459176
6389.875755231287	231647.52777505774
6391.20697934696	224684.44038603568
6392.53848080099	213195.56588494222
6393.870259651158	223168.75102072718
6395.202315955253	246400.37364977403
6396.534649771077	255975.2960439454
6397.867261156446	259118.58336122095
6399.2001501691875	258437.3154730264
