#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	332.44120103947637
6301.3125	500.16201154491847
6302.6252734375	592.2208451923968
6303.938320369467	598.6281119115796
6305.251640852877	603.7716979432709
6306.565234944722	621.2909155102722
6307.8791027020025	633.2610794753365
6309.193244181732	626.7235293178385
6310.5076594409375	629.0528490132787
6311.822348536654	641.8172190748845
6313.137311525933	636.6342782284116
6314.452548465834	626.0427779920271
6315.768059413431	629.0208995408959
6317.083844425809	633.650668578165
6318.399903560065	632.8361399904971
6319.716236873307	633.9428607183421
6321.032844422655	640.2373301548449
6322.349726265244	636.238328608275
6323.666882458216	622.4492571063823
6324.984313058728	615.1382224029217
6326.302018123949	614.4835357148252
6327.619997711058	618.8964048147079
6328.938251877249	625.4704685211232
6330.256780679723	634.5074054262843
6331.575584175699	644.8804293754423
6332.894662422402	643.956112362572
6334.214015477073	639.8462132227766
6335.533643396964	642.5876916237487
6336.853546239339	645.6269586091438
6338.173724061472	650.7918587237108
6339.494176920652	659.7992724694733
6340.814904874177	667.4801029361427
6342.135907979359	674.1650979488984
6343.457186293522	685.0517412349645
6344.778739874001	690.6043672067727
6346.100568778142	684.1719532319299
6347.422673063304	673.9941684053026
6348.745052786858	669.5071220389099
6350.067708006189	672.9143140293332
6351.39063877869	677.3967971110753
6352.713845161769	665.5966525882986
6354.037327212845	648.1907845756704
6355.3610849893485	647.6490485888878
6356.685118548721	650.555055866805
6358.009427948419	652.9673524409633
6359.334013245908	660.2357453805686
6360.658874498668	665.2813590247072
6361.984011764189	661.6755621633502
6363.309425099973	664.607794960084
6364.635114563535	676.7750606575618
6365.961080212403	680.4714309245578
6367.2873221041145	679.9594324915449
6368.61384029622	683.6001639258429
6369.940634846282	691.6091473741706
6371.267705811875	700.2702204686899
6372.595053250586	704.7717851299278
6373.922677220014	706.1122482553369
6375.250577777768	713.081246296127
6376.578754981471	725.0848676348636
6377.907208888761	736.1491278645626
6379.235939557279	740.3484128104095
6380.564947044686	737.3944913496626
6381.894231408654	738.4075614344864
6383.223792706865	746.1756138833533
6384.553630997012	750.6286562355689
6385.883746336804	729.9015492615786
6387.2141387839565	707.2386812994919
6388.544808396204	711.3927120467198
6389.875755231287	722.2957911114818
6391.20697934696	734.4603785284742
6392.53848080099	746.8614950305703
6393.870259651158	748.3683310742799
6395.202315955253	743.6472284251695
6396.534649771077	743.337446506568
6397.867261156446	747.4433151417026
6399.2001501691875	753.3879908592423
6400.533316867139	767.1044563020079
6401.866761308153	783.8092933061139
6403.200483550093	785.3390267758739
6404.534483650832	786.8458741790588
6405.868761668259	798.2144986589312
