#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	106251.81178793132
6301.3125	142882.8464070545
6302.6252734375	147605.8697768449
6303.938320369467	150437.4064265188
6305.251640852877	161705.79886476757
6306.565234944722	147567.03961203678
6307.8791027020025	137020.63129172116
6309.193244181732	159566.94792244508
6310.5076594409375	165443.83139128008
6311.822348536654	146412.0334043082
6313.137311525933	151943.09697922645
6314.452548465834	165127.3122050445
6315.768059413431	154540.00135439096
6317.083844425809	152273.794460556
6318.399903560065	159674.76728945598
6319.716236873307	150225.52005463262
6321.032844422655	143007.93698591876
6322.349726265244	149976.19850832692
6323.666882458216	149042.62848571327
6324.984313058728	151273.89803148832
6326.302018123949	163028.1542438938
6327.619997711058	156314.99166836689
6328.938251877249	149847.5480400102
6330.256780679723	161632.16797246103
6331.575584175699	166155.52913150025
6332.894662422402	167995.33587480072
6334.214015477073	179935.35145018998
6335.533643396964	180677.0204562612
6336.853546239339	173598.02272076847
6338.173724061472	170680.55144093352
6339.494176920652	168510.0628976981
6340.814904874177	174233.9406226413
6342.135907979359	182954.5120106631
6343.457186293522	189914.54484294803
6344.778739874001	194739.7819473858
6346.100568778142	186342.91527154177
6347.422673063304	188462.4626788659
6348.745052786858	197136.44963178004
6350.067708006189	187642.54522297275
6351.39063877869	189374.26655779636
6352.713845161769	192385.456054197
6354.037327212845	180561.9687628636
6355.3610849893485	169239.998138372
6356.685118548721	147201.23773795116
6358.009427948419	134133.2148627881
6359.334013245908	137615.7110200128
6360.658874498668	133218.35874043847
6361.984011764189	134489.51499874872
6363.309425099973	137768.23490428523
6364.635114563535	132430.6246400753
6365.961080212403	124087.3929417101
6367.2873221041145	124579.86288513379
6368.61384029622	130586.83460993336
6369.940634846282	122762.06295341735
6371.267705811875	111371.91040545974
6372.595053250586	114253.5821569731
6373.922677220014	124595.64713846835
6375.250577777768	122286.75968862436
6376.578754981471	105052.64854376805
6377.907208888761	93477.73375391382
6379.235939557279	92595.2711413452
6380.564947044686	87943.84417381477
6381.894231408654	76988.40983829238
6383.223792706865	66275.13921166236
6384.553630997012	66803.994544135
6385.883746336804	83886.90162220714
6387.2141387839565	97525.63900340503
6388.544808396204	92429.82021638655
6389.875755231287	84691.83258767304
6391.20697934696	75264.01304783771
6392.53848080099	63677.55358103578
6393.870259651158	82207.92365516764
6395.202315955253	115578.88012760635
6396.534649771077	123272.78740511385
6397.867261156446	117032.2651894695
6399.2001501691875	109124.16101040758
6400.533316867139	96632.30147118546
6401.866761308153	83471.93803577611
6403.200483550093	89717.12757960771
6404.534483650832	128978.66711245496
6405.868761668259	168734.65262236563
6407.2033176602745	180005.2498565521
6408.5381516847865	171907.71259918262
6409.873263799722	159652.2149664632
6411.2086540630135	153486.23214450033
6412.544322532611	149663.90087029175
6413.880269266471	137755.71378825867
6415.216494322568	135474.58401865847
6416.552997758886	153264.2916129454
6417.8897796334195	175878.04685446568
6419.226840004177	188378.99091339394
6420.5641789291785	190870.22728976439
6421.9017964664545	188059.5903523731
6423.239692674053	187384.8421942887
6424.577867610025	195255.33857528286
6425.9163213324455	191669.90837225431
6427.25505389939	179816.42438766774
6428.594065368952	179555.94621951866
6429.933355799238	184805.1270540407
6431.272925248362	192082.3348785635
6432.612773774456	197687.34861042374
6433.9529014356585	200342.41847604726
6435.293308290125	202722.6574965464
6436.63399439602	197390.04821274677
6437.974959811519	182642.02116972898
6439.316204594813	150075.92809405396
6440.657728804104	113317.3780531364
6441.999532497605	124964.19290167587
6443.341615733541	175065.66545517577
6444.683978570154	206723.62999244535
6446.026621065689	221314.48856981666
6447.369543278411	235076.1435523801
6448.7127452665945	237995.8403191634
6450.056227088525	224359.92353662517
6451.399988802502	209216.5991739923
6452.744030466836	215457.7738609444
6454.088352139851	238010.96047898254
6455.43295387988	249511.4910175742
6456.777835745272	242909.99422993313
6458.122997794385	234976.51066318472
6459.468440085592	234957.5516817802
6460.814162677278	228299.23215657822
6462.160165627836	199939.4806502282
6463.506448995675	150900.65342984893
6464.853012839217	132827.60679030372
6466.199857216891	177979.1064501491
6467.546982187145	227323.5273182279
6468.894387808435	251327.57184884363
6470.242074139227	260688.25751422992
6471.590041238007	248627.34444463317
6472.938289163264	214674.29851028122
6474.286817973508	198647.3968622003
6475.6356277272525	216839.84103407164
6476.984718483029	230695.90365332033
6478.334090299379	237816.31235527605
6479.683743234858	248195.44683508336
6481.033677348033	252549.70017020238
6482.38389269748	254595.27404422214
6483.734389341793	257382.71537320613
6485.085167339573	261643.23760387063
6486.436226749436	261756.72430773877
6487.787567630007	259455.85129157454
6489.139190039932	262384.9079571876
6490.491094037857	255758.77852691535
6491.843279682447	244231.21961353545
6493.195747032382	228601.97533632608
6494.548496146348	183082.37811286002
6495.901527083045	146862.6535025127
6497.254839901187	166635.05991885014
6498.6084346595	197291.8590037413
6499.962311416722	202319.27677491278
6501.316470231601	195015.566335857
6502.670911162898	206767.69652289563
6504.025634269391	233470.8178231784
6505.3806396098635	249105.23583652498
6506.735927243117	258883.12651646984
6508.091497227958	256878.96437792058
6509.447349623215	239501.98176677432
6510.80348448772	237981.72858516182
6512.159901880322	257146.0069815869
6513.51660185988	267539.3831758153
6514.873584485267	267214.6007646168
6516.23084981537	260078.93460384943
6517.58839790908	248043.89896480323
6518.946228825313	244193.67822630706
6520.304342622985	250510.62641446074
6521.662739361031	260660.998387231
6523.021419098398	273569.2408522793
6524.380381894044	281290.7852205531
6525.739627806938	280162.5867418787
6527.099156896065	279152.6379027253
6528.458969220418	277983.35509381397
6529.819064839006	267046.38180758205
6531.179443810848	260328.7520312247
6532.540106194976	270176.8474467769
6533.9010520504335	276695.59772966505
6535.262281436278	274477.89742179966
6536.6237944115765	274288.03123165236
6537.985591035413	278364.59223228745
6539.347671366879	275028.59732788056
6540.71003546508	263878.817990198
6542.072683389135	270714.5083882544
6543.435615198176	284722.6605613793
6544.798830951341	278319.1876744136
6546.162330707791	266012.7199467328
6547.526114526688	266410.28316879546
6548.890182467215	276230.50588182284
6550.254534588562	285847.83307484805
6551.619170949934	282136.5101722408
6552.984091610549	273435.28400985844
6554.349296629635	278146.97063573945
6555.7147860664345	278871.06807439093
6557.080559980198	271369.6969449791
6558.446618430195	272630.53614011966
6559.8129614757	277687.5066670819
6561.1795891760075	281853.0703097931
6562.54650159042	277064.45619715453
6563.913698778251	268488.23604785086
6565.281180798831	269623.0455606396
6566.648947711497	268352.43719949306
6568.016999575604	270156.7870300926
6569.385336450516	283392.2173715588
6570.753958395609	291751.43318594055
6572.122865470276	287215.2196688571
6573.492057733915	286730.0100556215
6574.861535245943	289291.2238971441
6576.231298065786	279618.23992256215
6577.601346252884	281338.6547779126
6578.971679866686	296111.477482604
6580.342298966659	297251.2159863712
6581.7132036122775	292806.4776862534
6583.08439386303	295574.29973473615
6584.455869778419	296827.00520611624
6585.827631417956	293947.1827654785
6587.199678841168	286044.3371291681
6588.572012107595	274434.7645908079
6589.944631276783	273621.2453428555
6591.3175364083	280366.05146224657
6592.690727561718	289833.3268753323
6594.064204796627	295359.8140258347
6595.437968172626	293012.62921512325
