#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	568.9774734059498
6301.3125	836.8089728354115
6302.6252734375	976.9708097220241
6303.938320369467	1002.9675919134721
6305.251640852877	1019.377944635293
6306.565234944722	1010.2134938279008
6307.8791027020025	1008.2636282249049
6309.193244181732	1030.4009713798296
6310.5076594409375	1028.8232918350384
6311.822348536654	1020.0506190587563
6313.137311525933	1051.3977996903104
6314.452548465834	1082.9280881335217
6315.768059413431	1085.443384740334
6317.083844425809	1088.0425477853344
6318.399903560065	1094.571821330014
6319.716236873307	1088.576038954782
6321.032844422655	1077.5040543097666
6322.349726265244	1068.8060573217826
6323.666882458216	1056.1912865737465
6324.984313058728	1060.2142733873143
6326.302018123949	1078.0121166841018
6327.619997711058	1084.7305345861514
6328.938251877249	1095.4495958490554
6330.256780679723	1108.1925135172341
6331.575584175699	1104.3274372956218
6332.894662422402	1102.3515730279548
6334.214015477073	1119.0867081102822
6335.533643396964	1136.0624841897366
6336.853546239339	1141.7845820910447
6338.173724061472	1139.4912617501093
6339.494176920652	1147.2493840752875
6340.814904874177	1172.1036367390013
6342.135907979359	1187.3532732720541
6343.457186293522	1194.9326979450668
6344.778739874001	1210.036555912801
6346.100568778142	1212.7943597730741
6347.422673063304	1217.6520624329437
6348.745052786858	1227.1535222195364
6350.067708006189	1220.5022847891732
6351.39063877869	1216.7894432645023
6352.713845161769	1198.7238813263543
6354.037327212845	1173.946732687355
6355.3610849893485	1173.8533616844347
6356.685118548721	1157.449951058912
6358.009427948419	1127.5593983536435
6359.334013245908	1119.411671941848
6360.658874498668	1126.7598910068475
6361.984011764189	1147.984746581612
6363.309425099973	1159.5041740914126
6364.635114563535	1158.7768157852634
6365.961080212403	1163.07138087402
6367.2873221041145	1165.965645935938
6368.61384029622	1176.8283010262057
6369.940634846282	1192.225109073568
6371.267705811875	1194.5388255782036
6372.595053250586	1193.3065161604393
6373.922677220014	1206.8335629209196
6375.250577777768	1223.8213222329223
6376.578754981471	1225.1331080225689
6377.907208888761	1225.4313711669722
6379.235939557279	1219.6641372949389
6380.564947044686	1203.1283110674774
6381.894231408654	1192.7826429140168
6383.223792706865	1184.0540815661705
6384.553630997012	1187.282694269883
6385.883746336804	1198.7592447713869
6387.2141387839565	1209.90702354858
6388.544808396204	1220.3302371833845
6389.875755231287	1219.3675993652266
6391.20697934696	1204.0628855366883
6392.53848080099	1185.346728908153
6393.870259651158	1208.7957159431505
6395.202315955253	1257.1153614897669
6396.534649771077	1275.8985528404446
6397.867261156446	1274.6587221157818
6399.2001501691875	1273.3581655791288
6400.533316867139	1269.7522594391178
6401.866761308153	1247.1693215261396
6403.200483550093	1252.2966293223776
6404.534483650832	1322.3308200723895
6405.868761668259	1390.238860804123
6407.2033176602745	1413.5613749011193
6408.5381516847865	1412.374951064064
6409.873263799722	1402.3411251071711
6411.2086540630135	1403.519663247174
6412.544322532611	1414.8090652199965
6413.880269266471	1397.7051254517742
6415.216494322568	1378.1502544106722
6416.552997758886	1374.5659074272514
6417.8897796334195	1383.8374335830183
6419.226840004177	1395.7214096414723
6420.5641789291785	1378.3892713028138
