#wavelength	surface flux
0.8	824852560.8284997
0.8002000000000001	752536500.9331385
0.8004000500000003	691341845.4107106
0.8006001500125003	712910049.5579083
0.8008003000500035	909152922.890751
0.8010005001250161	1003850717.9607118
0.8012007502500472	874899307.8888412
0.8014010504376099	809161224.7184485
0.8016014007002193	894170700.5062951
0.8018018010503944	886809641.2083755
0.8020022515006572	1141941165.0475104
0.8022027520635323	1168669004.588114
0.8024033027515483	1058668955.7788415
0.8026039035772362	895034730.6574717
0.8028045545531306	1035798160.3558642
0.8030052556917691	997568888.1812108
0.803206007005692	765209232.8686467
0.8034068085074435	1231443546.6146765
0.8036076602095705	1290901879.65508
0.8038085621246229	1263430800.2052813
0.8040095142651542	1266497249.275608
0.8042105166437206	931411412.542129
0.8044115692728815	577397047.3586719
0.8046126721651998	889072809.6506017
0.8048138253332411	441217749.82675195
0.8050150287895745	507002656.3204951
0.805216282546772	782584144.995877
0.8054175866174087	1054942236.4801351
0.8056189410140631	1070424444.6949445
0.8058203457493168	1056313909.552621
0.8060218008357541	890180506.4702654
0.8062233062859632	847954397.0352712
0.8064248621125346	953359786.5716668
0.806626468328063	510514445.72435313
0.8068281249451449	669808825.4450301
0.8070298319763813	1045534057.645661
0.8072315894343755	1102437546.6990085
0.8074333973317341	961679389.5984905
0.8076352556810671	607820194.7682505
0.8078371644949874	936044980.9228821
0.8080391237861113	904126678.4636651
0.8082411335670578	1067443209.3246393
0.8084431938504498	1403974872.8182423
0.8086453046489125	1328513221.3702426
0.8088474659750746	1431439188.6314464
0.8090496778415686	1083145661.1259367
0.809251940261029	449569998.86443716
0.8094542532460944	689273535.2482898
0.8096566168094059	1174048021.4193366
0.8098590309636085	1233170600.5714676
0.8100614957213493	1158969529.4235082
0.8102640110952797	1143102527.717364
0.8104665770980536	822380843.3876483
0.8106691937423283	771613243.8694313
0.8108718610407639	1375370035.7106671
0.8110745790060241	1403226851.2953322
0.8112773476507757	1027012225.6000485
0.8114801669876885	1227223474.4584665
0.8116830370294355	1459556747.2304463
0.8118859577886929	1384450619.757637
0.8120889292781401	1318189130.8480577
0.8122919515104597	1415041457.7977033
0.8124950244983374	1541232427.4119885
0.8126981482544621	1528976824.545288
0.8129013227915257	1567712347.1983457
0.8131045481222237	1635902926.9066646
0.8133078242592543	1679254117.5569901
0.8135111512153191	1563505128.773348
0.813714529003123	1375829052.4878745
0.8139179576353739	1469577638.881207
0.8141214371247829	1519013591.187315
0.8143249674840641	1013270465.7361978
0.814528548725935	1113342456.7734437
0.8147321808631167	1367345284.9934096
0.8149358639083326	1379834778.177459
0.8151395978743097	1434912094.1739128
0.8153433827737784	1526792686.115594
0.8155472186194719	1391993243.4266171
0.8157511054241268	942588086.3644073
0.815955043200483	1105331303.5768957
0.8161590319612831	1136056746.9644814
0.8163630717192736	1142976029.928012
0.8165671624872033	1111433605.023784
0.8167713042778252	651108212.2102811
0.8169754971038948	354936859.5351895
0.8171797409781707	528601918.1918096
0.8173840359134155	548680658.9385514
0.8175883819223938	642901508.2811997
0.8177927790178745	420222963.78360724
0.8179972272126291	493735169.6482117
0.8182017265194322	416310471.0806562
0.8184062769510622	252028310.2339043
0.8186108785203001	176768562.50074175
0.8188155312399301	293767610.32967675
0.8190202351227402	322767235.9815818
0.819224990181521	280036506.9309419
0.8194297964290664	252809090.89865547
0.8196346538781738	172669558.88933307
0.8198395625416434	177860198.17706096
0.8200445224322789	274680021.84851193
0.820249533562887	391101727.05986744
0.8204545959462778	461202219.9937467
0.8206597095952644	404318656.92524576
0.8208648745226633	346423411.70875657
0.8210700907412941	451455635.69881177
0.8212753582639793	581656219.0507628
0.8214806771035456	639309048.1281457
0.8216860472728215	732748202.2666851
0.8218914687846397	769986717.6758486
0.822096941651836	784194801.9954994
0.822302465887249	792155564.288155
0.8225080415037209	641442488.1115144
0.8227136685140968	714243023.0122312
0.8229193469312254	784255989.3038815
0.8231250767679583	969545718.1034417
0.8233308580371503	1034285367.4892995
0.8235366907516598	1093646863.5534377
0.8237425749243477	1241480410.2593708
0.8239485105680789	1116197942.1496248
0.824154497695721	1093770825.0471842
0.824360536320145	1023215022.882499
0.8245666264542252	585614997.2705634
0.8247727681108388	1001874412.4340862
0.8249789613028664	1168761243.309903
0.8251852060431922	1166812917.0753558
0.825391502344703	1065272083.4030399
0.8255978502202894	764372340.2984288
0.8258042496828445	458729564.87639254
0.8260107007452654	843145329.5643256
0.8262172034204517	1325773235.97239
0.8264237577213068	1198308621.9873562
0.8266303636607373	1006276716.2681222
0.8268370212516525	1098706743.2627726
0.8270437305069654	1030660578.6642157
0.8272504914395923	809540532.4553939
0.8274573040624523	679956274.0832506
0.8276641683884679	996608198.5311788
0.8278710844305652	930374601.0502641
0.8280780522016729	725801207.7322834
0.8282850717147234	597132771.9640244
0.8284921429826521	766582589.1949018
0.8286992660183978	1000915067.4421128
0.8289064408349024	871117570.8529972
0.8291136674451112	647546213.1344037
0.8293209458619727	695930017.9795933
0.8295282760984382	950730065.4385964
0.829735658167463	990454661.8917527
0.8299430920820048	900955258.9725462
0.8301505778550254	913394471.8715234
0.8303581154994891	731952964.5300645
0.8305657050283641	696988338.1864333
0.8307733464546212	785509670.482577
0.8309810397912352	906786143.3334825
0.8311887850511829	971215284.0148915
0.8313965822474458	1023633914.7067451
0.8316044313930077	838638565.6344626
0.8318123325008561	669228010.1535329
0.8320202855839813	912822507.470955
0.8322282906553774	927132179.2046927
0.8324363477280413	816971597.3980713
0.8326444568149735	849890938.507162
0.8328526179291771	657701493.2024486
0.8330608310836596	630784811.2976353
0.8332690962914304	776226327.0548792
0.8334774135655034	690901281.9482006
0.833685782918895	501467091.3728955
0.8338942043646247	550802277.7214143
0.834102677915716	925386175.5514628
0.834311203585195	1179088285.0692399
0.8345197813860912	1052275359.794451
0.8347284113314379	922440414.8250117
0.8349370934342709	869892999.9952528
0.8351458277076294	905999086.7788249
0.8353546141645565	980466078.6326154
0.8355634528180977	834899481.6259882
0.8357723436813022	983466461.421429
0.8359812867672226	1084310535.4327948
0.8361902820889144	1076829170.593965
0.8363993296594368	842006742.9474523
0.8366084294918518	680192647.8440459
0.8368175815992247	886119476.7578087
0.8370267859946247	1030652306.4542042
0.8372360426911234	833690661.4515816
0.8374453517017962	976718156.599404
0.8376547130397217	991526203.287082
0.8378641267179816	792279788.0380303
0.8380735927496613	612416054.0588379
0.8382831111478488	624281512.206096
0.8384926819256358	458575221.545986
0.8387023050961173	439653618.87000936
0.8389119806723914	438446754.321047
0.8391217086675596	534467164.1967442
0.8393314890947265	685102096.5032871
0.8395413219670003	598805085.2795279
0.8397512072974922	678609312.4575832
0.8399611450993165	746535502.5692652
0.8401711353855914	813767999.9717082
0.8403811781694378	1027596830.5376502
0.8405912734639802	950112203.6084396
0.8408014212823464	1107861459.5545812
0.8410116216376671	1111742711.2020798
0.8412218745430766	770522004.8244606
0.8414321800117124	626752466.9227921
0.8416425380567154	815196083.0505574
0.8418529486912297	999396196.2068211
0.8420634119284025	824871489.0647088
0.8422739277813847	818099075.57652
0.8424844962633302	877261084.7144961
0.842695117387396	707922909.5757844
0.8429057911667428	566941896.2326751
0.8431165176145345	515833950.7621234
0.8433272967439382	516764550.75687003
0.8435381285681244	308085368.93597615
0.8437490131002665	177484723.23206452
0.8439599503535415	290339633.1167817
0.84417094034113	381133303.818596
0.8443819830762154	365066903.12616193
0.8445930785719846	197433933.69991964
0.8448042268416277	183252174.85714635
0.8450154278983382	234778931.19535074
0.8452266817553128	257924002.7062287
0.8454379884257517	182352632.462562
0.8456493479228583	153821063.23513755
0.845860760259839	149641460.34207618
0.846072225449904	146440576.71063665
0.8462837435062666	153477932.80124578
0.8464953144421433	143930336.02014494
0.8467069382707537	136667795.75588512
0.8469186150053215	151688807.6078801
0.847130344659073	167983106.34476686
0.8473421272452377	176079739.44600007
0.8475539627770492	175976121.19468585
0.8477658512677435	188824990.3271682
0.8479777927305605	199958023.90354556
0.8481897871787432	207098227.79279637
0.848401834625538	219699761.39169833
0.8486139350841944	212039931.78081688
0.8488260885679657	212587860.59653124
0.8490382950901076	230982568.32625702
0.8492505546638802	226937331.66567805
0.8494628673025462	193204400.82229924
0.8496752330193721	203274880.66225684
0.8498876518276269	210701586.23111618
0.8501001237405839	208560646.34598193
0.8503126487715191	222549518.70834
0.850525226933712	281765089.12351793
0.8507378582404455	266551166.94088808
0.8509505427050057	214193988.88632822
0.8511632803406821	253679239.74083108
0.8513760711607672	278263617.46204394
0.8515889151785576	222294051.26108342
0.8518018124073523	213176515.93607032
0.8520147628604541	181416269.64196703
0.8522277665511693	179119548.9311957
0.8524408234928071	203274283.56106293
0.8526539336986805	295260690.9481341
0.8528670971821053	362870844.770308
0.8530803139564007	290119035.8671816
0.8532935840348901	235084557.33943263
0.8535069074308987	269063516.97857374
0.8537202841577566	304102356.8406132
0.8539337142287962	340008379.0256795
0.8541471976573534	374148562.5758925
0.8543607344567677	367218598.7967609
0.8545743246403821	325095590.1426036
0.8547879682215422	332304193.24545014
0.8550016652135977	347654136.31214875
0.8552154156299011	375317877.92895746
0.8554292194838088	443916626.9200679
0.8556430767886797	482705644.6442443
0.855856987557877	547740334.8569185
0.8560709518047664	479142598.78029424
0.8562849695427177	389172543.3795901
0.8564990407851035	412691621.9045254
0.8567131655452999	433922010.84065026
0.8569273438366862	564298340.8487872
0.8571415756726455	579521939.7209774
0.8573558610665638	548926271.4525267
0.8575702000318304	381838373.8447816
0.8577845925818384	504261100.34122646
0.857999038729984	615137129.4295404
0.8582135384896665	530822133.88146865
0.858428091874289	640289640.3793507
0.8586426988972576	613960398.913738
0.8588573595719821	580742508.8107502
0.8590720739118751	597138532.6392453
0.8592868419303532	585346151.1403824
0.8595016636408359	563393098.6471938
0.8597165390567462	562728679.2635651
0.8599314681915105	613689884.2128633
0.8601464510585584	649037096.3651235
0.860361487671323	628401268.3305041
0.8605765780432408	644644076.3531269
0.8607917221877518	671060315.9316115
0.8610069201182988	713345210.143227
0.8612221718483286	644997455.0105644
0.8614374773912907	673065754.2596732
0.8616528367606385	652634996.0947998
0.8618682499698288	598994005.2946956
0.8620837170323213	577585086.9585434
0.8622992379615795	536151663.35912454
0.8625148127710699	458940109.97642606
0.8627304414742627	485275887.37010086
0.8629461240846313	578992890.816808
0.8631618606156526	635240461.2935892
0.8633776510808066	699661887.9656985
0.8635934954935769	695608008.5942659
0.8638093938674504	638669893.7012228
0.8640253462159173	622464756.4915073
0.8642413525524714	629613854.1832317
0.8644574128906095	648784899.3414512
0.8646735272438323	630284146.421499
0.8648896956256433	686532949.0994803
0.8651059180495498	611670904.7794408
0.8653221945290621	482573147.40171075
0.8655385250776946	636993091.6920944
0.8657549097089641	749155550.9340241
0.8659713484363913	846141837.8430244
0.8661878412735006	799375865.8154631
0.866404388233819	518264461.33056957
0.8666209893308775	638860887.434777
0.8668376445782103	789989589.7207673
0.8670543539893549	739192974.1752598
0.8672711175778525	819918285.2294711
0.8674879353572469	785519639.2927756
0.8677048073410862	642985937.6615458
0.8679217335429217	611730434.6711766
0.8681387139763074	645399256.6485966
0.8683557486548015	677504933.3660395
0.8685728375919655	718458333.0014421
0.8687899808013633	698360806.7937707
0.8690071782965637	479596934.92741406
0.869224430091138	397577403.1472659
0.8694417361986609	405067181.41277355
0.8696590966327107	394729538.4476427
0.869876511406869	398125480.93935215
0.8700939805347206	390135894.1947186
0.8703115040298544	430491969.9901003
0.870529081905862	374053483.6599966
0.8707467141763385	405690656.4993471
0.8709644008548827	550998521.7682786
0.8711821419550964	569337593.8165058
0.8713999374905854	490950217.52670497
0.871617787474958	490533418.67092377
0.8718356919218269	510396381.2242782
0.8720536508448075	521535948.5825879
0.8722716642575187	534822996.64898765
0.8724897321735832	587585394.4742355
