age,mass,luminosity,temperature,gravity,radius
0.5,0.0005,-8.21748,151.033,3.02831,0.11348
0.5,0.001,-7.8404300000000005,185.662,3.3132699999999997,0.115598
0.5,0.002,-7.32446,247.582,3.6021400000000003,0.117229
0.5,0.003,-7.024210000000001,293.95099999999996,3.7738,0.117827
0.5,0.004,-6.796069999999999,335.515,3.89929,0.117753
0.5,0.005,-6.61002,374.379,3.99977,0.117271
0.5,0.006,-6.45108,411.856,4.0846800000000005,0.116499
0.5,0.007,-6.31387,447.449,4.15813,0.11563
0.5,0.008,-6.190169999999999,482.45099999999996,4.2228699999999995,0.11473499999999999
0.5,0.009,-6.07793,516.7909999999999,4.28085,0.113837
0.5,0.01,-5.97454,551.212,4.33317,0.11298
0.5,0.012,-5.698580000000001,646.297,4.419980000000001,0.11199200000000001
0.5,0.015,-5.48666,741.072,4.5353900000000005,0.109633
0.5,0.02,-5.2138800000000005,881.5419999999999,4.6891,0.10606099999999999
0.5,0.03,-4.73076,1188.79,4.90104,0.101772
0.5,0.04,-4.43614,1428.26,5.0503,0.09896100000000001
0.5,0.05,-4.165,1688.45,5.16765,0.09666
0.5,0.06,-3.8051699999999995,2082.59,5.25068,0.096232
0.5,0.07,-3.5089599999999996,2435.42,5.293880000000001,0.0989
0.5,0.072,-3.46715,2483.38,5.29781,0.09984900000000001
0.5,0.075,-3.4056800000000003,2551.4,5.30112,0.101521
0.5,0.08,-3.30438,2660.4,5.30029,0.104951
0.5,0.09,-3.11797,2839.34,5.2781,0.11419800000000001
0.5,0.1,-2.96133,2967.72,5.2439,0.125209
0.5,0.11,-2.84041,3052.2,5.213480000000001,0.136001
0.5,0.12,-2.73489,3119.68,5.18574,0.14665799999999998
0.5,0.15,-2.4979400000000003,3260.83,5.1203199999999995,0.176797
0.5,0.2,-2.23329,3395.1,5.05123,0.22104899999999997
