age,mass,luminosity,temperature,gravity,radius
0.5,0.0005,-8.415,141.0,3.097,0.105
0.5,0.001,-7.752999999999999,203.0,3.365,0.109
0.5,0.002,-7.218,272.0,3.639,0.11199999999999999
0.5,0.003,-6.912999999999999,322.0,3.805,0.113
0.5,0.004,-6.67,370.0,3.928,0.114
0.5,0.005,-6.496,409.0,4.027,0.113
0.5,0.006,-6.34,449.0,4.112,0.113
0.5,0.007,-6.2,488.0,4.185,0.11199999999999999
0.5,0.008,-6.08,525.0,4.249,0.111
0.5,0.009,-5.962999999999999,564.0,4.3069999999999995,0.11
0.5,0.01,-5.864,599.0,4.3580000000000005,0.11
0.5,0.012,-5.447,759.0,4.4319999999999995,0.11
0.5,0.015,-5.404,791.0,4.5569999999999995,0.107
0.5,0.02,-5.132999999999999,936.0,4.704,0.10400000000000001
0.5,0.03,-4.636,1264.0,4.905,0.10099999999999999
0.5,0.04,-4.255,1583.0,5.04,0.1
0.5,0.05,-3.955,1875.0,5.131,0.10099999999999999
0.5,0.06,-3.7289999999999996,2116.0,5.194,0.102
0.5,0.07,-3.534,2329.0,5.233,0.106
0.5,0.072,-3.498,2369.0,5.2379999999999995,0.107
0.5,0.075,-3.445,2426.0,5.244,0.10800000000000001
0.5,0.08,-3.3560000000000003,2518.0,5.247999999999999,0.111
0.5,0.09,-3.1889999999999996,2680.0,5.2410000000000005,0.11900000000000001
0.5,0.1,-3.0469999999999997,2804.0,5.223,0.128
