#wavelength (micron)	surface_flux (erg / (cm2 micron s))
0.7011666666666666	102145.32298339487
0.7023352777777778	109584.54107125764
0.7035058365740741	111500.65077773656
0.7046783463016977	113195.81001630801
0.7058528102122005	116656.48579788035
0.7070292315625542	119201.21226817713
0.7082076136151585	120260.88630328917
0.7093879596378504	122694.68073179388
0.7105702729039134	125100.31264425971
0.7117545566920868	127202.563514042
0.7129408142865735	128857.57097549841
0.7141290489770512	130461.68471025191
0.7153192640586796	128915.62431635286
0.7165114628321108	123267.47572696857
0.7177056486034976	115813.91652539051
0.7189018246845036	117303.0076284111
0.7200999943923111	121924.81942059677
0.7213001610496316	123121.92493589714
0.7225023279847144	123771.77781519623
0.7237064985313556	120864.28179355536
0.7249126760289079	118841.87481378167
0.7261208638222895	117837.09530692642
0.7273310652619932	114273.96609393202
0.7285432837040966	109091.10939054356
0.72975752251027	101889.70546038545
0.7309737850477873	97833.58685405257
0.7321920746895336	97173.1126564129
0.7334123948140163	98185.07085675363
0.7346347488053729	95578.48193929673
0.7358591400533818	90553.57389315683
0.7370855719534709	85616.91014639864
0.7383140479067267	83631.95279351735
0.7395445713199046	80471.58851423516
0.7407771456054377	78034.66194332058
0.7420117741814469	74213.54935454775
0.7432484604717493	70212.27962979575
0.744487207905869	67263.82239611163
0.7457280199190454	63721.35939968478
0.7469708999522439	59934.065142183215
0.7482158514521644	55364.13048483285
0.7494628778712513	51622.603505348896
0.7507119826677034	48447.916215496276
0.7519631693054829	44548.816449587874
0.7532164412543255	41028.99630330795
0.7544718019897494	37406.127237393506
0.7557292549930656	33744.86481330901
0.7569888037513873	30389.715112668735
0.7582504517576398	27430.644029826035
0.7595142025105692	24895.88043092297
0.7607800595147535	21950.539950241913
0.7620480262806114	17170.478836292987
0.7633181063244125	10904.16611117868
0.7645903031682866	5301.022024717669
0.7658646203402337	1754.4636178533447
0.7671410613741342	918.9398452897644
0.7684196298097576	1888.4676683132232
0.7697003291927741	1534.6888693967219
0.770983163074762	2587.7292862425747
0.77226813501322	6715.112355716999
0.7735552485715754	11451.679840716311
0.7748445073191947	16371.191220657756
0.7761359148313933	18930.133872943203
0.7774294746894457	113683.80593664966
0.7787251904805949	32025.803966942545
0.7800230657980626	30004.92927284356
0.7813231042410594	42992.03630069033
0.7826253094147945	62212.81798755786
0.7839296849304858	74178.60157604936
0.7852362344053699	86501.73063205341
0.7865449614627122	99395.22867632746
0.7878558697318168	112544.89855308672
0.7891689628480365	128260.77129835369
0.7904842444527834	144698.50604698932
0.791801718193538	162537.62710521527
0.7931213877238606	170753.84693051886
0.7944432567034004	134758.32091268708
0.795767328797906	153214.92910125092
0.7970936076792359	235843.01485148259
0.7984220970253681	273812.5687768079
0.7997528005204104	303040.7712698311
0.801085721854611	333424.5425565416
0.8024208647243688	365069.1285874101
0.8037582328322427	392559.6264125418
0.8050978298869632	423900.232989988
0.8064396596034414	459104.8663791942
0.8077837257027807	490161.7904464293
0.8091300319122853	517904.40371330775
0.8104785819654725	553534.2301906303
0.8118293796020817	583302.4740976822
0.8131824285680851	595298.0442653691
0.8145377326156986	625716.2209162734
0.8158952955033916	737369.4053215462
0.8172551209958971	801149.2401142303
0.8186172128642236	845042.47199876
0.819981574885664	874630.0642128724
0.8213482108438068	916872.794703076
0.8227171245285466	905119.6427947055
0.8240883197360943	883308.9310921951
0.8254618002689877	1019548.050959267
0.8268375699361028	1131790.0273409162
0.828215632552663	1198321.7127787527
0.8295959919402508	1192076.426675283
0.830978651926818	1402280.7569201516
0.832363616346696	1529587.6316191095
0.8337508890406071	1596932.4324720455
0.8351404738556749	1664528.6334326596
0.8365323746454344	1733115.4055273607
0.8379265952698435	1808862.5007006028
0.8393231395952933	1903158.5427169895
0.8407220114946187	2024860.0834793868
0.8421232148471098	2099099.4307263605
0.8435267535385217	2174601.7372238557
0.8449326314610859	2247599.2472942653
0.8463408525135211	2327701.444313373
0.8477514206010437	2427531.378679129
0.8491643396353787	2461046.1391678457
0.8505796135347711	2579608.2463636324
0.8519972462239958	2198311.2656973503
0.8534172416343692	2484851.9501301446
0.8548396037037598	3112698.2836003597
0.8562643363765994	3328826.7986448635
0.8576914436038937	3508013.5338982944
0.8591209293432337	3676146.866199731
0.8605527975588058	3771337.446651529
0.8619870522214037	3846788.9285604223
0.8634236973084395	4029164.220312511
0.8648627368039535	4220728.75887894
0.8663041746986269	4380645.538125847
0.8677480149897913	4508181.301881646
0.8691942616814409	4703938.030549364
0.8706429187842434	4913865.1017455235
0.8720939903155505	5026488.594786231
0.8735474802994098	5225420.365019473
0.8750033927665755	5428987.613665437
0.8764617317545198	5657928.150737357
0.8779225013074441	5761810.459982745
0.8793857054762898	5869462.618728511
0.8808513483187503	6110016.985256505
0.8823194338992816	6519463.870283719
0.8837899662891138	6707710.556950896
0.8852629495662623	6758252.321316002
0.8867383878155394	6878284.928595518
0.8882162851285654	6808177.935544469
0.8896966456037797	6633680.592356222
0.8911794733464526	6487744.01644624
0.8926647724686968	6471238.840099859
0.894152547089478	5407453.509105926
0.8956428013346271	5557587.185986761
0.8971355393368516	7124852.13594201
0.8986307652357465	7322057.246073169
0.9001284831778059	7265759.0141854575
0.9016286973164357	8356225.693691891
0.9031314118119631	9293319.861440524
0.9046366308316498	9858690.025431229
0.9061443585497025	10020998.599764375
0.9076545991472854	10395649.996315083
0.9091673568125309	10814233.593026869
0.9106826357405519	10828925.53250995
0.9122004401334528	11596183.754011644
0.9137207742003418	12014554.78315799
0.9152436421573426	11805142.024349779
0.9167690482276047	10852387.710001145
