#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	473.515803737638
6301.3125	693.8748611187905
6302.6252734375	800.7733871040366
6303.938320369467	815.487712879578
6305.251640852877	833.1319528991534
6306.565234944722	827.9863455812648
6307.8791027020025	824.1336601527936
6309.193244181732	846.5388543430254
6310.5076594409375	852.7346064824724
6311.822348536654	840.6720512915404
6313.137311525933	856.0115228800249
6314.452548465834	878.3938553987472
6315.768059413431	875.2638089101813
6317.083844425809	879.3445020686064
6318.399903560065	892.184501231377
6319.716236873307	887.5864579769357
6321.032844422655	882.663917180243
6322.349726265244	878.9475835272092
6323.666882458216	861.5979516402733
6324.984313058728	860.2973885059702
6326.302018123949	878.2177350577009
6327.619997711058	878.8365071304565
6328.938251877249	880.5661525923564
6330.256780679723	898.8617617679649
6331.575584175699	903.7201415289195
6332.894662422402	902.7350235555384
6334.214015477073	918.8005007640645
6335.533643396964	931.0318088964572
6336.853546239339	934.7170884646932
6338.173724061472	938.7157913425905
6339.494176920652	943.9236367426795
6340.814904874177	964.2234568114803
6342.135907979359	984.0748802206143
6343.457186293522	993.9492862869263
6344.778739874001	1013.6486574458303
6346.100568778142	1022.2558628028389
6347.422673063304	1026.153499839163
6348.745052786858	1031.2720368649382
6350.067708006189	1020.576301903641
6351.39063877869	1021.9217733733275
6352.713845161769	1003.5357338396772
6354.037327212845	963.5988324955513
6355.3610849893485	948.9868000882153
6356.685118548721	926.5200614429993
6358.009427948419	909.4021783150125
6359.334013245908	912.9738339450998
6360.658874498668	912.5570448958525
6361.984011764189	921.8579244907364
6363.309425099973	929.1277044330327
6364.635114563535	928.5121030649132
6365.961080212403	924.6732029974318
6367.2873221041145	925.0132548505924
6368.61384029622	937.7223794234717
6369.940634846282	942.030659415248
6371.267705811875	932.6779048827716
6372.595053250586	933.2601425754507
6373.922677220014	951.7315357317804
6375.250577777768	961.5588738642858
6376.578754981471	946.0126588653169
6377.907208888761	933.1004277100368
6379.235939557279	929.7550397240648
6380.564947044686	920.4303154897729
6381.894231408654	903.3135625087665
6383.223792706865	876.51509729177
6384.553630997012	871.8063044788615
6385.883746336804	903.7995055697992
6387.2141387839565	933.9984668555765
6388.544808396204	937.8703675612404
6389.875755231287	928.0636479739645
6391.20697934696	902.3788864275041
6392.53848080099	875.0881569123061
6393.870259651158	923.7616068549831
6395.202315955253	1008.9554121810627
6396.534649771077	1041.1029109720105
6397.867261156446	1044.531643976129
6399.2001501691875	1034.9529841574636
6400.533316867139	1011.6127674358472
6401.866761308153	980.518794886246
6403.200483550093	997.7728723070301
6404.534483650832	1099.3533044469407
6405.868761668259	1193.8763259638133
6407.2033176602745	1224.3087784142797
6408.5381516847865	1216.9628413864295
6409.873263799722	1203.8722851750347
6411.2086540630135	1200.9232007075618
6412.544322532611	1194.8412055748072
6413.880269266471	1171.7831860715987
6415.216494322568	1162.4159268415906
6416.552997758886	1166.473099102903
6417.8897796334195	1187.9222506167985
6419.226840004177	1212.969992557374
6420.5641789291785	1193.7623306660298
6421.9017964664545	1153.4561237870214
6423.239692674053	1126.6158362921424
6424.577867610025	1141.9720392186834
6425.9163213324455	1155.6989665624894
6427.25505389939	1150.975952420769
6428.594065368952	1169.2499011400555
6429.933355799238	1189.8827903577874
6431.272925248362	1203.3565497643801
6432.612773774456	1215.2126864115585
6433.9529014356585	1230.152718544437
6435.293308290125	1257.480101020053
6436.63399439602	1293.3030115282459
6437.974959811519	1324.6660828542895
6439.316204594813	1328.6358219597048
6440.657728804104	1308.2004080901306
6441.999532497605	1329.5445556326706
6443.341615733541	1403.2153055750853
6444.683978570154	1448.2558268691528
6446.026621065689	1465.5115026200758
6447.369543278411	1476.9123906132797
6448.7127452665945	1433.0302976682829
6450.056227088525	1349.9537650732086
6451.399988802502	1332.0890429499789
6452.744030466836	1363.2783606743703
6454.088352139851	1387.6859389572014
6455.43295387988	1407.290412634083
6456.777835745272	1411.3871193506086
6458.122997794385	1417.8797778131914
6459.468440085592	1429.015108054013
6460.814162677278	1445.4935583748463
6462.160165627836	1471.4442227287832
6463.506448995675	1456.5764280155852
6464.853012839217	1450.289934318718
6466.199857216891	1544.739343265545
6467.546982187145	1619.9608010252039
6468.894387808435	1641.7101588887933
6470.242074139227	1687.6641217977217
6471.590041238007	1708.016279399676
6472.938289163264	1675.619047736114
6474.286817973508	1637.3934596790027
6475.6356277272525	1590.7792560024166
6476.984718483029	1540.3533792025694
6478.334090299379	1530.998692657722
6479.683743234858	1454.2909032248385
6481.033677348033	1302.0082638836225
6482.38389269748	1263.3269005552993
6483.734389341793	1302.0576034494632
6485.085167339573	1305.7541116001055
6486.436226749436	1298.1193530636422
6487.787567630007	1318.8151642385376
6489.139190039932	1351.3891201694603
6490.491094037857	1362.1386680050398
6491.843279682447	1374.2939903182403
6493.195747032382	1401.7193115895377
6494.548496146348	1413.7304031185781
6495.901527083045	1406.7522827469145
6497.254839901187	1412.0495438607059
6498.6084346595	1425.8536734897714
6499.962311416722	1429.3843478377046
6501.316470231601	1438.4837048272293
6502.670911162898	1463.732114036977
6504.025634269391	1477.2241393373238
6505.3806396098635	1494.1283842780072
6506.735927243117	1534.2144688950982
6508.091497227958	1554.1342018256858
6509.447349623215	1510.5837243513156
6510.80348448772	1491.2037918663134
6512.159901880322	1542.151499521258
6513.51660185988	1548.6521155209123
6514.873584485267	1499.9450454836895
6516.23084981537	1486.7524813253733
6517.58839790908	1505.118481385021
6518.946228825313	1522.9746682210134
6520.304342622985	1542.0221389813744
6521.662739361031	1549.4280641869705
6523.021419098398	1573.5943415926586
6524.380381894044	1628.4971084968306
6525.739627806938	1671.600769631973
6527.099156896065	1685.4031272472848
6528.458969220418	1675.4733599879337
6529.819064839006	1662.8479901322862
6531.179443810848	1700.5962075505097
6532.540106194976	1768.3429765605886
6533.9010520504335	1743.443929357247
6535.262281436278	1660.1909783285444
6536.6237944115765	1682.8891987100503
6537.985591035413	1765.9085429551928
6539.347671366879	1771.2482860119533
6540.71003546508	1758.6600707470686
6542.072683389135	1830.0369457621375
6543.435615198176	1872.5832182274744
6544.798830951341	1784.7175547575353
6546.162330707791	1665.828033264736
6547.526114526688	1649.8164678124929
6548.890182467215	1674.5552006513285
6550.254534588562	1636.8906496659001
6551.619170949934	1583.9163067311342
6552.984091610549	1559.1954971985863
6554.349296629635	1567.6445145856862
6555.7147860664345	1598.9957299085825
6557.080559980198	1651.625472908856
6558.446618430195	1693.1993679361412
6559.8129614757	1686.5776505829338
6561.1795891760075	1677.145521770394
6562.54650159042	1657.3602684356322
6563.913698778251	1581.0589296882529
6565.281180798831	1502.2285620613827
6566.648947711497	1490.8532858170925
6568.016999575604	1503.026114850918
6569.385336450516	1496.81146970497
6570.753958395609	1509.1381621577357
6572.122865470276	1553.2039931230097
6573.492057733915	1595.6711145340462
6574.861535245943	1596.8566657898941
6576.231298065786	1568.8946320210928
6577.601346252884	1564.5454886744606
6578.971679866686	1573.8109916139588
6580.342298966659	1540.9040935555784
6581.7132036122775	1508.5610747541878
6583.08439386303	1534.4360562965571
6584.455869778419	1571.8518968044543
6585.827631417956	1595.893576324451
6587.199678841168	1618.252857034836
6588.572012107595	1633.145990376511
6589.944631276783	1663.6336233689594
6591.3175364083	1678.8499482105208
6592.690727561718	1654.4241160233369
6594.064204796627	1618.9080972754462
6595.437968172626	1557.640801187867
6596.812017749329	1498.1200669843206
6598.18635358636	1519.8882186894489
6599.5609757433585	1578.8238997439669
6600.935884279972	1580.2074804502674
6602.311079255864	1546.1139990853235
6603.686560730708	1544.9915688651076
6605.062328764195	1557.9463093814363
6606.43838341602	1558.5194910112198
6607.814724745898	1561.533436628939
6609.191352813554	1556.6017931053943
6610.568267678725	1545.5740964167749
6611.9454694011565	1532.3285282794918
6613.322958040616	1539.6891303056707
6614.700733656875	1554.4721113553976
6616.07879630972	1558.1246485333124
6617.457146058951	1582.2166405188104
6618.835782964381	1609.0665257053447
6620.214707085831	1583.7977471661254
6621.593918483141	1546.8880779025283
6622.973417216159	1546.1335063055549
6624.353203344746	1540.1478207130472
6625.733276928776	1529.0996534637943
6627.113638028136	1509.1190465918764
6628.494286702727	1468.688554680426
6629.8752230124555	1460.1510727988962
6631.25644701725	1493.0018962625065
6632.637958777046	1540.9372360810407
6634.019758351792	1593.829862685451
6635.401845801448	1607.7775520075115
6636.784221185991	1548.7089262737702
6638.166884565405	1467.0390785578215
6639.54983599969	1442.7425089661929
6640.933075548856	1465.822946151294
6642.316603272929	1493.7596859093178
6643.700419231944	1512.7630392175793
6645.084523485952	1526.2822915341412
6646.468916095012	1547.0321281035096
6647.853597119198	1566.1734362898144
6649.238566618597	1565.1164486407963
6650.623824653309	1525.9015824633427
6652.009371283446	1425.5417754711018
6653.39520656913	1316.16403198995
6654.781330570499	1304.307782399214
6656.167743347702	1350.0636922172098
6657.554444960899	1357.0804655257814
6658.941435470266	1353.2113769662535
6660.328714935989	1363.4421699595705
6661.716283418268	1375.2370692959466
6663.104140977314	1394.553079456769
6664.492287673351	1413.9730837400186
6665.880723566617	1435.5851899359818
6667.269448717359	1465.8145517195082
6668.658463185843	1487.9645725282523
6670.04776703234	1492.7160530468088
6671.437360317139	1496.4655567083046
6672.827243100539	1509.78774358116
6674.21741544285	1528.2876260735682
6675.607877404403	1540.5531717909146
6676.998629045529	1528.6433302275989
6678.389670426579	1521.5839778515262
6679.781001607919	1515.5368822875023
6681.17262264992	1459.7770307768014
