#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	0.33209036170200373
6301.3125	0.49466873639863335
6302.6252734375	0.5823567044442872
6303.938320369467	0.5918544042656761
6305.251640852877	0.5970893195241052
6306.565234944722	0.6023728500886374
6307.8791027020025	0.6076699726226084
6309.193244181732	0.6129686593551957
6310.5076594409375	0.6182726379997517
6311.822348536654	0.6236253921391203
6313.137311525933	0.6291158409778349
6314.452548465834	0.6347504470585456
6315.768059413431	0.6404403476036399
6317.083844425809	0.646135638708314
6318.399903560065	0.6518328819811324
6319.716236873307	0.657547679899651
6321.032844422655	0.663329593122713
6322.349726265244	0.6692041004445471
6323.666882458216	0.6751275290265907
6324.984313058728	0.6810588604828715
6326.302018123949	0.6869914873594517
6327.619997711058	0.6929267250198474
6328.938251877249	0.6988712587889813
6330.256780679723	0.7048319413096873
6331.575584175699	0.7108043348108668
6332.894662422402	0.7167802992120033
6334.214015477073	0.7227575755315461
6335.533643396964	0.7287410772334928
6336.853546239339	0.7347712642298398
6338.173724061472	0.7409158744200308
6339.494176920652	0.7471662511155639
6340.814904874177	0.7534516129035661
6342.135907979359	0.7597401779656108
6343.457186293522	0.7660326894400346
6344.778739874001	0.7723673112203404
6346.100568778142	0.778842975159306
6347.422673063304	0.7854903633563887
6348.745052786858	0.7922164347225724
6350.067708006189	0.7989524084214281
6351.39063877869	0.8056901860401161
6352.713845161769	0.8124429215486119
6354.037327212845	0.8192647169216408
6355.3610849893485	0.826198314240979
6356.685118548721	0.8332014791118413
6358.009427948419	0.8402185003842785
6359.334013245908	0.8472371802765363
6360.658874498668	0.8542615257326809
6361.984011764189	0.8613183713658014
6363.309425099973	0.8684443799957019
6364.635114563535	0.875627519592794
6365.961080212403	0.8828276245057816
6367.2873221041145	0.8900298715548107
6368.61384029622	0.8972347689322382
6369.940634846282	0.904455633629686
6371.267705811875	0.9117214529823158
6372.595053250586	0.9190358746203291
6373.922677220014	0.9263702780750344
6375.250577777768	0.9337077147501817
6376.578754981471	0.9410482095459359
6377.907208888761	0.9484247231617365
6379.235939557279	0.955946403453352
6380.564947044686	0.9636747371326885
6381.894231408654	0.9715154351266903
6383.223792706865	0.9793742238917005
6384.553630997012	0.9872349350078667
6385.883746336804	0.9951088401868806
6387.2141387839565	1.0030564601917642
6388.544808396204	1.0111442268849955
6389.875755231287	1.0193340173533871
6391.20697934696	1.0275486445113764
6392.53848080099	1.0357655681507125
6393.870259651158	1.0439864104588616
6395.202315955253	1.0522300403257039
6396.534649771077	1.0605297329107801
6397.867261156446	1.0688831317698733
6399.2001501691875	1.0772558908099668
6400.533316867139	1.0856315096002902
6401.866761308153	1.0940109771026116
6403.200483550093	1.1024285259828945
6404.534483650832	1.1109789803307437
6405.868761668259	1.1196974367551176
6407.2033176602745	1.1284961125261497
6408.5381516847865	1.1373057420217554
6409.873263799722	1.1461174979905828
6411.2086540630135	1.1549414364759742
6412.544322532611	1.1638206478942918
6413.880269266471	1.1727916683530044
6415.216494322568	1.18182212876683
6416.552997758886	1.1908656425400717
6417.8897796334195	1.1999112726388987
6419.226840004177	1.2089659594291642
6420.5641789291785	1.2180790842702758
6421.9017964664545	1.227322623692608
6423.239692674053	1.2366774668097058
6424.577867610025	1.2460659598464645
6425.9163213324455	1.2554578193436772
6427.25505389939	1.2648511673642033
6428.594065368952	1.2742403202896693
6429.933355799238	1.2836122874746279
6431.272925248362	1.2929646964445887
6432.612773774456	1.3023101850417225
6433.9529014356585	1.311656803372513
6435.293308290125	1.3210059198553437
6436.63399439602	1.3303709220879378
6437.974959811519	1.3397991658485862
6439.316204594813	1.3493205592081732
6440.657728804104	1.3588952606405413
6441.999532497605	1.3684800670831647
6443.341615733541	1.37806715114314
6444.683978570154	1.3876721416314999
6446.026621065689	1.3973825451504711
6447.369543278411	1.4073004182571776
6448.7127452665945	1.41737462158702
6450.056227088525	1.4274886166947334
6451.399988802502	1.4376058616091272
6452.744030466836	1.447723713208936
6454.088352139851	1.4578283594205854
6455.43295387988	1.4678939494691596
6456.777835745272	1.4779208068680054
6458.122997794385	1.4879352766088467
6459.468440085592	1.4979508385591844
6460.814162677278	1.507967143816648
6462.160165627836	1.5179600346722604
6463.506448995675	1.52785855149655
6464.853012839217	1.537632170964578
6466.199857216891	1.5473453201487013
6467.546982187145	1.5570526201614314
6468.894387808435	1.5667630585965897
6470.242074139227	1.5765214698224774
6471.590041238007	1.5865298043598233
6472.938289163264	1.5969720779434333
6474.286817973508	1.6077026554082283
6475.6356277272525	1.618493955298384
6476.984718483029	1.6292888234185958
6478.334090299379	1.6401394507525477
6479.683743234858	1.6514442816247263
6481.033677348033	1.6638209376481536
6482.38389269748	1.677141900305489
6483.734389341793	1.6907503607620404
6485.085167339573	1.704375472130045
6486.436226749436	1.7180091094101817
6487.787567630007	1.7317252603985873
6489.139190039932	1.7457025534645894
6490.491094037857	1.7599837673358416
6491.843279682447	1.7743976398229706
6493.195747032382	1.788827507929764
6494.548496146348	1.8032598192331735
6495.901527083045	1.817678448040596
6497.254839901187	1.8320226760307583
6498.6084346595	1.8462507525568452
6499.962311416722	1.8604127176552014
6501.316470231601	1.874566316736369
6502.670911162898	1.8887223629129146
6504.025634269391	1.902848418025319
6505.3806396098635	1.9167544823615987
6506.735927243117	1.9302058184983406
6508.091497227958	1.9433044908243142
6509.447349623215	1.956314448338199
6510.80348448772	1.9693239228662356
6512.159901880322	1.9823063149709572
6513.51660185988	1.9949534129788822
6514.873584485267	2.006644084210843
6516.23084981537	2.0173460515344876
