#wavelength (Angstrom)	surface_flux (erg / (Angstrom cm2 s))
6300.0	0.2785280194799248
6301.3125	0.41532184693750984
6302.6252734375	0.4899184081801636
6303.938320369467	0.49915883500524705
6305.251640852877	0.5048819916201583
6306.565234944722	0.5106850439574495
6307.8791027020025	0.51650999140361
6309.193244181732	0.5223369132304806
6310.5076594409375	0.5281697457463463
6311.822348536654	0.534057254577359
6313.137311525933	0.5400991601382431
6314.452548465834	0.5463027099861919
6315.768059413431	0.5525682469776907
6317.083844425809	0.5588398052636867
6318.399903560065	0.5651136682869582
6319.716236873307	0.5714101766589582
6321.032844422655	0.5777939416419516
6322.349726265244	0.5842981794177889
6323.666882458216	0.5908659544658112
6324.984313058728	0.5974437918260164
6326.302018123949	0.6040231922199811
6327.619997711058	0.6106115998854554
6328.938251877249	0.6172461479476099
6330.256780679723	0.6239648989120615
6331.575584175699	0.6307432016161052
6332.894662422402	0.6375358400703584
6334.214015477073	0.6443302156026128
6335.533643396964	0.651132372532458
6336.853546239339	0.6579940292653749
6338.173724061472	0.6650017726714861
6339.494176920652	0.6721445371822438
6340.814904874177	0.6793318454409204
6342.135907979359	0.6865230718616596
6343.457186293522	0.6937191438237503
6344.778739874001	0.700968518941683
6346.100568778142	0.7083968134258436
6347.422673063304	0.7160429850699087
6348.745052786858	0.7237888972444756
6350.067708006189	0.7315472171688283
6351.39063877869	0.7393076483739596
6352.713845161769	0.7470864323785416
6354.037327212845	0.7549503716179613
6355.3610849893485	0.762952241890051
6356.685118548721	0.771039894215458
6358.009427948419	0.7791445391799147
6359.334013245908	0.7872511544868913
6360.658874498668	0.7953689179169877
6361.984011764189	0.8035582180756797
6363.309425099973	0.8119015610841361
6364.635114563535	0.8203718695827121
6365.961080212403	0.8288787539675215
6367.2873221041145	0.8373888556414633
6368.61384029622	0.8459024873346211
6369.940634846282	0.8544399984007834
6371.267705811875	0.863045683771746
6372.595053250586	0.8717251172189912
6373.922677220014	0.8804345641960897
6375.250577777768	0.8891481257412523
6376.578754981471	0.8978654889148825
6377.907208888761	0.906629458548796
6379.235939557279	0.9155817810162703
6380.564947044686	0.9248023068711076
6381.894231408654	0.9341685862378668
6383.223792706865	0.9435581894084982
6384.553630997012	0.9529501522096163
6385.883746336804	0.9623612321272601
6387.2141387839565	0.9718812981104649
6388.544808396204	0.9816089966725038
6389.875755231287	0.9914877178875171
6391.20697934696	1.0014028442993945
6392.53848080099	1.0113209034047697
6393.870259651158	1.0212435444422223
6395.202315955253	1.0311922771720732
6396.534649771077	1.041205033893141
6397.867261156446	1.051279128382689
6399.2001501691875	1.0613754075709634
6400.533316867139	1.07147506168856
6401.866761308153	1.0815799966683
6403.200483550093	1.0917419044164884
6404.534483650832	1.102103971113494
6405.868761668259	1.11271919323733
6407.2033176602745	1.1234550169819575
6408.5381516847865	1.134206849748128
6409.873263799722	1.144961395380325
6411.2086540630135	1.1557350258644865
6412.544322532611	1.166597891572009
6413.880269266471	1.1776094725613668
6415.216494322568	1.1887170723096943
6416.552997758886	1.1998451740053586
6417.8897796334195	1.2109759597739491
6419.226840004177	1.222118862618525
6420.5641789291785	1.2333413440145438
6421.9017964664545	1.2447417334570812
6423.239692674053	1.2562939228709427
6424.577867610025	1.2678918267803825
6425.9163213324455	1.2794940738843976
6427.25505389939	1.29110008969203
6428.594065368952	1.302726285988651
6429.933355799238	1.3144101718740269
6431.272925248362	1.3261585989888713
6432.612773774456	1.3379350802309633
6433.9529014356585	1.3497163744860212
6435.293308290125	1.361501256848354
6436.63399439602	1.3733172340012334
6437.974959811519	1.3852616114909424
6439.316204594813	1.3973958436036371
6440.657728804104	1.4096380643090032
6441.999532497605	1.4218995003465724
6443.341615733541	1.434163878278176
6444.683978570154	1.4464497385621418
6446.026621065689	1.4588611889102752
6447.369543278411	1.4715196472936172
6448.7127452665945	1.4843642726221546
6450.056227088525	1.4972564177201224
6451.399988802502	1.5101526102898597
6452.744030466836	1.523050817636886
6454.088352139851	1.5359448573910814
6455.43295387988	1.548823158268464
6456.777835745272	1.5616858654481995
6458.122997794385	1.574544772167676
6459.468440085592	1.587405912817392
6460.814162677278	1.6002695473629744
6462.160165627836	1.6131323400672408
6463.506448995675	1.6259844917398496
6464.853012839217	1.638821787537506
6466.199857216891	1.6516531254861553
6467.546982187145	1.6644860493860512
6468.894387808435	1.6773230517151014
6470.242074139227	1.6902196534522858
6471.590041238007	1.7034260416694031
6472.938289163264	1.717170184872514
6474.286817973508	1.7312716625151638
6475.6356277272525	1.7454485346310393
6476.984718483029	1.7596299434016656
6478.334090299379	1.7738672084785914
6479.683743234858	1.7885542438420339
6481.033677348033	1.8043016486130936
6482.38389269748	1.820983354371239
6483.734389341793	1.8379500206553683
6485.085167339573	1.8549338803849353
6486.436226749436	1.8719288942987231
6487.787567630007	1.8890341387933232
6489.139190039932	1.9064888135993827
6490.491094037857	1.9243502033058302
6491.843279682447	1.9423889720636816
6493.195747032382	1.9604488973560308
6494.548496146348	1.9785127414327428
6495.901527083045	1.9965847426373584
6497.254839901187	2.0146808874222475
6498.6084346595	2.032812168561541
6499.962311416722	2.050965412805755
6501.316470231601	2.069125418287331
6502.670911162898	2.087288774530154
6504.025634269391	2.105419474011567
6505.3806396098635	2.1233073258926374
6506.735927243117	2.1406926473543515
6508.091497227958	2.1576883492586134
6509.447349623215	2.174586430525968
6510.80348448772	2.1914845022139455
6512.159901880322	2.2083603823006004
6513.51660185988	2.2249480749836157
6514.873584485267	2.240711524114722
6516.23084981537	2.255622873793173
6517.58839790908	2.2702205302179403
