age,mass,luminosity,temperature,gravity,radius
0.008,0.002,-5.211,762.0,3.4330000000000003,0.1422
0.008,0.003,-4.837,936.0,3.592,0.145
0.008,0.004,-4.556,1088.0,3.698,0.1482
0.008,0.005,-4.327,1228.0,3.7760000000000002,0.1514
0.008,0.006,-4.137,1356.0,3.8360000000000003,0.1548
0.008,0.006999999999999999,-3.9760000000000004,1472.0,3.885,0.1581
0.008,0.008,-3.835,1579.0,3.924,0.1616
0.008,0.009000000000000001,-3.722,1666.0,3.9560000000000004,0.1651
0.008,0.01,-3.617,1751.0,3.983,0.1687
0.008,0.011000000000000001,-3.5180000000000002,1834.0,4.005,0.1725
0.008,0.012,-3.428,1907.0,4.021,0.1769
0.008,0.013000000000000001,-3.34,1977.0,4.03,0.1822
0.008,0.013999999999999999,-3.237,2058.0,4.029,0.1893
0.008,0.015,-3.1260000000000003,2142.0,4.018,0.1986
0.008,0.016,-3.022,2215.0,4.0,0.2093
0.008,0.017,-2.923,2280.0,3.978,0.2213
0.008,0.018000000000000002,-2.838,2333.0,3.958,0.233
0.008,0.019,-2.764,2378.0,3.94,0.2444
0.008,0.02,-2.698,2416.0,3.924,0.2554
