age,mass,luminosity,temperature,gravity,radius
0.04,0.002,-6.05,491.0,3.509,0.1303
0.04,0.003,-5.712000000000001,594.0,3.679,0.1312
0.04,0.004,-5.444,692.0,3.799,0.132
0.04,0.005,-5.223,784.0,3.892,0.1325
0.04,0.006,-5.039,870.0,3.968,0.133
0.04,0.006999999999999999,-4.877,954.0,4.033,0.1333
0.04,0.008,-4.734,1034.0,4.088,0.1337
0.04,0.009000000000000001,-4.606,1111.0,4.136,0.1342
0.04,0.01,-4.475,1195.0,4.177,0.135
0.04,0.011000000000000001,-4.298,1312.0,4.204,0.1373
0.04,0.012,-4.008,1510.0,4.197,0.1445
0.04,0.013000000000000001,-3.6910000000000003,1739.0,4.159,0.1572
0.04,0.013999999999999999,-3.4989999999999997,1885.0,4.14,0.1667
0.04,0.015,-3.424,1947.0,4.151,0.1704
0.04,0.016,-3.4560000000000004,1938.0,4.202,0.1659
0.04,0.017,-3.5260000000000002,1901.0,4.265,0.159
0.04,0.018000000000000002,-3.537,1903.0,4.302,0.1567
0.04,0.019,-3.529,1918.0,4.332,0.1556
0.04,0.02,-3.517,1938.0,4.36,0.1547
0.04,0.022000000000000002,-3.452,2001.0,4.393,0.1561
0.04,0.024,-3.3989999999999996,2058.0,4.426,0.1569
0.04,0.026000000000000002,-3.341,2115.0,4.45,0.1589
0.04,0.027999999999999997,-3.282,2172.0,4.468999999999999,0.1613
0.04,0.03,-3.234,2219.0,4.489,0.1632
0.04,0.033,-3.161,2290.0,4.512,0.1667
0.04,0.035,-3.1180000000000003,2335.0,4.5280000000000005,0.1687
0.04,0.038,-3.052,2398.0,4.544,0.1725
0.04,0.04,-3.012,2438.0,4.555,0.1748
