age,mass,luminosity,temperature,gravity,radius
4.0,0.008,-7.138999999999999,287.0,4.268,0.1088
4.0,0.009000000000000001,-7.037999999999999,306.0,4.3260000000000005,0.1079
4.0,0.01,-6.935,326.0,4.379,0.107
4.0,0.011000000000000001,-6.8229999999999995,348.0,4.426,0.1063
4.0,0.012,-6.68,379.0,4.467,0.1058
4.0,0.013000000000000001,-6.686,380.0,4.513,0.1045
4.0,0.013999999999999999,-6.63,394.0,4.553,0.1036
4.0,0.015,-6.5760000000000005,409.0,4.59,0.1027
4.0,0.016,-6.517,424.0,4.625,0.1019
4.0,0.017,-6.457999999999999,441.0,4.658,0.1012
4.0,0.018000000000000002,-6.401,457.0,4.689,0.1004
4.0,0.019,-6.349,473.0,4.718999999999999,0.0997
4.0,0.02,-6.296,489.0,4.747,0.099
4.0,0.022000000000000002,-6.188,524.0,4.8,0.0978
4.0,0.024,-6.105,553.0,4.849,0.0965
4.0,0.026000000000000002,-6.011,587.0,4.893,0.0954
4.0,0.027999999999999997,-5.928999999999999,619.0,4.935,0.0944
4.0,0.03,-5.851,651.0,4.974,0.0934
4.0,0.033,-5.7410000000000005,699.0,5.029,0.092
4.0,0.035,-5.68,727.0,5.063,0.091
4.0,0.038,-5.571000000000001,779.0,5.11,0.0899
4.0,0.04,-5.507000000000001,811.0,5.138999999999999,0.0892
4.0,0.043,-5.426,855.0,5.181,0.0881
4.0,0.045,-5.3660000000000005,889.0,5.207000000000001,0.0875
4.0,0.048,-5.278,939.0,5.242999999999999,0.0867
4.0,0.05,-5.221,974.0,5.266,0.0861
4.0,0.053,-5.13,1030.0,5.297999999999999,0.0855
4.0,0.055,-5.07,1068.0,5.318,0.0851
4.0,0.057999999999999996,-4.97,1134.0,5.345,0.0848
4.0,0.06,-4.895,1184.0,5.36,0.0847
4.0,0.063,-4.766,1275.0,5.38,0.0848
4.0,0.064,-4.717,1310.0,5.385,0.0849
4.0,0.065,-4.663,1350.0,5.39,0.0852
4.0,0.066,-4.602,1395.0,5.392,0.0856
4.0,0.067,-4.543,1440.0,5.395,0.086
4.0,0.068,-4.475,1492.0,5.395,0.0866
4.0,0.069,-4.4030000000000005,1548.0,5.394,0.0873
4.0,0.07,-4.3260000000000005,1610.0,5.391,0.0882
4.0,0.071,-4.25,1672.0,5.3870000000000005,0.0893
4.0,0.07200000000000001,-4.172,1737.0,5.382000000000001,0.0905
4.0,0.073,-4.09,1807.0,5.374,0.0919
4.0,0.07400000000000001,-4.015,1871.0,5.3660000000000005,0.0934
4.0,0.075,-3.947,1931.0,5.358,0.0949
4.0,0.077,-3.821,2043.0,5.341,0.0981
4.0,0.08,-3.668,2180.0,5.318,0.1027
4.0,0.085,-3.483,2346.0,5.2860000000000005,0.1097
4.0,0.09,-3.3480000000000003,2463.0,5.261,0.1163
