age,mass,luminosity,temperature,gravity,radius
1.5,0.005,-7.0760000000000005,293.0,4.037,0.1122
1.5,0.006,-6.93,320.0,4.121,0.1115
1.5,0.006999999999999999,-6.807,345.0,4.195,0.1107
1.5,0.008,-6.699,368.0,4.26,0.1098
1.5,0.009000000000000001,-6.601,391.0,4.3180000000000005,0.1089
1.5,0.01,-6.5089999999999995,414.0,4.371,0.1079
1.5,0.011000000000000001,-6.397,443.0,4.419,0.1072
1.5,0.012,-6.195,499.0,4.458,0.107
1.5,0.013000000000000001,-6.192,503.0,4.503,0.1057
1.5,0.013999999999999999,-6.17,512.0,4.545,0.1045
1.5,0.015,-6.106,533.0,4.582,0.1037
1.5,0.016,-6.042999999999999,555.0,4.6160000000000005,0.1029
1.5,0.017,-5.98,577.0,4.649,0.1022
1.5,0.018000000000000002,-5.925,598.0,4.68,0.1015
1.5,0.019,-5.8660000000000005,621.0,4.709,0.1008
1.5,0.02,-5.808,644.0,4.737,0.1002
1.5,0.022000000000000002,-5.7010000000000005,689.0,4.789,0.099
1.5,0.024,-5.602,733.0,4.837,0.0978
1.5,0.026000000000000002,-5.5120000000000005,777.0,4.881,0.0968
1.5,0.027999999999999997,-5.431,818.0,4.922,0.0958
1.5,0.03,-5.345,864.0,4.96,0.0949
1.5,0.033,-5.232,928.0,5.013,0.0936
1.5,0.035,-5.156000000000001,973.0,5.046,0.0929
1.5,0.038,-5.056,1037.0,5.091,0.0918
1.5,0.04,-4.988,1082.0,5.12,0.0912
1.5,0.043,-4.888,1151.0,5.159,0.0904
1.5,0.045,-4.831,1193.0,5.184,0.0899
1.5,0.048,-4.7410000000000005,1261.0,5.218,0.0892
1.5,0.05,-4.685,1305.0,5.239,0.0888
1.5,0.053,-4.607,1369.0,5.27,0.0883
1.5,0.055,-4.5569999999999995,1412.0,5.289,0.0879
1.5,0.057999999999999996,-4.476,1482.0,5.316,0.0876
1.5,0.06,-4.418,1533.0,5.331,0.0875
1.5,0.063,-4.328,1615.0,5.352,0.0875
1.5,0.064,-4.293,1646.0,5.358,0.0877
1.5,0.065,-4.263,1675.0,5.364,0.0877
1.5,0.066,-4.226,1709.0,5.369,0.0879
1.5,0.067,-4.189,1744.0,5.374,0.0881
1.5,0.068,-4.15,1781.0,5.377999999999999,0.0883
1.5,0.069,-4.11,1819.0,5.381,0.0886
1.5,0.07,-4.066,1861.0,5.3839999999999995,0.089
1.5,0.071,-4.023,1904.0,5.385,0.0895
1.5,0.07200000000000001,-3.978,1948.0,5.3870000000000005,0.09
1.5,0.073,-3.929,1997.0,5.386,0.0906
1.5,0.07400000000000001,-3.885,2041.0,5.3870000000000005,0.0912
1.5,0.075,-3.8339999999999996,2092.0,5.385,0.092
1.5,0.077,-3.736,2192.0,5.379,0.0939
1.5,0.08,-3.593,2338.0,5.365,0.0973
1.5,0.085,-3.392,2544.0,5.336,0.1036
