age,mass,luminosity,temperature,gravity,radius
8.0,0.01,-7.2010000000000005,283.0,4.399,0.1046
8.0,0.011000000000000001,-7.059,307.0,4.445,0.104
8.0,0.012,-6.984,322.0,4.49,0.1032
8.0,0.013000000000000001,-6.941,332.0,4.533,0.1022
8.0,0.013999999999999999,-6.875,346.0,4.572,0.1014
8.0,0.015,-6.808,361.0,4.6080000000000005,0.1007
8.0,0.016,-6.742999999999999,376.0,4.6419999999999995,0.1
8.0,0.017,-6.681,391.0,4.6739999999999995,0.0993
8.0,0.018000000000000002,-6.6129999999999995,408.0,4.704,0.0987
8.0,0.019,-6.564,421.0,4.7330000000000005,0.0981
8.0,0.02,-6.502000000000001,438.0,4.761,0.0975
8.0,0.022000000000000002,-6.396,468.0,4.812,0.0963
8.0,0.024,-6.297000000000001,498.0,4.86,0.0953
8.0,0.026000000000000002,-6.204,528.0,4.9030000000000005,0.0943
8.0,0.027999999999999997,-6.1160000000000005,558.0,4.9430000000000005,0.0935
8.0,0.03,-6.037000000000001,587.0,4.981,0.0926
8.0,0.033,-5.928999999999999,629.0,5.034,0.0914
8.0,0.035,-5.867000000000001,654.0,5.066,0.0907
8.0,0.038,-5.78,691.0,5.111000000000001,0.0897
8.0,0.04,-5.736000000000001,712.0,5.14,0.089
8.0,0.043,-5.654,750.0,5.181,0.0882
8.0,0.045,-5.597,777.0,5.206,0.0876
8.0,0.048,-5.519,816.0,5.2410000000000005,0.0869
8.0,0.05,-5.471,841.0,5.2620000000000005,0.0865
8.0,0.053,-5.402,878.0,5.292999999999999,0.086
8.0,0.055,-5.351,905.0,5.311,0.0858
8.0,0.057999999999999996,-5.261,953.0,5.334,0.0858
8.0,0.06,-5.188,993.0,5.346,0.0861
8.0,0.063,-5.033,1080.0,5.359,0.0868
8.0,0.064,-4.949,1132.0,5.3629999999999995,0.0872
8.0,0.065,-4.834,1205.0,5.364,0.0877
8.0,0.066,-4.744,1264.0,5.3629999999999995,0.0885
8.0,0.067,-4.6610000000000005,1321.0,5.3629999999999995,0.0892
8.0,0.068,-4.5569999999999995,1398.0,5.364,0.0897
8.0,0.069,-4.453,1476.0,5.36,0.0908
8.0,0.07,-4.359,1550.0,5.358,0.0917
8.0,0.071,-4.269,1625.0,5.357,0.0925
8.0,0.07200000000000001,-4.184,1700.0,5.355,0.0933
8.0,0.073,-4.104,1773.0,5.355,0.094
8.0,0.07400000000000001,-4.026,1841.0,5.348,0.0953
8.0,0.075,-3.9539999999999997,1905.0,5.3420000000000005,0.0967
8.0,0.077,-3.824,2043.0,5.343999999999999,0.0977
8.0,0.08,-3.655,2215.0,5.332000000000001,0.101
8.0,0.085,-3.445,2427.0,5.308,0.1071
