age,mass,luminosity,temperature,gravity,radius
8.0,0.011000000000000001,-7.202000000000001,284.0,4.452,0.1032
8.0,0.012,-7.111000000000001,301.0,4.496,0.1024
8.0,0.013000000000000001,-7.062,311.0,4.539,0.1014
8.0,0.013999999999999999,-7.002999999999999,323.0,4.579,0.1006
8.0,0.015,-6.942,336.0,4.6160000000000005,0.0998
8.0,0.016,-6.8839999999999995,349.0,4.65,0.099
8.0,0.017,-6.827000000000001,362.0,4.683,0.0982
8.0,0.018000000000000002,-6.765,376.0,4.715,0.0975
8.0,0.019,-6.72,387.0,4.745,0.0968
8.0,0.02,-6.664,402.0,4.773,0.0961
8.0,0.022000000000000002,-6.566,428.0,4.827,0.0948
8.0,0.024,-6.475,454.0,4.876,0.0935
8.0,0.026000000000000002,-6.39,480.0,4.922,0.0924
8.0,0.027999999999999997,-6.309,506.0,4.9639999999999995,0.0913
8.0,0.03,-6.237,530.0,5.004,0.0902
8.0,0.033,-6.135,566.0,5.059,0.0888
8.0,0.035,-6.067,592.0,5.093999999999999,0.0879
8.0,0.038,-5.96,634.0,5.141,0.0867
8.0,0.04,-5.902,659.0,5.172000000000001,0.0859
8.0,0.043,-5.806,700.0,5.2139999999999995,0.0848
8.0,0.045,-5.742999999999999,729.0,5.24,0.0842
8.0,0.048,-5.649,774.0,5.278,0.0833
8.0,0.05,-5.585,805.0,5.301,0.0827
8.0,0.053,-5.476,861.0,5.332999999999999,0.0821
8.0,0.055,-5.415,894.0,5.354,0.0817
8.0,0.057999999999999996,-5.281000000000001,968.0,5.381,0.0813
8.0,0.06,-5.172999999999999,1030.0,5.395,0.0813
8.0,0.063,-4.901,1197.0,5.407,0.0823
8.0,0.064,-4.833,1238.0,5.404,0.0832
8.0,0.065,-4.768,1276.0,5.397,0.0844
8.0,0.066,-4.7,1314.0,5.3870000000000005,0.0861
8.0,0.067,-4.624,1357.0,5.374,0.0881
8.0,0.068,-4.544,1407.0,5.362,0.09
8.0,0.069,-4.453,1474.0,5.359,0.091
8.0,0.07,-4.36,1549.0,5.359,0.0916
8.0,0.071,-4.269,1625.0,5.356,0.0925
8.0,0.07200000000000001,-4.183,1700.0,5.355,0.0933
8.0,0.073,-4.104,1773.0,5.355,0.094
8.0,0.07400000000000001,-4.026,1841.0,5.348,0.0953
8.0,0.075,-3.9539999999999997,1905.0,5.3420000000000005,0.0967
8.0,0.077,-3.824,2043.0,5.343999999999999,0.0977
8.0,0.08,-3.655,2215.0,5.332000000000001,0.101
8.0,0.085,-3.445,2427.0,5.308,0.1071
