age,mass,luminosity,temperature,gravity,radius
0.01,0.002,-5.332000000000001,716.0,3.446,0.1401
0.01,0.003,-4.959,880.0,3.6069999999999998,0.1424
0.01,0.004,-4.678999999999999,1024.0,3.716,0.1451
0.01,0.005,-4.457,1154.0,3.7969999999999997,0.1478
0.01,0.006,-4.258,1282.0,3.861,0.1505
0.01,0.006999999999999999,-4.102,1390.0,3.912,0.1533
0.01,0.008,-3.9560000000000004,1498.0,3.9539999999999997,0.156
0.01,0.009000000000000001,-3.832,1594.0,3.989,0.159
0.01,0.01,-3.73,1674.0,4.018,0.1621
0.01,0.011000000000000001,-3.628,1757.0,4.042,0.1654
0.01,0.012,-3.523,1844.0,4.058,0.1696
0.01,0.013000000000000001,-3.415,1929.0,4.063,0.1756
0.01,0.013999999999999999,-3.292,2021.0,4.053999999999999,0.1841
0.01,0.015,-3.158,2122.0,4.034,0.1949
0.01,0.016,-3.04,2205.0,4.01,0.2069
0.01,0.017,-2.938,2272.0,3.987,0.219
0.01,0.018000000000000002,-2.853,2326.0,3.968,0.2304
0.01,0.019,-2.78,2371.0,3.951,0.2413
0.01,0.02,-2.717,2408.0,3.938,0.2514
