age,mass,luminosity,temperature,gravity,radius
0.008,0.002,-5.226,765.0,3.4530000000000003,0.1389
0.008,0.003,-4.85,940.0,3.613,0.1415
0.008,0.004,-4.571000000000001,1093.0,3.721,0.1443
0.008,0.005,-4.3469999999999995,1232.0,3.801,0.1471
0.008,0.006,-4.162,1358.0,3.864,0.1499
0.008,0.006999999999999999,-4.0,1478.0,3.9160000000000004,0.1526
0.008,0.008,-3.86,1586.0,3.958,0.1553
0.008,0.009000000000000001,-3.738,1687.0,3.9939999999999998,0.1582
0.008,0.01,-3.6289999999999996,1779.0,4.023,0.1612
0.008,0.011000000000000001,-3.529,1866.0,4.047,0.1644
0.008,0.012,-3.432,1950.0,4.064,0.1684
0.008,0.013000000000000001,-3.322,2043.0,4.07,0.174
0.008,0.013999999999999999,-3.2,2144.0,4.064,0.1819
0.008,0.015,-3.074,2241.0,4.045,0.1924
0.008,0.016,-2.957,2326.0,4.021,0.2043
0.008,0.017,-2.859,2394.0,3.9989999999999997,0.2161
0.008,0.018000000000000002,-2.773,2451.0,3.9789999999999996,0.2276
