age,mass,luminosity,temperature,gravity,radius
10.0,0.013000000000000001,-7.1739999999999995,292.0,4.544,0.1009
10.0,0.013999999999999999,-7.114,304.0,4.583,0.1
10.0,0.015,-7.053,316.0,4.62,0.0992
10.0,0.016,-6.995,328.0,4.655,0.0985
10.0,0.017,-6.939,340.0,4.688,0.0977
10.0,0.018000000000000002,-6.885,352.0,4.72,0.097
10.0,0.019,-6.832000000000001,364.0,4.75,0.0962
10.0,0.02,-6.782,376.0,4.7780000000000005,0.0955
10.0,0.022000000000000002,-6.685,401.0,4.832,0.0942
10.0,0.024,-6.596,425.0,4.881,0.0929
10.0,0.026000000000000002,-6.513,448.0,4.927,0.0918
10.0,0.027999999999999997,-6.436,472.0,4.97,0.0907
10.0,0.03,-6.364,494.0,5.01,0.0896
10.0,0.033,-6.2620000000000005,528.0,5.065,0.0882
10.0,0.035,-6.196000000000001,552.0,5.1,0.0873
10.0,0.038,-6.1,587.0,5.148,0.086
10.0,0.04,-6.037000000000001,612.0,5.178,0.0852
10.0,0.043,-5.945,649.0,5.221,0.0841
10.0,0.045,-5.885,675.0,5.247999999999999,0.0835
10.0,0.048,-5.795,715.0,5.2860000000000005,0.0825
10.0,0.05,-5.733,743.0,5.309,0.0819
10.0,0.053,-5.638999999999999,789.0,5.343,0.0812
10.0,0.055,-5.568,823.0,5.3629999999999995,0.0808
10.0,0.057999999999999996,-5.4479999999999995,885.0,5.392,0.0803
10.0,0.06,-5.348,938.0,5.4079999999999995,0.0801
10.0,0.063,-5.119,1067.0,5.4239999999999995,0.0806
10.0,0.064,-4.974,1156.0,5.425,0.0812
10.0,0.065,-4.853,1230.0,5.417999999999999,0.0824
10.0,0.066,-4.758,1284.0,5.404,0.0844
10.0,0.067,-4.658,1339.0,5.3839999999999995,0.0871
10.0,0.068,-4.556,1399.0,5.365,0.0897
10.0,0.069,-4.456,1472.0,5.359,0.0909
10.0,0.07,-4.363,1547.0,5.359,0.0916
10.0,0.071,-4.27,1624.0,5.357,0.0925
10.0,0.07200000000000001,-4.184,1699.0,5.355,0.0933
10.0,0.073,-4.105,1772.0,5.355,0.0939
10.0,0.07400000000000001,-4.026,1841.0,5.348,0.0953
10.0,0.075,-3.9539999999999997,1905.0,5.3420000000000005,0.0967
10.0,0.077,-3.824,2043.0,5.343999999999999,0.0977
10.0,0.08,-3.655,2215.0,5.332000000000001,0.1009
10.0,0.085,-3.446,2426.0,5.308,0.1071
