age,mass,luminosity,temperature,gravity,radius
10.0,0.011000000000000001,-7.193,286.0,4.452,0.1032
10.0,0.012,-7.114,300.0,4.497,0.1024
10.0,0.013000000000000001,-7.063,311.0,4.539,0.1014
10.0,0.013999999999999999,-6.996,324.0,4.578,0.1007
10.0,0.015,-6.928,338.0,4.614,0.0999
10.0,0.016,-6.864,352.0,4.648,0.0992
10.0,0.017,-6.801,366.0,4.681,0.0986
10.0,0.018000000000000002,-6.742000000000001,381.0,4.711,0.0979
10.0,0.019,-6.684,395.0,4.74,0.0973
10.0,0.02,-6.627999999999999,409.0,4.768,0.0966
10.0,0.022000000000000002,-6.522,437.0,4.82,0.0955
10.0,0.024,-6.422999999999999,466.0,4.868,0.0944
10.0,0.026000000000000002,-6.332999999999999,493.0,4.912,0.0934
10.0,0.027999999999999997,-6.247999999999999,520.0,4.953,0.0924
10.0,0.03,-6.165,548.0,4.9910000000000005,0.0916
10.0,0.033,-6.045,592.0,5.044,0.0904
10.0,0.035,-5.974,619.0,5.077,0.0896
10.0,0.038,-5.8870000000000005,654.0,5.122000000000001,0.0886
10.0,0.04,-5.837999999999999,675.0,5.151,0.088
10.0,0.043,-5.769,706.0,5.191,0.0871
10.0,0.045,-5.718999999999999,729.0,5.2170000000000005,0.0865
10.0,0.048,-5.635,769.0,5.252000000000001,0.0858
10.0,0.05,-5.577999999999999,796.0,5.274,0.0853
10.0,0.053,-5.496,837.0,5.303999999999999,0.0849
10.0,0.055,-5.438,866.0,5.322,0.0847
10.0,0.057999999999999996,-5.337000000000001,918.0,5.345,0.0847
10.0,0.06,-5.254,961.0,5.356,0.0851
10.0,0.063,-5.083,1053.0,5.365,0.0863
10.0,0.064,-5.005,1099.0,5.367000000000001,0.0867
10.0,0.065,-4.888999999999999,1172.0,5.37,0.0872
10.0,0.066,-4.77,1247.0,5.367000000000001,0.0881
10.0,0.067,-4.672,1313.0,5.364,0.0891
10.0,0.068,-4.57,1389.0,5.3660000000000005,0.0896
10.0,0.069,-4.459,1471.0,5.361000000000001,0.0907
10.0,0.07,-4.361000000000001,1548.0,5.358,0.0917
10.0,0.071,-4.271,1624.0,5.357,0.0925
10.0,0.07200000000000001,-4.185,1699.0,5.355,0.0933
10.0,0.073,-4.105,1772.0,5.355,0.0939
10.0,0.07400000000000001,-4.026,1841.0,5.348,0.0953
10.0,0.075,-3.9539999999999997,1905.0,5.3420000000000005,0.0967
10.0,0.077,-3.824,2043.0,5.343999999999999,0.0977
10.0,0.08,-3.655,2215.0,5.332000000000001,0.1009
10.0,0.085,-3.446,2426.0,5.308,0.1071
