age,mass,luminosity,temperature,gravity,radius
0.006,0.002,-5.093,826.0,3.4539999999999997,0.1388
0.006,0.003,-4.717,1015.0,3.613,0.1415
0.006,0.004,-4.438,1180.0,3.72,0.1444
0.006,0.005,-4.211,1331.0,3.8,0.1473
0.006,0.006,-4.022,1470.0,3.862,0.1502
0.006,0.006999999999999999,-3.859,1600.0,3.9130000000000003,0.1531
0.006,0.008,-3.714,1721.0,3.9530000000000003,0.1562
0.006,0.009000000000000001,-3.591,1829.0,3.987,0.1594
0.006,0.01,-3.483,1927.0,4.015,0.1627
0.006,0.011000000000000001,-3.384,2017.0,4.037,0.1663
0.006,0.012,-3.293,2101.0,4.055,0.1702
0.006,0.013000000000000001,-3.2,2184.0,4.064,0.1753
0.006,0.013999999999999999,-3.0980000000000003,2271.0,4.062,0.1824
0.006,0.015,-2.986,2360.0,4.047,0.1921
0.006,0.016,-2.88,2440.0,4.027,0.2029
