age,mass,luminosity,temperature,gravity,radius
0.2,0.002,-6.827999999999999,328.0,3.585,0.1193
0.2,0.003,-6.526,389.0,3.755,0.1202
0.2,0.004,-6.311,440.0,3.88,0.1202
0.2,0.005,-6.147,485.0,3.9810000000000003,0.1197
0.2,0.006,-5.987,533.0,4.065,0.1189
0.2,0.006999999999999999,-5.821000000000001,589.0,4.138,0.1181
0.2,0.008,-5.683,639.0,4.202,0.1174
0.2,0.009000000000000001,-5.565,686.0,4.258,0.1167
0.2,0.01,-5.443,738.0,4.308,0.1161
0.2,0.011000000000000001,-5.2620000000000005,818.0,4.348,0.1162
0.2,0.012,-4.796,1052.0,4.356,0.1203
0.2,0.013000000000000001,-4.762,1078.0,4.399,0.1192
0.2,0.013999999999999999,-4.9239999999999995,997.0,4.459,0.1155
0.2,0.015,-4.913,1009.0,4.499,0.1142
0.2,0.016,-4.8660000000000005,1041.0,4.532,0.1134
0.2,0.017,-4.803,1082.0,4.563,0.1129
0.2,0.018000000000000002,-4.752,1116.0,4.592,0.1123
0.2,0.019,-4.69,1159.0,4.618,0.112
0.2,0.02,-4.628,1203.0,4.643,0.1117
0.2,0.022000000000000002,-4.518,1285.0,4.688,0.1111
0.2,0.024,-4.414,1367.0,4.73,0.1107
0.2,0.026000000000000002,-4.3180000000000005,1446.0,4.766,0.1104
0.2,0.027999999999999997,-4.236000000000001,1518.0,4.802,0.11
0.2,0.03,-4.143,1602.0,4.831,0.1101
0.2,0.033,-4.029,1711.0,4.873,0.11
0.2,0.035,-3.952,1787.0,4.897,0.1102
0.2,0.038,-3.85,1892.0,4.93,0.1106
0.2,0.04,-3.7880000000000003,1958.0,4.95,0.1108
0.2,0.043,-3.697,2055.0,4.975,0.1117
0.2,0.045,-3.648,2111.0,4.993,0.112
0.2,0.048,-3.571,2197.0,5.012,0.113
0.2,0.05,-3.528,2247.0,5.026,0.1136
0.2,0.053,-3.471,2315.0,5.046,0.1143
0.2,0.055,-3.4339999999999997,2358.0,5.0569999999999995,0.1149
0.2,0.057999999999999996,-3.3819999999999997,2419.0,5.073,0.1159
