age,mass,luminosity,temperature,gravity,radius
0.02,0.002,-5.754,583.0,3.51,0.1302
0.02,0.003,-5.388999999999999,716.0,3.678,0.1313
0.02,0.004,-5.114,835.0,3.7960000000000003,0.1323
0.02,0.005,-4.89,947.0,3.888,0.1332
0.02,0.006,-4.704,1052.0,3.9619999999999997,0.1339
0.02,0.006999999999999999,-4.542,1151.0,4.025,0.1346
0.02,0.008,-4.398,1247.0,4.078,0.1353
0.02,0.009000000000000001,-4.269,1340.0,4.125,0.136
0.02,0.01,-4.145,1434.0,4.164,0.137
0.02,0.011000000000000001,-4.008,1542.0,4.194,0.1388
0.02,0.012,-3.799,1709.0,4.202,0.1436
0.02,0.013000000000000001,-3.523,1937.0,4.178,0.1537
0.02,0.013999999999999999,-3.29,2131.0,4.143,0.1661
0.02,0.015,-3.1439999999999997,2252.0,4.123,0.1759
0.02,0.016,-3.057,2326.0,4.12,0.1823
0.02,0.017,-3.033,2354.0,4.144,0.1828
0.02,0.018000000000000002,-3.0589999999999997,2349.0,4.191,0.1783
0.02,0.019,-3.1039999999999996,2328.0,4.244,0.1723
0.02,0.02,-3.117,2330.0,4.28,0.1695
0.02,0.022000000000000002,-3.093,2368.0,4.325,0.1688
0.02,0.024,-3.06,2411.0,4.362,0.169
